xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-478,-536,208,-436,-436
-1961,-118,-384,155,-436,-436
-1711,366,-396,56,-436,-436
-1242,542,-402,-16,-436,-436
-734,591,-370,-74,-436,-436
-691,627,-96,-145,-436,-436
-831,704,-15,-257,-436,-436
-793,736,-32,-379,-348,-436
-918,516,-18,-430,-192,-436
-1482,410,277,-280,-48,-436
-1961,1540,721,169,-120,-436
-1961,1961,-284,436,-436,-139
460,1961,-1631,115,-436,294
285,1149,105,-101,286,436
-1961,1961,-484,-102,436,436
-1961,540,515,-368,-202,436
-864,712,-945,-371,-436,436
292,121,-809,-261,-331,436
-429,883,-879,-49,-176,436
160,191,-1364,-117,-34,436
-104,-34,-1137,-49,206,436
-76,-1261,-1495,-147,436,436
-578,-1961,-1128,-79,436,343
-334,-1961,-526,-128,436,6
421,-1961,-103,-103,436,-229
-598,-1961,1300,58,436,-424
-1961,-718,1961,318,436,-372
-1059,805,1961,122,59,-436
-433,1228,1961,8,4,-384
-451,1961,1961,111,-82,-94
48,1913,1453,78,-64,140
-168,1354,1027,54,45,340
-443,767,932,133,119,436
-664,620,1030,238,135,436
-584,854,1009,299,186,436
-765,1172,990,277,325,436
-1115,1341,1201,184,436,436
-1891,1090,1502,39,436,436
-1961,872,1677,-121,237,436
-1912,578,1037,-135,113,436
-1961,27,1193,-166,217,436
-1961,-535,1062,-266,-13,436
-1591,-577,852,-151,-211,436
-841,-991,1238,-69,8,436
-1080,-1670,1609,-240,32,436
-786,-1629,1144,-44,-116,153
-210,-586,858,196,-141,126
215,-254,876,189,-13,171
-195,-4,1207,58,96,158
-237,-181,1124,-3,49,200
-116,-191,1174,-46,106,198
-271,-354,1309,-41,122,217
-302,-473,1292,-25,60,164
-256,-480,1113,34,37,144
-311,-417,1003,29,51,92
-314,-600,935,107,68,47
-445,-442,1065,155,66,-4
-292,-323,1002,109,76,-88
-436,-343,972,106,120,-87
-472,-472,1142,36,134,-193
-736,-746,1287,37,149,-275
-285,-604,1332,0,81,-423
171,-34,1330,-157,275,-436
-551,-150,1344,-180,311,-257
-248,289,1231,-53,248,-222
-392,797,1271,-91,350,-17
-979,298,1356,-249,314,73
-854,-110,1112,-229,198,87
-955,-172,1151,-117,273,105
-1065,67,1262,-76,255,139
-1153,-143,1227,-102,202,66
-1057,381,1661,-127,46,138
-905,-1,1010,-286,2,102
-739,-292,590,-205,7,118
-701,-243,411,-115,47,114
-785,-76,474,-127,92,111
-890,-157,461,-148,72,92
-829,-183,390,-131,46,100
-813,-235,323,-98,62,112
-867,-236,304,-43,92,115
-920,-191,301,5,121,112
-1004,-117,312,34,152,104
-1122,-71,361,48,150,89
-1045,-55,398,49,97,52
-970,-33,465,42,52,22
-1022,27,510,34,-25,-7
