xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-588,-707,241,-401,-436
-1961,-431,-571,202,-436,-436
-1961,-437,-476,186,-436,-436
-1571,-296,-327,245,-436,-436
-1357,-272,-168,167,-436,-436
-1206,-366,-169,169,-436,-436
-937,-188,-127,255,-436,-436
-812,-182,-236,242,-436,-397
-640,-136,-344,316,-436,-395
-555,-24,-279,313,-436,-352
-597,-37,-367,347,-436,-341
-506,65,-452,436,-436,-243
-559,178,-513,436,-436,-160
-466,211,-773,375,-436,-117
-236,325,-999,221,-436,-69
-178,164,-1146,11,-436,-98
-201,-59,-1369,-3,-359,-93
-388,-284,-1519,130,-277,-120
-517,-94,-1644,327,-240,-27
-539,-30,-1765,195,-259,-7
-580,-71,-1961,14,-250,-69
-616,55,-1961,42,-96,-6
-635,135,-1961,27,20,-35
-492,367,-1961,-75,198,0
-616,231,-1961,-292,340,30
-792,-72,-1601,-436,316,61
-747,-312,-1423,-436,231,63
-360,-336,-1310,-436,97,149
-105,-282,-1161,-202,179,292
-259,-252,-989,-133,277,285
-420,-140,-923,-84,322,296
-406,-141,-783,-133,402,315
-414,-312,-688,-175,436,295
-539,-282,-712,43,436,234
-1423,155,-355,221,436,242
-1499,291,-537,75,436,344
-1236,-17,-928,-308,436,187
-1961,-329,-643,-436,436,184
-1961,-550,-107,-117,436,326
-1961,-153,761,26,436,262
-1961,-221,712,-55,436,271
-1961,-369,694,-139,436,196
-1961,-306,823,-236,436,101
-1961,-495,605,-286,436,202
-1961,-921,466,-39,384,196
-1887,-158,602,88,361,146
-1961,-199,492,-202,366,142
-1894,-574,627,-200,249,96
-1734,-273,670,-51,250,71
-1871,-223,562,-257,188,81
-1445,-421,437,-350,0,16
-1151,-533,303,-233,58,45
-1226,-457,286,-91,145,35
-1164,-204,296,-153,104,-33
-1004,-221,116,-379,30,-75
-966,-432,-30,-426,11,-86
-870,-469,-70,-277,27,-91
-873,-363,-69,-171,62,-70
-893,-292,-38,-149,47,-58
-878,-288,-14,-161,26,-61
-941,-373,-61,-150,0,-62
-879,-346,-129,-74,-20,-76
-824,-232,-125,-28,-10,-66
-791,-176,-120,-30,-9,-34
-776,-193,-132,-43,4,-15
-828,-206,-112,-49,23,-5
-870,-220,-101,-46,12,-1
-840,-233,-130,-25,3,3
-841,-215,-128,6,11,10
-839,-179,-106,14,9,10
-834,-179,-98,-4,8,7
-829,-174,-98,-9,6,-1
-842,-161,-104,-16,7,0
-858,-188,-121,-25,-3,1
-834,-217,-149,-12,-3,0
-825,-181,-140,13,6,0
-836,-153,-123,13,5,5
-835,-152,-111,-3,2,2
-828,-168,-122,-10,0,-2
-827,-153,-120,-8,4,2
-832,-166,-128,-8,0,6
-831,-175,-131,-6,4,5
-837,-159,-124,-8,3,6
-818,-171,-131,-17,1,4
-828,-190,-124,-5,8,7
-843,-170,-111,0,7,6
