xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-519,-609,255,-436,-436
-1961,-489,-462,191,-436,-436
-1927,-588,-321,209,-436,-436
-1744,-417,-226,267,-436,-436
-1407,-343,-199,187,-436,-436
-1169,-257,-77,180,-436,-436
-964,-212,-95,225,-436,-418
-668,-109,-135,311,-436,-359
-481,-53,-116,334,-436,-329
-412,-8,-116,333,-433,-285
-357,-15,-155,436,-436,-223
-293,134,-212,436,-436,-127
-273,167,-302,433,-436,-41
-158,287,-419,257,-436,-32
-148,122,-421,-149,-436,-120
-315,-231,-798,-132,-399,-196
-512,-117,-896,220,-365,-173
-659,-120,-1231,269,-366,-78
-523,-141,-1542,368,-362,0
-379,-388,-1739,265,-233,-11
-354,-325,-1784,420,-239,49
-648,-490,-1961,156,-241,-49
-672,-136,-1961,250,-313,-89
-79,-219,-1961,-38,-172,38
223,39,-1961,-104,265,-124
-682,-68,-1961,-253,436,-10
-1056,-379,-1961,-436,436,-85
-798,-528,-1920,-436,293,-46
-530,-496,-1677,-436,233,134
-494,-523,-1379,-436,213,305
-334,-604,-1238,-436,271,362
-264,-563,-922,-245,436,320
-505,-163,-643,285,436,380
-1221,46,-253,436,436,436
-1250,270,-155,436,436,328
-988,359,-340,285,436,106
-1235,182,-26,-343,436,-84
-1456,-230,-70,-436,436,-109
-1457,-311,230,-325,436,17
-1425,-344,579,-90,436,84
-1457,-235,636,160,436,50
-1387,253,816,182,436,16
-1696,346,869,-170,436,-5
-1728,17,721,-436,436,-59
-1831,-468,497,-436,436,47
-1961,-959,455,-436,435,119
-1961,-970,478,-240,413,198
-1961,-731,527,-75,334,181
-1874,-464,485,-204,284,102
-1794,-695,362,-433,190,110
-1489,-1045,225,-224,121,118
-1413,-715,350,-39,179,100
-1360,-586,387,-151,134,35
-1208,-633,247,-133,90,-10
-1075,-432,181,-95,59,-38
-914,-285,117,-144,44,-56
-946,-338,20,-205,49,-45
-964,-407,-35,-90,29,-23
-885,-253,-30,-17,35,-6
-872,-199,11,-53,36,-7
-896,-267,17,-95,24,-16
-898,-225,72,-69,24,-29
-974,-155,8,-153,13,-50
-885,-263,-121,-160,-43,-55
-763,-325,-169,-96,-10,-26
-839,-253,-121,-12,11,-24
-839,-214,-141,-3,-7,-12
-808,-186,-141,4,-1,-16
-836,-137,-105,-10,6,-11
-842,-152,-114,-39,-7,-8
-841,-189,-100,-42,-8,-7
-851,-179,-76,-28,-1,-5
-860,-167,-77,-44,-7,-3
-851,-216,-93,-66,-14,-3
-839,-260,-134,-35,-14,-1
-809,-211,-133,10,-3,5
-858,-164,-73,0,0,9
-833,-166,-78,-29,-12,4
-811,-203,-89,-44,-8,4
-834,-246,-96,-27,-3,7
-832,-226,-93,-7,2,9
-848,-219,-86,-2,0,11
-829,-223,-90,3,-1,9
-839,-200,-72,22,4,12
-848,-155,-59,23,5,10
-849,-139,-77,1,1,9
