xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-741,-699,312,-375,-354
-1961,-777,-516,373,-373,-339
-1943,-695,-395,350,-432,-330
-1797,-649,-257,326,-436,-340
-1683,-442,-148,203,-436,-380
-1571,-588,-206,88,-436,-422
-1458,-660,-204,195,-436,-436
-1290,-429,-184,283,-436,-423
-1106,-223,-119,267,-436,-415
-843,-163,-160,200,-436,-384
-495,-208,-302,246,-436,-352
-237,-200,-205,348,-436,-332
-143,-128,-134,436,-398,-307
-115,-16,-334,436,-384,-172
-37,140,-695,436,-411,21
156,130,-867,290,-436,-71
459,168,-870,107,-436,-161
403,80,-818,103,-228,-127
28,64,-945,43,-161,-127
-58,35,-1209,135,-205,-121
33,40,-1417,201,-177,-156
131,300,-1873,436,-128,-125
170,833,-1874,436,-89,75
553,550,-1533,71,-112,99
933,129,-1344,-280,-114,37
1028,-354,-1767,-182,-124,15
733,-15,-1961,56,58,-120
208,176,-1961,-55,76,-88
286,290,-1961,-162,139,-52
316,-29,-1787,-331,261,-13
197,-139,-1329,-309,310,23
166,-194,-917,-214,312,46
167,-88,-648,-123,302,12
48,78,-508,-12,284,30
0,185,-494,-165,238,16
138,38,-603,-219,215,68
185,-36,-568,-145,307,120
97,-64,-556,26,436,158
-214,39,-530,26,436,136
-558,6,-530,-90,436,74
-866,-152,-575,-436,436,-49
-1460,-581,-203,-436,436,-97
-1766,-404,207,-300,436,88
-1373,-630,157,-2,436,169
-1805,-259,488,232,436,91
-1951,139,636,132,436,104
-1961,59,640,31,436,0
-1961,77,568,-141,436,-51
-1961,170,636,-304,436,-109
-1961,3,641,-436,436,-64
-1961,-358,333,-436,374,-91
-1757,-490,322,-436,216,-54
-1726,-908,146,-436,200,6
-1544,-878,295,-389,124,59
-1512,-900,150,-166,90,77
-1424,-652,268,-144,69,64
-1212,-641,272,-148,42,59
-1205,-606,262,-126,70,29
-1133,-512,226,-195,24,-41
-990,-509,152,-237,-19,-66
-861,-518,40,-134,-20,-61
-863,-381,-9,-50,15,-49
-907,-331,-69,-45,7,-29
-786,-302,-105,-34,-7,-18
-756,-281,-14,-26,52,1
-917,-272,74,-30,63,-1
-933,-269,27,-61,3,-11
-831,-291,-66,-46,-14,-19
-814,-244,-96,-12,10,-10
-869,-232,-123,-14,16,0
-845,-250,-128,-16,7,-3
-797,-261,-90,2,18,5
-828,-238,-49,44,35,8
-889,-173,-28,63,33,5
-878,-138,-58,16,7,10
-823,-179,-84,-51,-6,-5
-831,-236,-90,-63,7,-7
-863,-266,-75,-26,7,-4
-838,-227,-79,2,5,-3
-843,-198,-59,0,7,-2
-857,-200,-40,-25,0,-6
-839,-218,-71,-41,-1,-11
-829,-229,-88,-42,0,-7
-831,-250,-110,-33,1,-2
-830,-253,-107,-10,6,3
-837,-233,-97,-6,4,1
