xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-939,-649,291,286,-84,-259
-924,-801,333,219,-91,-286
-895,-913,324,225,-93,-320
-803,-905,279,349,-96,-341
-702,-675,371,377,-66,-350
-672,-602,455,319,-55,-348
-604,-540,525,270,-70,-352
-488,-478,525,219,-77,-366
-381,-413,506,192,-55,-361
-312,-336,464,237,-11,-342
-285,-148,414,383,31,-306
-343,328,736,436,20,-220
-258,533,832,244,-20,-145
-213,712,1137,-57,24,-94
-316,70,1434,-316,5,-64
-154,-419,1260,-164,-49,-17
23,-416,1296,2,-17,-31
50,-328,1401,8,10,-62
113,-389,1407,41,-8,-97
241,-241,1453,123,15,-123
126,-90,1583,118,8,-143
225,-49,1499,141,-17,-154
223,134,1484,207,-16,-147
174,435,1571,225,-21,-118
22,549,1649,139,-35,-77
-11,399,1591,120,-64,-50
-28,387,1562,130,-45,-12
-123,215,1532,124,-59,10
-17,161,1394,130,-56,34
-23,84,1365,180,-12,37
-94,331,1319,233,-16,59
24,465,1191,178,-31,94
-10,357,1153,145,11,120
-44,419,1118,178,-11,146
1,449,1025,132,-28,170
69,300,931,141,-25,173
115,386,896,208,-6,173
224,529,845,247,10,179
277,697,842,240,63,205
162,700,965,124,91,216
205,473,995,120,31,225
279,570,989,157,42,235
268,507,1027,115,18,239
302,451,1012,132,-13,247
266,468,948,113,-48,260
223,301,796,53,-115,271
339,119,602,30,-153,267
437,7,527,17,-153,259
517,-102,480,-16,-171,231
774,-213,225,-21,-178,189
1110,-257,5,35,-127,162
1121,-205,3,99,-53,137
1213,-150,20,62,-43,123
1260,-217,31,14,-25,107
1241,-239,116,43,-8,90
1116,-71,292,56,-30,90
1186,-66,111,-66,-61,88
1160,-220,25,-67,-38,68
988,-80,135,13,-29,63
972,34,93,-60,-41,68
912,-103,32,-98,-18,73
709,-57,164,-28,-10,79
652,45,125,-43,-22,99
554,-5,88,-69,-5,118
501,-29,54,-57,5,134
585,-108,-11,-22,41,155
589,-113,152,76,104,170
662,-4,246,100,141,201
548,19,382,55,192,260
525,-258,445,15,181,296
417,-348,568,104,225,335
286,-413,777,34,208,381
166,-744,740,-77,231,374
-28,-889,536,-37,252,436
-58,-1228,577,25,191,436
-205,-1242,544,85,326,436
-532,-1360,760,52,334,404
-454,-1540,745,163,309,321
-691,-1094,921,265,404,306
-790,-924,1026,180,310,250
-746,-737,878,138,326,263
-964,-800,963,63,361,276
-1201,-918,940,90,326,236
-1269,-800,848,145,210,171
-942,-730,670,85,122,95
-898,-863,501,185,205,45
