xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1197,-760,188,309,-117,-260
-1088,-726,214,288,-100,-292
-1125,-747,222,347,-108,-300
-1026,-549,309,403,-118,-304
-964,-423,405,378,-120,-286
-862,-342,450,315,-149,-266
-690,-330,413,267,-153,-260
-545,-249,405,261,-122,-246
-440,-161,432,226,-87,-224
-358,-124,467,196,-59,-199
-307,-81,528,237,-44,-165
-255,63,653,282,-59,-120
-168,266,861,183,-56,-90
-140,141,1037,5,38,-86
-319,-92,1216,11,62,-63
-292,-104,1279,-16,3,-59
-168,-332,1243,-69,-9,-73
-51,-482,1228,24,22,-103
-109,-329,1354,129,68,-138
-231,-222,1500,123,60,-170
-269,-115,1602,145,37,-176
-316,5,1652,118,0,-160
-319,10,1640,97,-52,-146
-268,117,1620,113,-86,-123
-216,146,1554,111,-116,-91
-176,233,1506,110,-114,-66
-142,219,1500,42,-112,-47
-181,120,1493,83,-118,-36
-144,152,1407,120,-152,-13
-49,183,1397,158,-127,-7
-127,303,1481,204,-127,14
-112,353,1415,191,-164,48
-47,309,1365,213,-171,64
-47,403,1327,260,-192,89
39,518,1253,288,-211,128
78,661,1168,287,-233,158
159,673,1004,251,-239,206
168,652,915,149,-226,244
171,484,849,15,-241,257
279,188,764,20,-252,247
342,207,675,149,-227,238
314,296,587,137,-248,239
413,221,453,95,-228,233
376,132,346,67,-225,238
567,-66,212,0,-222,204
613,-238,147,61,-136,162
609,-280,159,153,-112,150
616,-290,201,114,-81,127
671,-455,148,24,-38,102
601,-593,137,68,-29,94
638,-630,37,141,-74,67
750,-483,-75,183,-75,49
754,-379,-159,88,-72,54
915,-510,-481,28,-69,31
958,-446,-534,154,-29,30
1100,-362,-440,221,-35,32
1409,-241,-472,194,3,30
1364,-156,-273,44,76,52
1335,-326,-140,-46,96,68
1181,-400,-100,-50,57,70
1161,-456,-120,-55,72,59
917,-462,80,-66,102,48
788,-475,35,-55,69,29
680,-369,-14,28,72,25
645,-232,-45,95,96,38
589,-91,-97,127,186,59
458,-57,-59,72,301,79
382,-28,-57,73,410,114
219,76,-22,103,436,170
-96,211,242,39,436,204
-270,105,410,-170,436,256
-323,-285,463,-246,436,313
-602,-542,584,-184,436,384
-965,-695,775,-137,436,388
-957,-686,785,-204,339,395
-1028,-984,598,-303,374,405
-1298,-1306,512,-295,370,393
-1377,-1525,531,-70,317,419
-1416,-1263,748,50,326,346
-1415,-1101,910,93,291,316
-1381,-774,923,234,263,323
-1414,-420,883,150,217,261
-1402,-283,745,-110,110,215
-1275,-501,448,-280,42,191
-1229,-741,263,-226,31,155
-1178,-778,186,-43,40,99
