xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-689,-450,-778,99,275,-131
-594,-478,-711,62,259,-116
-508,-474,-530,48,215,-119
-392,-481,-450,33,155,-100
-272,-484,-444,15,116,-88
-184,-559,-471,-36,74,-91
-95,-626,-515,6,18,-65
65,-775,-612,112,43,-36
67,-595,-620,254,92,-26
-37,-581,-545,238,46,-18
19,-669,-530,202,-9,-31
55,-907,-460,207,8,-41
-5,-899,-375,295,27,-82
16,-718,-273,305,-1,-120
98,-644,-234,267,-4,-141
158,-597,-106,273,0,-145
221,-444,87,324,6,-142
251,-280,272,331,-15,-130
317,-255,434,319,-34,-89
335,-176,538,377,-63,-89
401,-57,506,436,-103,-40
501,60,506,436,-78,-23
559,452,690,218,10,17
406,333,777,-175,9,71
527,-83,600,-411,14,105
413,-110,582,-436,48,132
320,-406,209,-436,44,179
281,-1065,-101,-436,12,131
159,-1058,-51,-115,-15,131
220,-726,10,-76,-22,109
223,-715,-53,-215,12,89
95,-895,-128,-204,17,101
137,-878,-117,-113,1,80
148,-492,-26,-189,18,48
33,-682,-96,-269,-13,83
57,-612,-223,-160,-67,68
75,-333,-254,-218,-72,52
0,-194,-353,-324,-66,95
-240,-389,-611,-375,-45,206
-579,-760,-573,-237,-136,210
-526,-631,-715,-161,-168,198
-647,-606,-910,-161,-120,223
-935,-716,-855,-30,-192,280
-808,-628,-896,-23,-213,245
-889,-541,-872,-138,-127,217
-1152,-819,-658,-99,-202,190
-763,-623,-763,4,-152,176
-884,-577,-618,104,-68,174
-943,-279,-453,118,-75,161
-980,-278,-371,33,-139,155
-863,-226,-376,-42,-165,128
-791,-211,-371,-50,-125,101
-790,-105,-347,-44,-70,98
-842,-52,-323,-74,-50,98
-881,22,-326,-140,-51,72
-883,18,-401,-243,-49,58
-874,-35,-407,-270,-36,43
-851,-94,-424,-269,-6,17
-844,-108,-366,-234,17,-3
-875,-91,-308,-213,41,-17
-902,-93,-254,-192,33,-35
-869,-77,-240,-163,13,-47
-832,-70,-227,-121,6,-45
-815,-43,-208,-67,5,-35
-821,5,-175,-26,4,-26
-816,62,-156,-30,0,-24
-809,58,-177,-79,7,-29
-814,36,-177,-100,20,-35
-819,5,-176,-103,24,-33
-841,-35,-178,-85,31,-28
-884,-30,-156,-29,23,-20
-873,10,-145,16,10,-12
-868,45,-128,31,9,-12
-874,81,-105,36,9,-16
-887,101,-82,30,1,-20
-877,113,-72,32,-9,-24
-862,153,-81,35,-15,-16
-843,171,-99,11,-17,-7
-824,129,-126,-36,-11,-6
-834,61,-140,-59,0,-6
-850,5,-143,-39,-5,-4
-849,14,-149,1,-14,0
-821,48,-161,7,-15,2
-825,69,-151,-6,-7,-1
-827,59,-156,-27,-7,-4
-823,17,-175,-25,-5,-3
