xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-696,-496,-809,148,241,-162
-560,-444,-698,108,250,-165
-501,-436,-603,51,218,-137
-376,-438,-474,52,139,-123
-241,-348,-312,15,77,-85
-117,-512,-311,-48,25,-77
107,-604,-433,15,59,-36
-39,-679,-385,136,106,-7
-44,-622,-351,164,13,-18
93,-592,-417,85,-25,-58
129,-718,-474,107,-7,-31
106,-670,-356,185,-7,-3
77,-718,-287,170,-28,7
112,-772,-281,158,-33,-8
68,-857,-228,138,-5,4
23,-920,-148,173,-12,-20
69,-803,-96,189,-25,-43
88,-804,-2,176,-39,-40
146,-675,73,196,-39,-51
151,-551,165,173,-34,-54
165,-505,227,130,-33,-65
209,-430,263,112,-26,-60
175,-456,371,64,-6,-43
159,-467,471,36,-11,-60
201,-403,513,51,-37,-62
245,-290,533,41,-49,-8
264,-332,511,-80,-33,27
235,-502,383,-212,-12,33
187,-748,191,-244,-10,41
199,-892,61,-144,-22,28
184,-761,59,-93,-8,21
172,-828,-12,-176,-2,3
281,-890,-133,-157,7,-24
282,-706,-82,-125,41,-28
309,-607,-53,-162,15,-17
350,-619,-118,-118,-2,26
274,-448,-97,-140,-1,57
202,-513,-159,-266,-3,77
114,-567,-287,-297,-35,96
-70,-729,-366,-251,-95,141
-86,-619,-456,-141,-157,153
-232,-562,-469,-229,-126,194
-527,-852,-622,-163,-151,236
-503,-684,-702,-86,-186,218
-618,-670,-717,-210,-115,195
-842,-840,-674,-117,-169,195
-680,-590,-767,-57,-187,183
-822,-592,-698,-100,-137,192
-858,-588,-650,-80,-153,141
-862,-457,-590,-99,-135,125
-876,-440,-592,-63,-150,109
-752,-305,-592,-48,-146,71
-725,-193,-576,-94,-100,38
-830,-112,-422,-156,-118,14
-822,-91,-520,-233,-153,-17
-818,-117,-503,-202,-155,9
-810,-85,-402,-174,-147,31
-904,-115,-367,-163,-114,36
-942,-68,-377,-166,-116,38
-848,-67,-385,-188,-113,47
-859,-152,-353,-179,-66,61
-905,-196,-287,-109,-56,63
-909,-222,-279,-43,-49,48
-832,-136,-234,-12,-27,17
-865,-86,-191,-31,11,11
-884,-87,-151,-47,4,-2
-839,-76,-141,-42,1,-9
-831,-47,-124,-39,13,-1
-844,-23,-108,-38,15,6
-844,-15,-122,-29,7,12
-829,-14,-130,-8,2,17
-812,14,-143,18,14,9
-853,37,-111,20,33,3
-883,76,-86,12,31,-8
-882,80,-82,-4,21,-14
-874,75,-83,-2,16,-15
-871,83,-80,12,11,-15
-866,107,-74,22,7,-12
-857,122,-73,21,6,-7
-861,120,-65,14,6,-2
-871,121,-59,10,3,0
-870,118,-65,0,0,2
-869,90,-76,-10,-5,4
-859,75,-92,-3,-7,2
-852,86,-82,-6,-6,0
-854,83,-86,-24,-6,0
