xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
874,-674,-1961,-309,-436,218
544,-891,-641,105,68,112
-625,-30,1681,102,-28,-32
99,-103,1008,51,-171,-33
-352,37,1096,13,16,15
-669,-166,1514,35,79,13
-358,-232,1223,14,75,-60
-160,-174,962,1,94,-114
197,-74,518,-17,178,-121
215,-37,106,-62,406,-99
-278,128,-136,-106,436,-25
-981,123,-35,-157,436,35
-1488,24,262,-151,436,55
-1669,-82,505,-91,436,13
-1744,26,760,-8,436,-18
-1480,55,837,81,194,33
-1459,164,609,96,-67,89
-1961,435,399,15,-208,73
-1290,5,254,14,-203,166
-726,-584,456,-15,16,241
-1100,-816,763,-192,-2,-36
-1755,-1412,1167,-101,-160,-346
-1778,-930,1189,192,-419,-339
-1596,-729,1266,23,-436,-364
-1330,-1509,1345,-21,-436,-436
-1456,-1079,1579,10,-436,-436
-1298,-757,1564,-20,-436,-436
-1101,-69,1160,-76,-436,-436
-588,213,792,-167,-436,-436
-66,312,524,-247,-436,-436
115,213,254,-279,-436,-436
484,-23,-55,-223,-407,-380
723,-56,-184,-145,-294,-318
731,-139,-154,-111,-175,-253
603,-32,-46,-24,-168,-295
746,295,-338,24,-156,-292
790,274,-429,84,-12,-264
654,526,48,164,147,-171
435,378,460,142,245,-50
462,155,924,288,349,-46
361,587,1547,330,358,-6
775,90,1882,234,238,123
1164,-422,1512,63,57,252
319,-941,727,31,-56,-37
943,242,266,150,67,-308
928,965,1084,49,110,-88
830,478,833,-11,21,84
543,287,792,-35,73,95
433,317,914,-176,69,73
407,-16,1416,-273,-9,50
771,65,1347,-313,-81,-29
829,403,1147,-376,23,34
736,165,436,-436,399,212
-610,-823,699,-271,436,80
-342,-576,1115,61,436,-34
85,285,498,57,436,-126
369,337,248,-91,436,-99
52,715,360,-231,436,73
-314,50,548,-436,436,120
-434,-626,800,-436,436,80
-620,-533,920,-436,436,97
-458,-408,799,-436,266,147
-821,-243,615,-436,6,213
-1195,-274,271,-436,-303,329
-1331,-470,-325,-436,-432,305
-1260,-220,-314,-114,-219,388
-1961,646,201,-23,41,436
-1961,504,692,-159,79,436
-1961,-911,721,-386,-191,436
-1961,-1392,-4,-436,-285,436
-105,-1961,-256,-418,23,-50
-981,-1205,157,21,375,-436
-1768,-291,328,369,409,-436
-1449,705,662,436,250,-375
-944,657,648,379,28,-66
-818,297,581,241,-71,82
-802,-33,503,143,-99,58
-828,6,462,80,-105,-27
-886,191,460,8,-101,-49
-927,233,417,-72,-91,-10
-936,68,374,-132,-70,19
-916,-66,356,-151,-43,-6
-937,-47,361,-133,-20,-52
-891,-10,359,-87,-9,-67
-845,-31,356,-15,2,-50
-800,-38,374,70,19,-28
