xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1304,199,589,16,-436,90
257,6,-339,-273,-436,-42
800,-552,-345,-130,-143,-78
-175,-8,1205,1,47,15
-79,-256,1394,1,20,0
-242,-98,1438,34,-5,-63
-261,-115,1410,52,19,-83
-309,6,1521,108,58,-72
-323,131,1651,119,90,-32
-184,187,1450,40,51,38
-57,-53,1018,-26,56,77
-91,-183,822,25,39,30
111,-36,712,97,3,-37
147,110,718,61,-12,-29
128,114,733,-6,1,47
-180,-62,1081,-21,89,69
-630,-40,1729,56,115,2
-657,257,1798,67,1,-22
-127,130,1093,-28,-1,9
-25,-53,692,-70,92,17
97,-192,516,-33,185,-14
97,-34,186,0,365,-66
-236,205,-23,-41,436,-48
-913,320,98,-135,436,15
-1475,205,243,-234,436,54
-1801,-47,457,-236,436,40
-1819,-222,595,-123,436,5
-1876,-87,533,-20,131,-10
-1961,155,221,-53,-127,-36
-1610,-560,190,-51,-164,11
-1782,-1153,929,-65,-268,-112
-1961,-746,861,-222,-436,-423
-1961,-1172,875,40,-436,-436
-1480,-522,728,229,-436,-436
-856,-469,1172,-80,-436,-436
-628,-938,1196,-73,-436,-436
-737,-146,1250,-2,-436,-436
-497,398,809,-127,-436,-436
50,455,128,-192,-436,-436
339,276,-39,-175,-436,-399
686,135,-231,-146,-412,-343
1094,-71,-96,-73,-277,-277
955,-99,151,-31,-202,-182
731,-107,57,-19,-249,-195
1161,-217,-447,81,-162,-234
683,402,57,109,-60,-172
619,56,-211,6,-18,-104
697,39,13,152,197,-121
335,447,872,218,367,-85
300,254,1961,206,426,12
1025,-361,1961,247,142,77
993,-898,1191,12,-33,226
119,-505,203,88,-64,-273
1014,1227,287,143,90,-226
616,804,1064,-7,63,128
734,39,576,-27,-11,156
841,-97,515,-17,38,31
691,219,775,-4,59,-38
774,439,930,-60,27,8
886,193,888,-146,9,56
763,67,1274,-159,-17,75
609,-19,1456,-238,-16,115
601,-413,1049,-219,8,50
567,-133,821,-127,162,20
216,-180,858,-141,181,68
512,11,554,-131,165,79
723,12,170,-184,190,79
792,71,-91,-185,245,122
794,-25,-110,-161,333,217
758,-281,237,0,431,273
298,-25,650,100,436,328
156,-132,863,81,436,393
-138,-101,1027,20,436,436
-432,-186,997,-124,436,436
-711,-999,1156,-99,436,436
-1314,-1123,1672,-51,353,303
-764,-357,1179,-194,219,176
-757,-429,930,-198,240,321
-1309,-656,996,26,267,436
-1435,-274,893,64,263,430
-1505,-282,796,23,273,386
-1507,-535,760,113,309,340
-1605,-502,897,235,237,246
-1384,-308,861,182,67,84
-1199,-70,778,4,-81,-82
-1079,89,653,-144,-159,-172
