xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1213,-908,389,-99,-13,-415
-1021,-996,262,-26,-49,-406
-859,-803,234,12,-29,-410
-786,-920,332,-10,-26,-406
-724,-935,379,51,-43,-410
-576,-860,364,21,-59,-409
-539,-1108,357,-9,-57,-430
-499,-961,412,38,-68,-436
-336,-901,375,-11,-89,-436
-430,-835,526,20,-64,-436
-423,-836,584,-73,-112,-436
-443,-847,529,-63,-132,-436
-376,-541,556,-124,-136,-436
-430,-158,562,-80,-139,-436
-344,607,370,11,-172,-436
-47,1961,71,-30,-199,-431
464,1961,-587,-22,-200,-251
940,1961,-1379,94,-93,-14
785,1961,-1254,-36,184,227
316,690,-668,-54,264,340
509,-250,-496,2,298,317
448,-536,-163,-17,368,253
351,-800,152,0,362,174
591,-719,52,-32,372,109
434,-757,376,-14,427,50
296,-628,599,-16,389,-16
392,-582,564,44,405,-58
60,-257,843,21,436,-97
-72,-413,825,-71,428,-113
-164,-517,734,-59,436,-134
-569,-330,1291,-71,436,-175
-448,-233,1595,-153,436,-168
-616,-132,1961,-104,417,-175
-497,692,1961,-88,222,-111
-227,1108,1961,-115,97,-13
-316,1031,1961,-94,-13,120
-336,806,1961,-40,-148,216
-239,444,1661,-6,-188,281
-302,375,1509,52,-177,325
-333,259,1309,30,-201,362
-253,-37,1020,55,-163,379
-309,43,1061,67,-100,398
-406,-178,1113,57,-92,379
-266,31,992,97,-87,374
-214,224,901,48,-8,399
-396,149,986,8,25,416
-550,310,955,5,18,436
-731,338,766,-44,42,436
-1086,-47,529,-70,104,436
-1012,-607,658,-15,191,436
-1164,-1155,1379,-132,204,403
-845,-1961,1205,-167,-18,187
-308,-1475,736,89,-39,-105
-186,-161,765,117,54,-146
-264,-159,935,28,132,-136
-382,-98,1004,11,138,-136
-307,-230,915,16,145,-138
-402,-48,850,90,192,-120
-464,173,823,-16,229,-94
-612,-1,733,-120,234,-60
-657,-137,654,-156,208,-37
-680,-144,572,-164,180,-7
-745,-87,436,-182,167,36
-695,-161,340,-208,229,69
-919,-94,338,-199,329,111
-1137,-78,354,-251,343,181
-1326,-310,331,-224,343,235
-1609,-275,355,-87,333,272
-1749,-130,368,13,335,298
-1715,-447,1076,89,396,302
-1961,-1013,1961,-436,307,-252
-515,-1590,-430,-436,-436,-137
-881,-1035,20,147,-100,-229
-874,-73,35,436,-27,-44
-1081,197,404,390,-116,33
-998,26,261,309,-209,91
-932,25,269,190,-209,75
-866,83,211,58,-180,23
-770,79,148,-88,-109,-14
-757,-48,141,-187,-24,-35
-808,-123,197,-211,28,-60
-848,-149,252,-187,45,-71
-824,-203,292,-119,43,-70
-783,-195,331,-25,41,-67
-811,-53,367,35,45,-63
-865,7,385,52,51,-37
