xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1680,-1135,512,-35,-205,-436
-1568,-1101,494,-34,-200,-436
-1338,-799,413,64,-196,-436
-1004,-555,323,22,-184,-436
-906,-874,345,65,-160,-436
-702,-302,359,119,-169,-436
-479,-281,404,6,-170,-436
-369,-403,415,57,-173,-436
-300,40,401,17,-194,-424
-113,-269,311,-104,-174,-413
-182,-108,472,-18,-150,-427
-105,335,420,-31,-200,-415
355,1229,-55,5,-182,-345
607,1961,-550,53,-175,-188
1307,1961,-1355,109,-129,16
1207,1961,-1231,-28,171,242
447,532,-342,-70,259,325
601,-431,-307,21,189,286
720,-460,-370,0,296,248
355,-1123,73,-35,323,124
600,-981,50,31,313,56
576,-669,289,-34,399,-7
253,-772,614,-77,388,-69
351,-778,527,16,363,-107
20,-484,768,18,435,-157
-241,-499,911,-21,406,-194
-374,-672,818,5,426,-231
-694,-195,1212,26,436,-268
-766,-107,1678,-122,397,-263
-660,163,1961,5,346,-236
-638,943,1961,-113,218,-163
-314,875,1961,-122,109,-80
-320,1246,1961,-32,42,32
-304,1315,1961,-36,-42,135
-256,812,1875,-39,-97,217
-231,859,1540,51,-103,275
-326,831,1318,-7,-118,347
-260,349,1056,-47,-92,379
-291,259,1083,93,-54,410
-469,377,1209,-16,-44,436
-440,-311,1151,-23,-66,416
-238,60,1059,139,-27,405
-381,261,1117,87,38,425
-550,287,1188,86,75,436
-702,510,1170,38,119,436
-1072,590,1186,-96,152,436
-1301,-181,1066,-177,66,436
-762,-1470,1020,-66,76,436
-680,-1961,1460,46,60,243
-493,-1271,1367,167,-54,-134
12,389,935,224,-100,-36
84,180,927,-49,-4,-14
-33,-232,962,-68,18,-19
-72,-179,976,-16,12,-56
-126,-29,939,-8,6,-95
-94,61,873,-53,41,-134
-105,54,742,-124,115,-161
-370,-40,728,-163,232,-180
-688,-94,714,-145,261,-172
-603,-124,650,-125,268,-161
-627,-53,735,-55,299,-176
-543,272,763,-49,267,-113
-357,218,687,-154,235,-37
-527,-9,633,-193,246,36
-632,-107,737,-163,322,62
-975,-8,871,-204,344,97
-1137,-320,850,-218,278,165
-1217,-257,908,-141,328,153
-1517,71,1058,-206,285,162
-1470,-8,839,-368,155,197
-1561,-417,678,-376,71,242
-1521,-579,625,-219,28,263
-1244,-675,565,-44,24,245
-1111,-467,615,71,74,158
-1108,-226,671,25,76,55
-1081,-164,681,-32,65,-10
-1085,-131,660,-37,24,-28
-1024,-114,590,-16,-28,-26
-934,-27,509,-17,-58,-29
-863,-10,424,-57,-61,-37
-922,-30,392,-79,-48,-44
-923,-67,372,-61,-32,-43
-883,-110,383,-10,-11,-33
-864,-117,410,33,-7,-32
-891,-43,429,51,-16,-40
-921,46,423,38,-28,-44
