xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1306,-931,-819,106,260,-434
-1219,-923,-823,127,263,-436
-1033,-803,-696,171,259,-436
-929,-732,-539,174,258,-436
-781,-661,-412,156,241,-436
-579,-596,-321,134,227,-436
-363,-493,-278,133,190,-424
-178,-437,-244,110,149,-412
-38,-442,-174,70,121,-417
123,-396,-148,100,106,-401
167,-337,-32,184,162,-333
43,-267,198,292,178,-301
13,-190,273,436,35,-288
80,-123,-116,436,-145,-249
336,121,-895,436,-343,-226
1143,1961,-944,436,-228,-49
581,1141,-434,-324,-101,-46
997,556,-715,-436,-113,-7
990,170,-506,-436,-49,54
1100,3,-355,-422,111,57
997,-59,-535,-222,182,75
827,-46,-592,-230,293,51
618,-215,-545,-322,351,61
545,-340,-187,-183,436,87
463,-655,295,-10,436,63
-5,-478,791,194,436,9
-254,-432,1025,201,436,-123
-171,-251,1121,315,425,-205
-228,-16,1191,436,389,-278
-412,712,1340,436,378,-342
-515,1177,1372,436,275,-407
-479,1961,1174,334,137,-250
-288,1961,864,72,-4,-115
87,1961,605,-37,32,-18
17,1952,490,-104,101,69
-39,1662,419,-135,136,162
-79,1372,329,-100,156,247
-104,1144,283,-41,214,286
-243,1202,395,18,281,303
-411,1195,433,-29,320,310
-545,955,506,-124,330,326
-584,740,592,-71,325,339
-670,784,670,42,334,349
-708,825,681,40,360,331
-767,839,729,-44,406,288
-934,730,828,-234,395,267
-944,437,1091,-347,206,256
-620,110,1155,-226,80,253
-382,69,1139,-10,102,230
-376,221,1208,-17,97,156
-294,158,1184,-110,34,99
-188,79,1140,-150,-19,52
-48,56,1014,-157,-40,1
52,123,929,-182,-4,-51
-12,52,880,-244,40,-98
-107,51,870,-249,47,-145
-144,111,848,-292,36,-173
-129,7,798,-282,16,-150
-116,23,775,-174,34,-121
-110,128,708,-218,60,-107
-129,-18,617,-251,100,-87
-145,-2,605,-182,164,-47
-245,53,624,-221,242,-7
-346,0,715,-301,271,25
-447,-118,730,-348,330,87
-710,-257,738,-427,408,137
-1050,-469,633,-436,402,166
-1300,-680,504,-436,302,201
-1332,-963,352,-436,219,236
-1321,-934,278,-271,199,280
-1247,-727,286,-159,149,276
-1278,-592,238,-140,181,290
-1262,-408,129,-203,190,269
-1274,-546,-38,-353,225,223
-1410,-564,-86,-353,223,189
-1301,-613,-167,-235,94,160
-1161,-482,-175,-98,74,161
-1141,-278,-133,-60,80,129
-1099,-190,-148,-115,63,73
-1028,-206,-187,-177,53,23
-1023,-264,-217,-150,39,-10
-974,-213,-234,-70,5,-37
-892,-133,-246,3,-17,-54
-868,-28,-240,63,-17,-61
-852,45,-229,93,-29,-57
-799,93,-213,114,-36,-50
