xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1225,-869,-789,200,200,-436
-1070,-808,-604,202,218,-436
-1006,-831,-527,191,191,-436
-811,-817,-559,181,163,-436
-629,-753,-519,154,173,-436
-559,-805,-429,139,195,-436
-438,-685,-292,169,176,-436
-352,-567,-183,148,162,-435
-225,-570,-185,99,160,-436
-150,-524,-156,159,183,-436
-244,-406,19,336,169,-380
-271,-159,53,436,49,-360
-187,-2,-343,436,-135,-328
156,399,-1440,436,-328,-206
1053,1961,-1187,436,-436,196
864,1250,-1057,-436,-208,5
1108,669,-817,-436,-84,-69
854,178,-418,-436,-76,101
1134,20,-526,54,-55,122
1160,496,-550,107,180,92
819,311,-457,-260,266,68
837,148,-659,-436,214,97
739,-480,-610,-436,290,160
647,-820,-438,-259,436,183
151,-704,103,23,436,104
-45,-596,700,98,436,25
-162,-511,999,139,436,-30
-226,-330,926,154,436,-84
-308,-317,1077,101,436,-152
-477,-379,1175,425,436,-206
-577,968,1418,436,436,-236
-940,1623,1338,436,404,-292
-947,1961,1306,333,110,-85
-380,1961,845,19,-28,57
-163,1899,641,-103,92,130
-365,1695,588,-146,141,212
-336,1347,468,-184,150,282
-374,1088,443,-142,221,324
-539,1029,518,-70,275,347
-656,1047,534,-91,299,375
-799,873,585,-187,329,383
-885,718,684,-182,286,389
-871,694,662,-136,278,410
-933,692,658,-180,292,393
-961,584,543,-373,294,379
-1025,227,672,-436,253,333
-885,-213,864,-436,136,275
-982,-528,1160,-377,133,304
-859,-579,1209,-261,-13,216
-559,-693,1057,-272,-77,107
-339,-757,969,-255,-71,14
-261,-799,936,-67,-39,-15
-260,-460,904,134,-45,-34
-179,-175,813,162,-67,-55
-94,-47,733,98,-52,-66
-53,53,737,0,0,-90
-62,102,749,-220,87,-98
-158,-104,712,-317,142,-101
-198,-204,684,-245,133,-94
-174,-196,635,-114,149,-51
-232,-50,605,-24,235,-32
-363,100,617,-189,330,-30
-581,-47,552,-322,367,0
-692,-93,522,-259,320,67
-675,-86,452,-312,276,134
-763,-231,246,-389,384,187
-1160,-212,164,-416,436,215
-1529,-221,-63,-436,399,236
-1631,-453,-345,-436,274,240
-1538,-472,-450,-436,189,249
-1559,-487,-484,-426,161,269
-1669,-501,-478,-339,133,269
-1624,-390,-490,-280,43,236
-1364,-485,-554,-263,-24,188
-1144,-494,-559,-152,-32,147
-1018,-375,-490,-18,-16,123
-977,-242,-375,51,9,101
-955,-128,-270,64,36,62
-961,-80,-196,32,51,29
-961,-101,-163,28,46,6
-994,-62,-67,79,33,-18
-1026,20,-101,59,-14,-34
-958,21,-167,148,-79,-25
-885,92,-231,246,-125,10
-808,156,-276,252,-133,7
-775,194,-266,191,-103,-4
