xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1276,-453,-718,136,267,-335
-1208,-596,-729,23,294,-365
-1075,-746,-858,11,306,-386
-978,-685,-883,101,318,-351
-855,-592,-828,109,324,-356
-714,-588,-769,98,339,-373
-554,-542,-656,103,343,-345
-428,-495,-507,112,339,-344
-274,-458,-337,112,306,-345
-94,-349,-184,115,278,-346
36,-300,-116,100,261,-324
113,-302,-63,97,253,-302
123,-243,45,148,234,-301
129,-212,178,278,160,-253
129,-327,190,436,42,-281
165,-144,-178,436,-120,-359
325,206,-799,436,-198,-350
607,1799,242,436,-284,-138
712,1754,-423,153,-101,-82
736,1026,-488,-436,-143,-58
894,619,-435,-436,-123,72
940,128,-282,-339,-17,109
977,71,-215,8,73,45
884,352,-186,182,113,60
814,377,-115,46,109,77
896,274,-64,35,126,106
756,203,39,52,200,108
761,222,107,75,189,138
687,185,172,-45,270,160
426,-1,423,-241,296,163
690,-180,81,-436,188,230
1090,-997,-436,-436,436,278
630,-1354,-365,-352,436,264
567,-1384,-114,-81,436,277
71,-1210,352,-22,436,183
-305,-1195,684,-64,436,105
-538,-1123,1108,200,436,55
-698,-738,1261,361,436,-103
-741,-362,1365,436,424,-135
-687,-211,1128,436,307,-106
-627,1507,1650,436,216,-71
-707,1961,1187,436,125,-113
-457,1607,1084,-145,-43,-22
-230,1071,1055,-230,-1,52
-336,972,1114,18,22,114
-258,1250,853,199,-37,206
-79,1413,547,145,9,291
-179,1358,604,7,159,308
-401,1272,662,-85,208,333
-486,932,682,-193,253,360
-664,771,922,-187,286,371
-867,684,1010,-90,208,391
-711,671,866,-86,186,418
-837,545,905,-159,232,401
-917,489,949,-185,206,398
-889,283,926,-293,183,369
-840,-21,974,-364,144,306
-733,-205,1048,-304,88,262
-582,-336,1067,-248,31,212
-419,-393,990,-260,-21,126
-268,-462,862,-250,-57,43
-131,-428,710,-126,-52,-24
-84,-214,656,-65,-13,-53
-142,-114,701,-51,27,-78
-197,40,766,-76,37,-77
-181,75,757,-106,17,-70
-89,84,689,-119,29,-43
-40,40,591,-125,110,-26
-174,126,669,-105,218,-5
-282,245,667,-196,295,27
-472,-1,566,-399,352,51
-665,-229,545,-436,390,76
-823,-360,548,-436,382,101
-1063,-529,438,-422,377,167
-1272,-601,447,-256,270,215
-1230,-420,317,-164,250,308
-1467,-543,248,-248,241,336
-1417,-539,175,-225,199,300
-1446,-487,74,-205,203,302
-1447,-487,44,-179,193,289
-1377,-364,24,-152,207,265
-1415,-268,-14,-207,245,221
-1469,-220,-55,-276,239,161
-1446,-396,-123,-315,128,115
-1257,-478,-179,-266,94,80
-1191,-563,-180,-80,34,62
