xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1788,-1504,-604,63,220,-436
-1584,-1065,-331,253,201,-436
-1142,-565,-200,420,38,-412
-575,-316,-87,380,-140,-299
-107,-409,-337,324,-229,-272
114,-155,-358,278,-210,-258
195,-38,-178,189,-155,-211
250,-138,-82,199,-94,-138
127,-28,94,184,-99,-96
309,-125,148,208,-106,-68
296,113,333,164,-70,-33
369,-51,373,46,-17,-38
424,-111,606,69,47,-13
327,-10,780,59,41,7
416,-68,707,10,13,12
490,-101,589,20,27,58
445,-131,524,13,51,117
310,-253,457,-55,85,125
278,-340,448,-64,141,115
111,-444,538,-54,146,99
41,-238,430,-37,103,102
125,-291,237,-109,109,113
-36,-387,123,-77,223,211
-423,-282,433,-228,256,191
-401,-1030,69,-362,235,158
-634,-1081,380,-227,254,148
-609,-950,164,-318,15,95
-524,-1231,-116,-70,-8,250
-689,-797,165,102,-31,383
-700,-493,-158,-130,39,397
-1343,-822,-27,-342,226,391
-1645,-807,242,-182,128,399
-1339,-786,-80,-59,-76,381
-1387,-401,-183,38,-56,359
-1551,159,-91,-85,50,324
-1516,-38,-78,-338,102,216
-1459,-401,-204,-330,75,141
-1284,-327,-146,-183,85,137
-1195,-155,-37,-153,82,120
-1129,-156,5,-184,54,97
-982,-195,-6,-208,14,74
-924,-312,-113,-189,-11,47
-909,-304,-98,-117,-8,40
-945,-217,-82,-57,-17,44
-984,-183,-28,10,-32,31
-949,-83,-32,72,-52,21
-882,19,-35,96,-49,9
-840,154,33,56,-15,-10
-848,167,33,-10,5,-31
-875,143,72,-49,31,-40
-919,283,155,-62,28,-39
-946,325,154,-65,3,-28
-918,278,110,-39,-19,-19
-886,206,35,-9,-24,-5
-865,188,33,-7,-10,0
-853,137,-5,-36,-7,-11
-834,127,-18,-54,7,-20
-860,111,-8,-63,17,-17
-881,57,2,-49,15,-11
-883,53,-4,-21,4,-6
-907,68,12,6,0,-1
-895,86,15,22,-8,0
-907,113,42,31,-17,0
-901,164,53,32,-21,-1
-863,211,63,17,-21,0
-857,225,52,-1,-16,-3
-852,160,-1,-13,-3,-7
-860,126,11,2,9,-8
-864,162,8,0,11,-10
-852,170,9,-48,26,-21
-877,127,11,-74,33,-24
-888,83,19,-65,26,-20
-902,82,33,-37,10,-8
-891,97,29,-20,-3,2
-892,96,24,-16,-5,4
-892,98,39,-18,-2,0
-892,107,41,-22,-1,-6
-891,116,35,-16,-1,-2
-890,115,40,-5,-3,5
-886,123,38,-2,-6,8
-875,83,-5,4,-3,8
-878,79,-7,24,11,6
-876,121,21,22,12,5
-887,133,49,1,8,2
-879,124,40,-18,0,0
-876,95,11,-18,-4,2
