xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1410,-1029,-531,98,186,-436
-1132,-770,-461,139,176,-436
-883,-624,-210,171,161,-377
-786,-749,-30,398,45,-169
-425,-569,-17,411,-143,-102
-192,-374,-57,302,-218,-67
-121,-563,-35,163,-270,-35
0,-873,-407,257,-232,-160
-128,-287,60,223,-173,-152
-43,-249,93,225,-249,-148
283,-35,126,115,-160,-149
195,-104,352,100,-100,-111
424,-169,258,42,-45,-107
422,-155,606,70,50,-56
274,-180,779,37,13,-19
358,-328,645,14,-25,-6
437,-221,575,15,-14,13
503,-251,587,-18,27,42
381,-240,794,-50,72,82
235,-470,796,-54,-18,133
390,-348,584,-47,-51,133
246,-316,462,-90,-8,164
149,-488,387,-109,29,163
-23,-599,315,-74,33,174
30,-479,288,-81,74,178
-76,-484,309,-152,131,173
-142,-559,297,-85,164,212
-204,-394,296,-207,183,178
-437,-722,21,-193,245,188
-705,-446,295,-292,278,180
-841,-1219,114,-357,203,159
-1153,-1324,86,-165,59,143
-658,-1222,-294,-189,0,31
-874,-955,12,-122,82,111
-985,-1197,-244,-261,-65,0
-571,-1087,-332,-10,-114,73
-779,-304,-146,-14,-138,156
-599,-601,-243,-229,-65,185
-1047,-916,62,-13,-61,325
-953,-705,40,183,-135,384
-945,-276,127,105,-108,366
-1053,-90,54,35,-54,387
-1208,-22,-104,-102,14,370
-1363,-69,-123,-226,91,302
-1541,-200,-84,-271,107,251
-1398,-412,-133,-219,51,204
-1182,-517,-114,-100,40,162
-1090,-337,22,-34,19,85
-996,-97,73,-66,-23,12
-916,-20,16,-113,-44,-15
-860,-36,-1,-130,-40,-35
-816,14,-106,-120,-30,-49
-799,66,-135,-100,21,-29
-827,99,-131,-66,69,-7
-869,168,-127,-69,105,4
-826,68,-66,-58,133,1
-872,112,-22,-26,137,-5
-896,149,43,-5,126,4
-962,231,149,-10,68,10
-925,191,90,0,4,17
-896,246,50,28,-26,21
-815,275,-34,13,-35,9
-819,248,-102,-15,-29,-5
-833,231,-148,-20,-26,-12
-803,240,-164,-11,-16,-13
-784,233,-137,0,-6,-1
-812,240,-75,-1,7,8
-851,206,-37,-16,5,14
-861,154,-42,-22,-6,8
-867,170,-80,-23,-15,1
-834,161,-121,-20,-9,2
-842,162,-93,-10,2,-1
-855,182,-61,-9,0,-6
-839,186,-60,-14,0,-7
-827,153,-71,-6,0,-5
-846,202,-62,0,4,-2
-857,171,-72,4,-1,8
-849,195,-61,9,-6,5
-831,223,-86,-14,-3,-5
-819,193,-99,-24,6,-7
-853,181,-61,-11,4,-3
-860,191,-54,2,-10,0
-829,224,-77,-5,-11,0
-823,216,-88,-23,7,0
-854,173,-46,-20,12,1
-876,165,-21,-13,3,2
