xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-868,-776,-481,201,311,-204
-723,-690,-367,105,292,-224
-487,-681,-327,22,272,-244
-316,-588,-286,12,260,-204
-228,-543,-160,-19,247,-138
-95,-535,-74,-150,178,-131
134,-752,-260,-203,115,-117
154,-1025,-488,16,83,-71
167,-660,-602,343,-10,-55
355,-299,-446,306,-39,54
307,-837,-277,143,48,64
92,-900,-333,184,-44,-88
347,-602,-461,436,-104,-98
342,-168,-265,436,-62,-50
258,-89,2,396,-21,-9
149,-147,421,264,-34,-23
260,-10,486,204,-48,-8
319,-131,585,181,-32,83
478,-56,771,105,55,121
63,-229,1273,-23,105,190
87,-337,1187,-234,28,107
25,-506,948,-316,12,70
-13,-642,769,-248,-44,-5
9,-490,274,-151,-109,-36
144,-294,-123,-55,-132,42
280,-315,-198,-145,-35,139
-18,-639,33,-361,92,130
-183,-1135,-206,-314,36,86
-25,-868,-139,-22,-16,70
-125,-566,95,-137,-30,60
-144,-847,19,-131,-84,115
-307,-993,43,-179,-92,100
-427,-1237,-161,44,-206,74
-211,-332,-190,0,-255,4
-343,-941,-382,-341,-146,126
-498,-830,-224,-8,-200,141
-489,-471,-333,-322,-131,136
-653,-972,-498,-156,-118,217
-767,-614,-434,-256,-97,199
-924,-1370,-401,-311,-108,79
-750,-769,-301,-6,-162,67
-768,-478,-267,-102,-156,99
-904,-586,-350,-102,-184,125
-805,-514,-511,-75,-196,126
-827,-454,-491,-67,-129,163
-956,-465,-552,-112,-56,209
-1005,-558,-369,-132,-58,168
-920,-330,-214,-135,-32,168
-1020,-607,-370,-118,-59,171
-810,-423,-178,-7,-16,148
-950,-214,-90,67,38,173
-1039,-423,-316,72,-10,182
-814,-111,-225,233,-26,102
-850,88,-121,219,63,172
-1014,235,14,159,18,183
-937,253,-160,-56,-10,156
-831,185,-233,-305,32,58
-895,-14,-338,-436,93,-28
-934,-263,-288,-436,58,-106
-929,-200,-111,-240,20,-79
-896,-112,-78,15,23,-35
-891,89,-118,86,-18,-14
-803,190,-160,18,-38,-30
-795,206,-176,-144,5,-32
-872,-30,-112,-179,6,-38
-823,5,-126,-53,-1,-20
-850,108,-134,-28,-2,-19
-804,82,-137,-55,-5,-26
-837,60,-129,-33,10,-15
-842,112,-101,-22,6,-13
-835,121,-104,-41,12,-6
-861,65,-96,-34,12,-3
-874,67,-86,10,4,-9
-863,144,-76,20,7,-4
-858,140,-65,-13,4,-11
-851,148,-70,-22,7,-9
-861,101,-83,-28,7,-5
-859,128,-82,-6,9,-7
-876,162,-88,-12,2,-3
-859,119,-88,-30,-1,-2
-832,77,-99,-8,2,1
-847,136,-86,1,2,0
-862,141,-101,-26,0,1
-856,59,-110,-30,0,0
-849,100,-104,8,0,0
-837,165,-95,-9,1,0
