xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-769,-880,-635,217,225,-128
-602,-614,-522,222,236,-161
-558,-652,-485,145,224,-134
-353,-658,-360,112,198,-135
-183,-638,-348,80,188,-110
-49,-559,-329,54,174,-90
85,-542,-320,-38,190,-74
169,-614,-319,-159,210,-80
98,-836,-378,-90,179,-73
167,-614,-407,117,96,-13
125,-497,-275,156,50,61
122,-684,-470,136,-27,118
163,-844,-396,300,-15,169
41,-650,-48,113,42,92
-185,-1393,-3,39,22,11
-6,-985,35,434,-123,-180
234,-245,-40,436,-156,-245
278,156,193,436,-136,-114
344,374,536,436,-73,14
205,1306,913,378,20,38
89,672,850,-381,-1,53
237,215,475,-436,8,155
204,-163,-241,-436,173,199
-230,-1729,-468,-436,159,134
-113,-1308,11,121,-49,75
-57,-489,120,10,-70,45
132,-872,-215,-98,-48,41
55,-593,-89,-204,43,9
-57,-1128,-243,-148,5,65
33,-695,-31,-79,16,28
-130,-1044,-187,-210,-17,38
29,-849,-133,-3,-78,-11
-78,-658,-154,-177,-61,10
-132,-1001,-327,10,-138,58
-7,-497,-223,-91,-88,62
-384,-1101,-188,-74,-109,132
-143,-623,-477,37,-185,77
-271,-628,-320,-273,-35,84
-620,-971,-185,-43,-136,105
-315,-394,-341,-119,-163,56
-596,-859,-204,-221,-132,107
-641,-577,-405,-4,-204,145
-714,-562,-491,-172,-176,167
-779,-697,-425,-20,-187,188
-847,-504,-601,-115,-112,205
-1093,-711,-401,-324,-83,177
-958,-910,-344,-114,-159,185
-827,-612,-256,35,-135,135
-788,-326,-155,24,-72,95
-937,-278,-309,-43,-36,121
-1006,-263,-265,-86,-64,127
-935,-151,-276,-170,-79,107
-962,-374,-469,-267,-65,98
-840,-280,-250,-164,-38,77
-935,-136,-116,-86,2,95
-982,-127,-86,-31,-32,130
-913,79,-98,64,-31,131
-1027,276,-49,-106,-26,145
-996,157,-320,-379,-22,66
-864,-31,-369,-436,-18,-5
-914,-354,-279,-436,-15,-54
-839,-181,-164,-248,0,-45
-850,-260,-135,-13,2,-15
-874,-16,-41,182,5,15
-917,158,-2,172,-23,16
-809,334,-74,52,-27,-23
-849,236,6,-131,34,-26
-911,81,-4,-163,29,-31
-865,-7,-35,-112,20,-26
-899,13,3,-21,25,-10
-921,147,50,38,6,0
-882,164,25,-13,-2,-6
-860,135,25,-25,6,-9
-890,131,24,-20,11,-3
-894,133,26,-19,6,-6
-899,128,17,-12,3,-5
-890,99,16,-10,0,-4
-876,130,12,1,0,-3
-872,171,5,-11,0,-8
-879,118,-9,-30,1,-3
-888,77,-7,-3,-1,-2
-863,132,-15,8,-5,0
-863,148,-16,-5,3,-4
-893,114,5,-20,-2,-5
-857,90,-17,-14,-1,-7
-863,130,-16,1,1,-4
