xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1271,-9,705,-97,-436,-17
-1146,-249,550,-74,-436,-75
-888,-67,605,0,-436,-101
-577,-8,658,68,-436,-49
-340,67,771,126,-436,-18
183,201,1338,126,-9,62
-620,268,1500,-60,-23,50
-83,-39,914,-188,-96,61
163,-168,451,-254,-76,28
356,-267,336,-264,39,33
-337,-566,1362,-194,95,26
-363,-570,1282,-213,30,6
-596,-713,1378,-341,41,-63
-333,-877,937,-436,85,-209
-368,-1190,808,-436,217,-253
-406,-1686,536,-436,269,-435
-129,-1961,381,-436,366,-436
-306,-1961,548,-214,349,-436
240,-1564,784,-174,248,-436
334,-1241,873,-184,161,-436
474,-793,942,-68,-29,-436
592,-414,781,-16,-213,-436
708,-190,453,180,-389,-420
843,-175,-505,436,-368,-263
958,243,-475,436,-198,-199
1093,722,-327,231,-106,-183
957,290,-39,-436,-160,-64
1185,-162,-663,-436,99,-63
534,-304,125,-291,396,27
415,-503,130,-30,436,46
-561,-644,1621,436,436,13
-401,-134,797,436,306,-176
110,884,1272,436,126,-48
1736,1348,1588,436,172,202
-134,1064,702,-84,56,100
85,296,469,-436,-204,77
1928,-256,-349,-436,-142,21
754,-645,49,-274,275,-26
672,-307,1114,353,169,39
836,84,819,436,-56,25
1039,505,564,320,39,-40
881,518,888,-67,24,-32
922,218,707,-155,36,-2
862,134,807,-81,-2,9
1013,103,649,-12,-2,4
838,136,811,24,26,-27
929,197,715,45,-38,-39
1003,303,582,76,2,-35
873,367,644,123,51,-8
922,515,551,158,41,20
889,664,359,60,150,39
420,535,356,-144,238,31
428,133,478,-224,131,18
724,15,236,-56,295,-34
72,241,427,25,436,15
-133,172,715,-169,339,0
28,153,563,-436,351,-1
-83,-155,580,-436,329,23
-286,-464,705,-436,364,128
-517,-716,662,-194,269,141
-424,-497,907,16,244,138
-526,-338,918,109,265,147
-503,-249,908,-9,323,159
-667,-403,1025,15,436,145
-803,-324,830,87,436,119
-1239,138,861,16,436,113
-1936,-116,652,-419,436,134
-1961,-741,715,-436,308,117
-1479,-359,825,-436,22,12
-1144,-748,86,-436,61,160
-940,-1583,-206,-430,172,160
-963,-654,86,-41,367,271
-1330,-469,31,-210,436,262
-1532,-818,-39,-274,234,69
-1319,-568,199,-366,-153,-210
-517,-436,-376,-389,-97,-177
-712,-559,-369,-75,94,-32
-836,-357,-228,256,117,40
-853,-217,-215,436,103,62
-834,-10,-215,436,42,45
-800,161,-189,315,1,37
-814,216,-71,4,-4,6
-831,10,-130,-258,6,-13
-879,-183,-142,-293,-21,-34
-815,-274,-215,-199,-37,-28
-796,-287,-236,-42,-9,-11
