xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-878,-199,244,-150,-436,-32
-958,-58,31,-55,-436,-112
-495,-22,-328,-6,-436,-91
28,-8,-303,-95,-436,-57
-207,29,731,-80,-200,-41
-297,-159,1591,-108,234,-28
-858,-112,1207,-26,64,-61
-455,-161,962,-8,-120,18
0,-173,877,-50,-2,-1
-428,-328,1108,-124,40,-35
-377,-466,1191,-112,13,-62
-534,-554,1326,-185,7,-77
-572,-783,1304,-436,-3,-167
-526,-1304,926,-436,24,-333
-450,-1961,504,-436,64,-436
-360,-1961,408,-108,135,-436
-329,-1404,813,-19,141,-436
67,-1189,1171,-150,66,-436
328,-1523,1034,-247,0,-436
282,-931,896,-45,-78,-436
357,-339,789,189,-238,-436
523,-129,635,403,-397,-365
699,193,376,436,-436,-206
1393,212,-926,223,-243,-135
916,300,511,21,-89,-142
990,273,195,-257,-197,-78
1041,-121,2,-309,-18,-16
791,-191,162,-144,88,-53
489,-196,268,34,122,-14
600,-189,340,225,105,-73
617,19,-11,395,195,-134
512,101,7,436,436,-172
-234,960,1263,436,436,-167
631,1388,884,143,251,-22
196,359,1568,-436,389,89
-246,146,934,-436,0,-57
914,-373,305,-436,-316,-33
1477,-678,-288,157,82,-93
577,45,625,436,310,-70
528,509,734,436,-33,-15
836,732,727,128,137,-61
727,431,572,-215,117,-84
449,213,492,-321,258,-58
160,23,881,-175,171,-10
499,45,431,0,139,-16
481,156,-53,-52,425,-109
-126,270,769,-125,436,-75
-64,109,326,-144,436,-107
-317,104,578,-205,436,-71
-628,64,766,-166,436,-28
-888,-4,628,-114,380,-31
-975,353,943,-94,248,28
-921,94,955,-296,219,65
-717,-154,839,-234,183,39
-758,-135,765,-337,369,62
-1154,-486,602,-209,436,56
-1566,-294,650,-71,436,86
-1833,-343,551,52,436,130
-1944,40,666,89,398,105
-1784,-149,521,-153,298,69
-1599,-167,691,-189,227,-5
-1475,-226,581,-288,177,-11
-1239,-340,515,-328,110,-33
-1047,-340,448,-286,98,-31
-1042,-347,201,-309,143,-12
-1088,-493,9,-263,114,-11
-1078,-293,227,-138,129,-68
-1051,-73,102,-436,180,-119
-1114,-463,-8,-436,-14,-143
-808,-352,-19,-263,-115,-100
-569,-335,-215,18,34,-45
-838,-191,-232,225,121,27
-971,-82,-159,365,41,25
-904,154,-37,212,-10,15
-823,134,-105,-35,-13,-13
-819,-26,-124,-155,-18,-31
-776,-127,-214,-122,-6,-26
-809,-132,-196,-52,13,-30
-841,-73,-158,-37,13,-32
-844,-44,-121,-75,10,-30
-848,-107,-122,-103,8,-32
-862,-152,-117,-88,1,-27
-821,-159,-160,-37,2,-21
-840,-80,-153,-7,7,-15
-845,-75,-153,-42,1,-10
-835,-129,-152,-58,0,-10
