xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-848,-1961,436,426,-360
-1961,-395,-1961,436,334,-436
-1926,-481,-1728,102,338,-436
-1662,-723,-1573,100,337,-436
-1371,-629,-1598,364,416,-436
-1221,-313,-1273,436,388,-436
-995,1,-849,436,290,-322
-860,-76,-596,436,181,-367
-625,38,-307,222,97,-436
-360,-36,-211,-4,137,-436
-164,-165,-113,-99,176,-392
-275,-396,235,-176,273,-434
-216,-193,186,-6,321,-394
-157,-275,14,209,401,-319
-433,-53,118,425,436,-334
-765,217,243,436,436,-301
-847,388,60,436,356,-298
-741,581,-65,436,250,-401
-861,601,43,352,338,-431
-1157,866,-74,403,340,-436
-1419,1088,-91,262,271,-436
-1708,1588,50,375,206,-408
-1758,1961,-124,393,51,-228
-1357,1961,-192,245,-56,-95
-873,1961,-134,47,88,48
-1065,1961,98,-201,117,169
-1013,1552,50,-381,79,247
-814,1030,9,-378,63,188
-615,870,33,-350,39,210
-572,757,231,-436,-68,147
-230,327,-17,-436,-284,120
301,303,-315,-405,-319,72
457,314,-158,-436,-228,97
407,502,-54,-436,-305,160
1840,-983,-1961,-436,285,170
-106,-1961,-1148,-436,436,51
-943,-1756,27,225,320,-340
-667,-1140,450,322,222,-381
-742,-828,992,303,278,-436
-862,-287,1099,21,358,-436
-1114,-815,1311,-84,350,-323
-1074,-515,1286,59,218,-366
-832,-224,1067,139,183,-221
-960,-192,1271,181,164,-143
-1250,-120,1961,134,164,9
-1791,804,1961,187,-185,125
-1114,218,1759,-12,-222,232
-1431,976,1840,122,-289,436
-1248,803,1183,48,-396,436
-1185,554,911,-384,-177,436
-1250,-94,842,-436,-75,416
-1668,-589,609,-384,-325,436
-885,-555,671,-47,-436,436
-858,-263,1013,309,-277,436
-950,384,964,436,-336,436
-1080,494,580,436,-172,436
-1961,1448,209,290,436,436
-1961,-319,-304,-436,436,374
-1960,-1060,-1818,-436,-436,-157
1230,-1961,-1574,-436,-184,-68
149,-1235,-325,436,173,255
-599,-375,492,436,136,374
-250,-269,421,436,50,213
-143,138,425,338,193,37
-214,298,210,-289,331,-71
-460,-58,-203,-436,436,-96
-543,41,-572,-436,290,-207
-701,-229,-763,-436,233,-86
-1140,-338,-412,-436,99,32
-1246,-662,-695,-436,2,257
-1571,-956,-612,-171,3,346
-1676,-270,-529,-12,-36,395
-1961,-422,-552,-176,-103,436
-1961,-432,-729,-397,-204,436
-1961,-1076,-1063,-436,-200,436
-1961,-1395,-909,-395,-138,395
-1404,-1542,-767,-204,-49,250
-1391,-1485,-161,38,125,35
-1420,-738,189,241,130,-119
-1045,-185,13,123,123,-132
-912,-344,-235,319,51,-50
-869,155,-47,384,-1,-81
-869,213,-56,226,8,-41
-944,312,-45,11,-33,-37
-829,118,-89,-152,-77,-17
-819,-36,-121,-166,-46,11
