xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1947,-1052,-1961,436,357,-429
-1759,-938,-1961,436,300,-436
-1664,-950,-1961,424,324,-436
-1412,-708,-1925,436,334,-436
-1224,-564,-1710,436,353,-436
-1100,-324,-1351,436,360,-436
-1077,-191,-757,436,318,-436
-1018,-77,-545,436,232,-422
-783,-21,-383,436,81,-383
-471,5,-354,436,15,-381
-322,170,-373,436,58,-411
-318,246,-275,413,90,-434
-228,255,-366,301,142,-436
-469,170,-324,297,262,-436
-862,386,-182,436,226,-436
-882,901,-473,436,68,-436
-941,1077,-393,436,-3,-344
-820,979,-403,274,-26,-429
-1122,1309,-140,94,112,-436
-1379,1062,-162,-16,69,-436
-1304,1217,-294,102,-28,-401
-1182,1961,-436,150,68,-284
-1508,1961,-160,175,91,19
-1023,1961,-417,-152,-20,87
-1031,1635,-380,-436,139,138
-1161,1118,-110,-436,85,189
-941,823,73,-436,29,233
-816,463,157,-436,-77,171
-424,503,189,-358,-204,158
-188,395,284,-376,-204,147
-95,212,300,-370,-310,78
160,187,136,-269,-399,70
309,316,278,-436,-414,86
1272,57,73,-436,-168,43
1272,-764,-268,-436,76,-150
235,-1775,52,-436,350,-179
-273,-1654,352,106,205,-331
-217,-875,512,237,194,-386
-421,-640,801,162,280,-435
-658,-545,978,-28,357,-405
-768,-616,1193,48,330,-328
-876,-526,1306,84,368,-288
-1072,-504,1388,379,351,-283
-1741,534,1643,436,197,-182
-1700,808,1797,335,20,58
-1196,1151,1651,436,-350,218
-526,1601,608,436,-122,377
-746,1395,758,112,-18,393
-882,1341,689,-74,50,436
-848,1024,431,-116,136,436
-1051,877,424,-174,225,436
-946,856,570,86,218,436
-1204,1457,495,311,436,436
-1207,1408,296,229,431,436
-948,1725,-487,346,436,436
-1961,1961,-137,74,436,436
-1961,1308,-176,-436,436,436
-1961,-320,-234,-436,419,36
-1961,-1961,-1961,-436,-428,-436
1507,-1961,-1529,-436,-195,-140
63,-1206,245,436,203,348
-643,-741,1021,413,-44,324
-84,-312,873,38,-77,-44
88,-315,399,-394,-1,-4
-19,-719,292,-93,50,-11
37,-101,255,217,59,31
7,84,95,239,192,184
-271,55,240,11,421,120
-530,298,116,-375,436,29
-892,23,-428,-436,436,89
-1255,-463,-377,-436,270,-59
-1247,-251,-1013,-436,17,24
-1322,-1035,-851,-436,-31,258
-1488,-853,-481,37,40,320
-1535,-31,-476,89,-52,430
-1810,-218,-621,-62,-117,436
-1961,-543,-1152,-237,-196,436
-1961,-1181,-544,-270,-29,436
-1961,-1873,84,-427,123,296
-1961,-1961,154,-270,-140,-161
-1035,-838,-410,178,-166,-178
-679,-96,-40,177,84,-96
-1032,-201,152,-95,159,-47
-990,-188,120,40,37,-52
-880,-116,38,91,64,-25
-977,-47,-8,110,46,-39
