xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1225,116,788,45,-333,6
-1213,150,639,38,-436,80
-1160,102,583,38,-436,154
-551,98,-143,112,-436,297
-371,-278,650,223,-436,375
447,-212,1394,436,30,219
-566,220,1341,397,-6,118
-134,251,730,99,-100,58
-19,211,591,50,-6,18
-200,488,667,158,78,135
-568,621,867,44,225,182
-961,541,1163,-158,179,103
-711,264,1184,-243,-22,63
-261,124,1064,-168,-49,-6
-272,155,1020,54,-14,-67
-198,524,993,150,-25,-51
-223,658,966,30,3,-40
-315,557,1026,-67,12,-12
-345,444,1050,-53,18,-4
-421,437,1071,-12,7,-22
-323,524,998,-26,5,-31
-310,391,955,-52,7,-39
-224,392,876,-17,15,-56
-169,432,769,-68,74,-64
-184,371,766,-164,140,-70
-86,392,631,-264,258,-87
-373,8,757,-313,436,-95
-833,120,583,-104,436,-78
-1782,174,937,-232,436,-155
-1404,-90,716,-291,-36,-114
-976,-317,511,-250,-63,-116
-1058,-527,516,-201,40,-188
-1400,-534,619,-183,102,-257
-1468,-854,563,-245,53,-323
-1200,-1119,348,-251,9,-412
-1189,-1253,449,-209,88,-436
-1255,-1558,298,-187,25,-436
-771,-1434,224,-133,-44,-436
-517,-1747,-7,-213,34,-436
-545,-1679,46,72,110,-436
-570,-935,401,253,121,-436
-581,-475,595,276,-45,-436
-255,-41,515,275,-334,-436
347,187,123,133,-436,-436
1058,162,-145,31,-247,-428
741,-130,87,0,-168,-297
671,-191,-11,92,-203,-249
880,-224,-154,261,-129,-236
827,18,59,429,-31,-177
804,130,84,436,69,-104
722,439,502,436,166,-83
639,725,467,261,174,7
562,505,768,-63,264,67
465,193,938,-159,309,139
333,-169,1174,-222,247,102
534,-385,1038,-144,125,82
788,-593,989,-50,71,17
832,-514,859,78,22,-61
868,-315,816,246,-26,-75
865,-29,712,376,-81,-78
989,351,588,307,-73,-43
1088,526,642,4,-1,8
966,115,741,-251,48,33
855,-163,841,-217,19,16
931,-98,844,-95,-40,2
1095,115,746,-158,48,18
419,342,1322,-375,129,32
448,-82,1025,-436,10,42
592,-246,749,-317,124,55
574,-110,376,-331,418,65
-7,-342,443,-328,436,9
-462,-241,859,-263,375,23
53,-369,695,-394,73,-16
463,-481,386,-145,60,81
557,180,471,4,139,192
360,114,391,-208,206,293
193,102,368,-187,190,429
-67,-34,524,-263,199,436
-612,-705,579,-367,221,436
-1054,-1045,591,-210,75,436
-1032,-1086,372,-272,-88,436
-992,-1287,228,-166,13,436
-1339,-1348,129,-270,92,436
-1511,-1457,31,-37,39,436
-1502,-1047,246,58,103,408
-1743,-1046,383,0,65,333
