xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1403,-138,763,105,-232,9
-1467,-2,874,251,-436,90
-1426,251,667,427,-436,290
-663,138,296,333,-436,413
-656,40,825,158,-381,344
-341,25,1196,47,-243,183
-235,-92,545,55,-128,16
-81,83,152,254,-115,1
-158,333,347,312,-89,125
-201,537,675,127,-32,112
-467,483,1098,-59,140,84
-821,331,1316,-85,77,34
-352,331,1142,-25,-24,-27
-223,494,1107,67,22,-65
-191,637,1003,64,-20,-61
-88,642,902,-17,-5,-54
-213,570,944,-39,22,-36
-324,600,1023,-31,24,-24
-415,575,988,-59,26,-28
-414,516,966,-54,0,-45
-303,557,858,-57,21,-64
-337,542,873,-155,76,-58
-261,352,751,-310,156,-59
-409,138,750,-422,280,-94
-541,-16,776,-436,327,-158
-696,-204,688,-436,347,-186
-724,-409,380,-390,436,-181
-1147,-534,95,-307,436,-125
-1961,-972,503,-289,436,-232
-1961,-1226,574,-286,105,-356
-1061,-1167,-157,-1,-41,-379
-1021,-1088,-88,-29,148,-364
-1201,-1644,-22,-90,58,-436
-832,-1780,-195,80,-45,-436
-506,-1762,-314,352,46,-436
-901,-1239,187,436,119,-436
-913,-431,344,436,-138,-436
-358,89,136,436,-399,-436
167,225,31,436,-436,-385
541,629,58,436,-436,-92
1089,504,-113,81,-436,-88
816,81,184,-234,-235,-77
766,-375,240,-3,-112,-80
664,-139,401,436,-59,-83
656,794,685,436,1,14
456,1132,1053,130,181,43
315,421,1122,-224,109,64
581,-141,940,-131,147,61
546,-193,1092,125,90,20
598,187,1168,185,5,2
783,36,831,-41,-29,-32
727,-105,650,15,-58,-74
894,208,509,208,-66,-54
1070,592,452,114,-15,12
928,396,602,-145,45,35
1008,-35,672,-135,27,27
953,48,859,18,-9,10
989,290,867,-22,-43,12
1055,206,773,-126,8,28
911,309,1022,-198,22,49
910,476,933,-436,113,41
503,-28,905,-436,103,-15
547,-36,556,-257,210,14
190,-213,526,-209,436,-31
-165,64,798,-123,205,23
362,69,549,-213,70,69
510,-77,363,-206,223,73
292,-132,408,-215,281,96
365,-16,337,-186,223,144
369,-52,274,-210,258,226
233,-74,264,-161,283,335
78,61,431,-179,354,436
-429,-380,672,-296,436,436
-1023,-366,892,-268,396,436
-1144,-814,588,-436,183,436
-1100,-1850,-69,-436,118,436
-1358,-1231,225,-436,204,436
-1909,-1961,-71,-269,-31,402
-1266,-1293,-63,188,-167,408
-1112,-760,70,247,15,394
-1434,-621,336,81,98,336
-1543,-617,361,-129,8,236
-1264,-784,149,-180,-81,138
-981,-751,65,-44,-48,65
-920,-512,137,122,32,6
-953,-194,244,259,56,-9
