xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1124,-1834,-1541,82,436,-436
-1076,-1469,-1212,83,436,-436
-886,-1512,-973,-36,436,-436
-775,-1384,-568,60,436,-436
-716,-984,-206,112,369,-436
-306,-685,19,48,221,-436
22,-732,203,86,164,-436
-120,-325,283,268,120,-436
-71,31,134,436,31,-396
34,300,165,436,-16,-135
262,422,-332,436,-3,-111
-34,1112,-151,168,-58,-58
271,542,-237,-265,-98,-63
475,294,-198,-402,-38,-43
565,38,-315,-256,32,-17
697,154,-424,-69,104,-57
658,171,-415,54,154,-50
710,336,-414,9,168,-68
818,316,-498,-101,189,-57
846,262,-455,-246,257,-66
665,83,-294,-315,334,-74
527,18,-153,-317,403,-98
240,-41,105,-319,436,-114
0,61,471,-421,436,-160
-237,-89,928,-436,436,-130
-451,-511,1194,-283,436,-100
-418,-478,1961,182,436,-100
-977,1113,1961,339,118,-24
-261,1155,1961,288,-189,-61
51,1410,1310,364,-160,45
25,1802,522,341,-63,199
120,1627,262,50,39,240
111,1312,366,24,256,254
-177,1298,618,135,357,314
-351,1308,730,176,409,329
-374,1204,612,206,436,399
-477,1115,599,234,436,400
-817,1062,683,199,436,368
-942,1008,653,211,436,388
-1133,834,925,-85,436,359
-1268,708,1382,-436,436,338
-1384,-388,1961,-436,-51,254
-71,-265,624,-436,22,262
-11,-1961,98,-436,100,94
-32,-1162,645,436,-90,-32
319,-378,590,436,-78,32
139,-134,632,436,0,-40
34,429,866,401,-41,-48
150,185,141,55,2,-29
172,65,107,-256,142,-55
100,-8,21,-436,257,-121
-163,-30,192,-436,436,-59
-534,-29,214,-377,436,-3
-1086,-334,370,-222,436,7
-1317,-166,616,-1,351,22
-1267,95,761,-45,388,33
-1564,-85,768,-233,436,66
-1712,-171,657,-218,428,53
-1770,-225,809,-234,422,68
-1848,-136,961,-405,347,49
-1799,-354,822,-436,224,52
-1634,-510,629,-436,73,74
-1386,-778,279,-436,-7,60
-1062,-778,205,-317,25,39
-1044,-535,238,-257,102,29
-1119,-506,230,-224,77,15
-996,-351,181,-215,52,-11
-961,-295,54,-273,33,-25
-896,-310,-46,-265,0,-55
-768,-227,-84,-238,32,-52
-863,-257,-66,-222,79,-32
-899,-273,-46,-193,74,-55
-948,-292,-21,-178,65,-52
-981,-334,7,-83,14,-36
-909,-269,-20,24,-13,-18
-884,-198,-41,93,-15,-8
-878,-115,-15,107,-15,-1
-865,-90,-30,78,-11,0
-882,-81,1,43,-16,-5
-852,-66,-16,-2,-8,-13
-878,-70,1,-29,-4,-9
-885,-121,-7,-42,-13,0
-861,-141,-35,-34,-7,-11
-866,-120,-27,-1,4,-5
-890,-97,6,10,0,7
-856,-88,7,6,-2,2
