xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-997,-1296,-1408,-24,436,-436
-1025,-1190,-1355,36,436,-436
-840,-1138,-1202,-11,436,-436
-854,-1252,-1037,6,436,-436
-650,-1111,-884,35,436,-436
-496,-919,-667,48,436,-436
-431,-780,-378,133,375,-436
-273,-345,-83,245,291,-436
-194,-209,153,208,205,-436
-170,-76,210,216,181,-433
-106,22,212,418,127,-314
-105,331,352,436,-10,-69
440,1025,-787,436,55,-133
136,1344,-236,71,-257,91
773,872,-337,-314,-164,23
804,394,-312,-436,41,-42
714,68,-201,-225,38,-40
920,344,-422,107,-17,-1
1024,606,-511,12,103,1
885,394,-519,-216,188,4
929,293,-698,-341,268,-9
911,216,-683,-436,380,29
636,-185,-674,-436,436,75
285,-309,-177,-244,436,62
165,-157,-44,56,436,1
17,-68,35,98,436,-66
-731,333,1357,77,436,-145
-822,341,845,-172,436,-254
-1079,-347,1961,-436,309,-144
-536,-50,1961,-72,316,-154
-863,222,1961,67,60,-60
-237,588,1961,44,-20,-62
-386,729,1668,323,-119,0
-32,1049,799,436,-131,185
164,1533,462,436,25,249
-91,1961,492,156,185,189
-278,1449,748,-8,242,293
-490,1304,903,22,274,351
-547,1157,903,40,241,402
-470,1098,802,115,281,436
-626,1044,899,44,335,436
-694,746,887,-70,337,436
-697,469,870,-10,359,436
-673,490,940,-41,338,436
-764,324,1025,-330,310,436
-514,-505,1320,-109,227,309
-458,-281,1578,108,137,376
-175,-240,1579,-326,59,309
27,-824,1030,-436,56,119
62,-1224,826,-436,-5,-21
290,-1218,519,86,-30,-2
178,-419,475,436,-25,-57
102,46,360,436,-15,-71
226,110,343,164,16,-45
209,-101,138,-35,227,-96
-202,-119,616,25,344,-140
-317,43,496,41,404,-114
-456,9,365,-88,389,-134
-794,-73,564,-68,396,-168
-997,189,666,20,395,-150
-1264,57,776,57,429,-99
-1431,401,729,39,436,-136
-1649,256,792,-38,436,-94
-1714,435,711,-56,426,-89
-1796,201,929,-99,412,-67
-1846,424,1115,-91,381,-89
-1783,400,1118,-222,278,-25
-1426,216,988,-262,193,-39
-1409,-48,868,-284,200,-30
-1379,34,841,-204,90,-26
-1072,-34,703,-279,0,-56
-1003,-69,616,-318,44,-91
-1098,-36,513,-311,21,-97
-990,-183,303,-261,-54,-44
-867,-316,136,-118,-48,-4
-855,-239,125,49,-15,0
-873,-53,149,84,2,-4
-936,4,170,13,4,-5
-897,-63,145,-3,-13,-11
-879,-8,144,13,3,-15
-921,23,167,-21,6,-12
-907,-44,167,-22,2,-1
-914,-9,166,-17,8,-3
-938,10,179,-45,10,-7
-906,-26,163,-68,4,-6
-843,-49,140,-80,16,-8
