xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1704,-412,1006,208,-436,-2
-1342,-385,941,139,-436,-3
-1051,-477,923,112,-436,-19
-730,-494,791,147,-436,-45
-388,-276,808,192,-436,-53
-168,-211,568,164,-436,-26
-1,-342,518,124,-436,-3
-208,-429,429,97,-436,-35
-47,-509,43,76,-436,-46
3,-393,-35,44,-436,-73
-279,-228,-93,-37,-436,-115
-234,-258,-302,-76,-436,-142
-234,-178,-475,-84,-407,-215
-472,-31,-537,-55,-347,-261
-558,276,-648,-30,-332,-239
-488,406,-795,-87,-289,-190
-413,348,-862,-125,-224,-163
-351,393,-908,-118,-160,-129
-407,440,-925,-109,-111,-140
-393,735,-1035,-100,-97,-109
-465,704,-1163,-86,-83,-12
-323,615,-1330,-21,-39,11
-276,665,-1278,38,44,10
-274,707,-1026,44,94,99
-214,343,-766,0,86,157
-214,226,-656,8,16,152
-121,312,-733,0,-59,156
-66,371,-853,-29,-102,177
-88,427,-933,-41,-114,229
-53,442,-1004,-35,-110,264
-101,448,-953,-23,-100,309
-192,574,-978,-38,-106,369
-133,295,-1077,-46,-84,407
-277,270,-1055,0,-66,376
-330,325,-1212,24,-33,391
-548,380,-1360,40,10,429
-455,45,-1681,93,128,436
-460,-111,-1744,205,342,436
-638,-138,-1694,197,436,390
-1044,-292,-1487,162,436,317
-1557,-396,-1381,75,436,147
-1961,-49,-229,-62,436,26
-1961,-422,58,-219,436,-52
-1961,-660,703,83,436,50
-1961,1287,1532,436,436,267
-1961,-145,1599,73,436,132
-1961,-322,1832,165,436,-86
-1961,1034,1961,175,177,-176
-1431,1264,1361,15,105,-68
-1438,601,1448,-17,274,-16
-1455,468,1857,14,251,-61
-1697,929,1961,-20,102,-49
-1437,321,1711,-129,-108,8
-1186,-31,1259,-186,-224,-73
-1258,-150,974,-190,-331,-100
-1008,-272,526,-135,-413,-44
-794,-169,410,-91,-353,-62
-425,21,248,-74,-268,-45
186,75,147,-133,-80,-33
-96,42,253,-168,103,44
-35,-146,369,-174,212,123
-311,-155,505,-197,299,148
-577,-134,579,-261,314,237
-830,-499,673,-318,323,290
-1192,-656,774,-269,264,316
-1191,-632,710,-258,194,340
-1298,-552,647,-272,188,321
-1436,-349,534,-311,170,311
-1618,-454,505,-342,162,357
-1606,-802,534,-259,122,337
-1398,-845,560,-96,110,253
-1286,-664,652,49,121,172
-1219,-461,726,98,95,105
-1134,-368,727,81,55,40
-1073,-279,702,58,8,-8
-1005,-202,631,40,-29,-45
-963,-113,584,28,-45,-69
-935,-30,550,8,-51,-76
-933,-46,526,1,-54,-71
-965,-64,516,12,-64,-70
-998,-40,518,33,-76,-71
-987,4,470,27,-82,-82
-981,8,463,4,-85,-94
-982,13,451,-5,-87,-102
-946,24,428,-10,-83,-110
-916,33,413,-4,-78,-106
