xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1448,-314,685,31,-436,-16
-1037,-487,353,116,-436,-3
-658,-405,304,171,-436,-6
-339,-304,178,172,-436,-28
-183,-268,231,134,-436,29
11,-400,239,86,-436,78
176,-538,15,108,-436,57
456,-493,-263,131,-403,-16
185,-162,-253,58,-265,-94
284,-31,-280,104,-205,0
393,0,-282,108,-185,78
423,-34,-297,39,-145,106
414,-137,-310,9,-115,143
359,-304,-303,37,-104,152
295,-288,-220,54,-120,166
365,-791,-379,96,-154,143
378,-882,-599,182,-181,119
647,-1144,-997,183,-189,80
831,-1103,-1105,117,-121,52
792,-1151,-1126,-34,-96,76
749,-1558,-1282,-87,-91,24
733,-1195,-1218,-70,-20,-65
498,-819,-1055,-157,34,-62
490,-904,-962,-224,65,-37
426,-882,-735,-224,99,-43
401,-721,-568,-243,69,-28
473,-769,-529,-264,53,13
603,-768,-521,-235,64,40
672,-594,-470,-276,81,44
562,-715,-470,-322,58,32
770,-703,-469,-263,56,48
770,-545,-323,-254,53,78
770,-573,-329,-283,27,99
629,-587,-323,-272,-17,67
604,-367,-550,-179,-79,46
538,-226,-675,-175,-42,125
374,-377,-756,-102,-15,192
342,-488,-938,-41,94,227
178,-576,-958,-2,331,203
-353,-496,-542,14,436,146
-884,-423,-93,-70,436,59
-803,-678,-160,-65,436,-100
-1697,-460,-348,-8,436,-234
-1961,-51,349,86,436,-165
-1961,5,248,268,436,-197
-1961,760,276,149,436,-285
-1961,670,1103,28,436,-137
-1961,430,1177,95,436,-86
-1961,572,1068,141,436,-161
-1961,1103,1130,78,436,-157
-1961,889,1609,0,348,-108
-1961,618,1523,83,116,-72
-1900,700,1368,38,-33,-102
-1660,417,1056,-36,-132,-118
-1523,354,978,-167,-163,-175
-1332,-25,784,-224,-271,-133
-1295,-248,677,-171,-334,-86
-901,-152,431,-112,-363,-63
-389,17,323,-151,-237,-35
-136,69,381,-245,-56,12
-177,-8,471,-344,27,73
-143,-130,474,-384,97,116
-336,-103,550,-365,123,210
-546,-169,555,-372,75,311
-944,-682,605,-334,16,401
-881,-844,548,-220,-11,390
-903,-578,475,-196,42,353
-1150,-787,548,-179,133,378
-1224,-824,684,-137,146,285
-1147,-357,588,-203,152,211
-1201,-345,571,-277,180,207
-1317,-552,637,-232,198,205
-1420,-742,773,-96,134,186
-1288,-648,744,20,16,119
-1108,-424,612,32,-57,28
-960,-189,495,-33,-72,-49
-888,-83,432,-108,-50,-87
-898,-138,422,-116,-28,-95
-933,-141,428,-63,-21,-90
-932,-107,432,-3,-22,-81
-935,-55,437,29,-21,-77
-945,-8,445,34,-17,-77
-943,26,465,27,-13,-78
-939,34,469,16,-17,-74
-924,31,460,15,-22,-70
-896,60,453,18,-26,-62
