xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-858,-229,175,-55,65,22
-883,-90,203,9,43,30
-871,28,195,14,33,43
-881,8,199,-7,47,51
-894,1,250,-23,57,53
-897,-54,288,-47,64,42
-934,-89,328,-63,60,27
-942,-169,319,-51,38,15
-1006,-172,304,13,25,14
-1049,-96,285,57,2,14
-1057,-31,272,51,-11,3
-1113,-20,192,21,-7,-13
-1180,-93,189,38,-19,-5
-1074,-157,241,110,-27,8
-988,-133,302,141,-63,6
-904,-161,245,137,-88,-21
-916,-123,179,133,-102,-51
-992,-117,79,153,-97,-56
-1144,3,82,210,-105,-44
-1226,66,115,214,-127,-20
-1148,131,83,165,-162,-13
-1041,87,51,64,-171,-30
-928,33,0,-23,-167,-64
-834,-31,-70,-70,-140,-96
-784,-32,-87,-69,-93,-117
-766,-5,-61,-60,-51,-115
-739,-26,-26,-27,-23,-92
-733,-6,28,15,0,-66
-739,45,67,29,18,-45
-813,45,101,30,41,-27
-895,77,144,46,59,-5
-961,140,200,28,63,8
-1016,215,218,-28,60,12
-1062,281,119,-113,66,24
-1278,257,78,-180,94,53
-939,-37,119,-204,26,109
-576,-315,155,-118,94,115
-720,-303,307,11,160,87
-962,-112,365,88,137,69
-1200,177,393,105,86,89
-1196,227,314,7,7,107
-1004,181,241,-87,-2,97
-843,6,193,-214,19,66
-823,-203,165,-241,55,29
-893,-290,183,-157,63,9
-976,-172,246,-46,41,17
-932,-99,221,6,12,36
-889,-27,224,21,15,39
-853,-61,223,-3,23,36
-895,-113,240,9,36,32
-995,-121,264,49,32,35
-1047,-88,282,63,16,33
-1094,-119,267,73,5,20
-1097,-112,244,75,-14,-1
-1145,-83,142,78,-14,-21
-1205,-91,135,100,-49,-16
-869,-130,78,169,-76,-3
-751,-48,156,159,-73,-5
-767,-98,57,150,-69,-12
-977,-53,-9,168,-55,-11
-1185,5,-19,180,-70,-9
-1241,78,74,72,-104,-44
-1040,-166,-53,17,-135,-89
-838,-109,-71,42,-100,-130
-839,-9,-20,41,-68,-151
-840,84,-11,28,-57,-141
-821,70,-26,34,-54,-101
-733,28,-29,70,-47,-50
-698,20,-8,105,-16,-17
-803,45,61,104,3,5
-882,40,71,100,11,19
-991,96,102,76,13,26
-949,75,72,16,-1,24
-886,4,40,-17,21,20
-973,-7,16,13,67,26
-1206,124,102,20,89,49
-919,-61,131,4,32,77
-636,-197,176,53,85,73
-653,-175,280,124,132,65
-826,-38,351,170,133,68
-1063,70,360,173,98,94
-1159,23,282,161,31,117
-1066,-17,201,165,20,116
-995,-79,234,145,34,99
-1006,-159,311,149,57,70
-1070,-168,370,162,18,38
