xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-967,-107,114,42,-31,-142
-1046,36,173,107,-34,-112
-973,156,223,82,-64,-68
-832,95,228,54,-49,-46
-808,112,273,-8,-40,-48
-776,-12,232,-49,-31,-52
-821,-66,226,-24,-16,-48
-828,-42,222,26,-20,-31
-796,34,234,34,-17,-18
-796,37,214,17,-7,-9
-849,41,185,21,10,5
-950,91,211,35,26,31
-992,110,241,17,25,55
-985,35,234,1,25,68
-978,12,212,1,32,71
-1156,100,170,-13,57,72
-1144,34,184,-58,4,83
-781,-116,187,-56,22,70
-743,-120,326,-39,70,43
-868,-91,379,-59,71,10
-1064,23,358,-44,39,2
-1083,106,302,-75,-15,18
-906,61,226,-113,-22,25
-772,-64,226,-147,-4,20
-707,-160,237,-116,22,13
-783,-134,279,-57,35,18
-824,-63,274,-8,30,31
-879,49,300,-20,37,37
-867,-26,285,-67,35,36
-865,-116,301,-70,48,27
-892,-160,317,-39,45,18
-925,-115,331,-11,40,8
-964,-79,306,-4,29,0
-1000,-46,294,9,31,-3
-1047,-12,318,5,28,-4
-1056,-22,313,-14,16,-9
-1156,-13,257,-27,22,-18
-1196,-46,277,-24,-11,-12
-958,-84,297,-23,-31,-16
-829,-147,290,-37,-31,-39
-874,-160,256,-29,-19,-75
-1018,-128,202,13,-17,-83
-1185,-61,158,66,-27,-68
-1153,-36,127,126,-70,-46
-990,68,172,106,-85,-41
-866,27,166,49,-91,-53
-769,-16,125,2,-75,-72
-802,-6,124,3,-56,-80
-801,52,108,-1,-51,-69
-793,87,106,0,-39,-41
-737,102,97,-12,-25,-10
-723,76,104,-41,1,10
-730,5,81,-50,25,30
-837,0,102,-23,52,54
-915,17,118,4,70,81
-1019,43,168,3,90,99
-1088,28,192,-8,95,104
-1232,85,215,-42,107,94
-1307,39,245,-102,66,82
-987,-139,247,-117,24,76
-748,-279,276,-68,35,53
-804,-172,335,5,74,13
-1023,126,407,-40,19,-4
-996,101,234,-135,-36,-6
-984,82,143,-169,-39,-4
-888,-30,105,-209,-31,-7
-822,-143,126,-213,-2,-37
-851,-131,201,-181,9,-62
-825,-83,230,-149,-2,-66
-799,-22,231,-116,-7,-57
-787,43,219,-112,-6,-41
-770,12,193,-110,8,-20
-807,-26,250,-92,26,-10
-833,161,352,-28,30,1
-863,345,350,-50,20,30
-946,234,292,-161,39,45
-1066,-138,247,-243,28,15
-1155,-112,141,-130,57,0
-1442,32,259,-113,60,13
-1214,-97,317,-105,-50,32
-844,-169,315,-116,-62,5
-845,-101,280,-156,-56,-70
-836,-94,127,-191,-63,-113
-1030,-32,124,-136,-19,-112
-1141,62,128,-93,-59,-82
-988,65,41,-59,-92,-51
