xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1430,-556,-891,-298,436,-435
-1447,-374,-845,-143,436,-362
-1364,-110,-765,-93,436,-299
-1190,-68,-605,-79,436,-233
-975,-20,-418,-20,436,-146
-837,35,-153,13,429,-77
-631,-13,70,37,324,-24
-401,-5,168,53,228,13
-316,0,253,32,150,39
-412,-81,596,-16,15,42
-74,-135,134,-74,-35,-11
-277,-229,145,-147,-121,-56
-339,-264,56,-92,-221,-17
-462,-267,-32,20,-354,33
-654,105,-52,101,-436,105
-870,305,-369,-30,-436,186
-902,-172,-647,25,-436,268
-1542,-9,-692,115,-436,393
-1919,-390,-1001,133,-436,436
-1114,-775,-1157,188,-436,379
-1304,-681,-955,69,-249,262
-1054,-903,-1010,-27,-112,231
-1234,-1309,-889,-171,84,117
-1152,-1615,-860,-129,114,-51
-1177,-1263,-811,-20,122,-194
-1069,-803,-922,15,139,-273
-1038,-489,-979,-50,244,-320
-1113,-414,-1021,-99,349,-321
-1137,-376,-942,-68,416,-309
-1175,-243,-787,-6,427,-282
-1036,-104,-635,22,393,-267
-813,95,-499,38,389,-222
-730,250,-264,-2,394,-155
-566,124,-83,-50,346,-86
-408,-24,50,-30,309,-23
-385,-41,209,-2,246,18
-650,38,913,-30,131,48
-53,-340,96,41,-73,53
-248,-85,250,6,-10,70
-483,-159,437,-108,-169,62
-579,-230,225,-111,-317,51
-746,-11,0,-65,-436,95
-957,43,-264,-51,-436,198
-1266,-95,-421,-47,-436,282
-1799,-67,-649,-70,-436,310
-1961,-365,-1129,-60,-436,309
-1477,-661,-1374,56,-436,298
-1328,-580,-1215,4,-414,180
-901,-662,-1301,34,-336,160
-526,-845,-1151,-41,-19,140
-1163,-1066,-817,-202,264,-2
-1274,-1172,-841,-108,162,-83
-1130,-1038,-1025,0,188,-167
-1170,-655,-1109,3,284,-254
-1305,-455,-1120,-29,404,-264
-1392,-412,-1085,-8,436,-256
-1385,-343,-988,53,436,-267
-1287,-97,-773,89,436,-266
-1185,167,-494,59,436,-232
-879,163,-299,6,436,-161
-708,38,-125,-23,431,-112
-622,-54,127,13,361,-65
-823,189,1032,102,215,14
-302,-194,384,132,-197,38
59,43,-59,13,19,50
-483,-153,523,-26,-103,64
-320,-212,293,-35,-231,68
-546,-230,31,-57,-346,91
-530,-340,-286,-26,-401,131
-612,-453,-323,59,-365,168
-1113,-254,-333,60,-350,210
-1186,-460,-461,127,-436,242
-1075,-222,-496,243,-423,308
-1299,-77,-427,214,-355,371
-1469,-312,-402,310,-299,436
-1510,-353,-276,396,-245,436
-1474,-451,-136,406,-187,436
-1276,-486,-142,420,-153,436
-1050,-214,3,363,-57,322
-1058,130,200,140,104,129
-1136,299,359,-131,165,24
-1133,142,316,-257,129,27
-1047,-40,178,-255,85,32
-964,-60,107,-230,83,15
-940,-117,84,-225,105,-4
-1025,-140,153,-192,98,-42
