xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1299,-365,-520,-47,284,-122
-1264,-423,-539,20,303,-144
-1297,-146,-416,56,331,-161
-1208,-99,-293,25,319,-156
-1048,-154,-215,36,302,-152
-885,4,-64,46,291,-145
-745,119,87,3,249,-112
-497,-11,74,-16,215,-85
-435,39,209,5,210,-69
-453,71,451,0,142,-38
-417,35,558,-17,13,-7
-360,56,469,-6,-105,28
-428,165,286,-92,-186,50
-521,-1,29,-136,-240,81
-703,-87,-95,-100,-263,107
-850,-43,-208,-89,-301,119
-1091,-46,-331,-95,-340,129
-1161,-166,-577,-63,-363,143
-1290,-185,-754,-30,-357,147
-1155,-218,-910,-47,-308,143
-1162,-289,-887,-55,-240,133
-1121,-433,-977,-72,-200,120
-872,-678,-1056,-24,-116,89
-1023,-560,-851,-15,-13,38
-1043,-702,-965,-26,-3,-5
-912,-669,-1125,24,80,-49
-1147,-511,-1008,9,193,-97
-1199,-505,-969,8,256,-139
-1239,-318,-864,46,308,-158
-1283,-187,-754,51,340,-162
-1164,-108,-586,62,375,-167
-1040,-34,-249,72,368,-148
-957,63,-45,69,311,-131
-677,17,-11,56,270,-115
-535,90,169,40,255,-97
-502,128,433,1,201,-76
-610,-136,953,59,46,-18
-201,294,345,-11,-49,16
-415,53,383,-59,-76,48
-533,28,264,-54,-191,79
-499,-9,-13,-61,-245,105
-728,4,-88,-90,-256,115
-834,-120,-184,-105,-287,123
-1108,-23,-207,-87,-315,127
-1236,-88,-419,-83,-371,149
-1338,-149,-592,-53,-362,157
-1338,-197,-647,-38,-332,154
-1360,-201,-801,-41,-320,159
-1173,-521,-1098,-29,-259,154
-1101,-623,-1126,-6,-131,112
-1040,-769,-1126,-37,-35,55
-1040,-835,-1051,-24,63,-20
-1103,-681,-973,3,138,-84
-1140,-494,-905,12,212,-131
-1212,-329,-823,11,269,-154
-1303,-233,-735,17,320,-167
-1291,-154,-648,32,346,-171
-1196,-102,-502,30,375,-172
-1094,-38,-298,23,389,-171
-1007,4,-114,24,344,-147
-780,24,-34,40,311,-122
-569,35,44,24,294,-103
-539,21,277,1,271,-87
-471,-84,589,10,187,-65
-367,344,722,121,-6,2
-399,162,603,-85,-135,12
-546,-151,311,-78,-246,52
-683,-123,1,37,-325,85
-718,8,-265,4,-340,98
-894,-315,-243,-7,-323,114
-1246,-371,-263,100,-386,120
-1235,-399,-578,180,-436,143
-1027,-499,-561,308,-374,182
-1242,-245,-290,348,-296,243
-1217,-386,-152,286,-256,273
-1234,-499,-2,319,-215,262
-1204,-373,87,360,-189,247
-1133,-334,140,353,-165,233
-1056,-315,188,345,-121,196
-985,-189,245,307,-61,138
-980,-52,327,234,2,87
-989,38,395,145,49,57
-996,59,436,64,73,50
-993,24,469,-1,78,53
-994,-29,499,-50,64,54
-985,-88,487,-86,39,44
