xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1598,-627,-585,436,-107,-363
-1650,-535,-508,436,-111,-389
-1420,-362,-323,436,-130,-405
-1291,67,104,436,-120,-405
-1027,211,254,360,-175,-336
-723,169,175,297,-194,-270
-449,392,278,216,-96,-245
-325,467,340,89,-20,-182
-217,190,384,76,64,-114
-291,212,534,121,154,-85
-325,318,635,117,172,-30
-1091,-416,1961,169,153,19
-703,52,680,146,-305,131
470,64,973,-120,53,-64
-818,-462,1354,-120,105,-114
-367,-871,1249,94,41,-65
-652,-774,1487,239,-42,-71
-713,-1018,1441,354,-139,-149
-778,-1264,1298,361,-144,-306
-773,-978,1280,388,-124,-436
-809,-358,1117,436,-167,-430
-723,161,1019,436,-233,-389
-561,370,829,333,-306,-376
-449,499,724,275,-292,-362
-371,782,772,249,-275,-310
-246,990,717,177,-254,-293
-236,1274,734,204,-187,-209
-234,1572,853,242,-169,-115
-100,1662,753,226,-174,1
-18,1537,677,212,-132,94
93,1513,513,170,-118,173
321,1189,425,185,4,206
82,1237,729,351,65,245
145,1370,467,365,50,267
334,1349,193,380,218,298
-135,1490,523,363,362,347
-425,1321,898,193,208,402
-164,919,701,149,143,413
-74,1051,656,82,154,436
-231,789,815,-123,131,436
-230,383,810,-179,2,436
-44,154,531,-205,-110,436
299,33,191,-269,-81,436
258,-151,199,-235,-87,436
557,-183,-120,-108,-90,423
670,-347,24,157,96,422
100,147,491,233,190,412
-254,-84,722,33,97,368
-200,-304,551,44,43,433
-357,-223,467,-9,45,436
-581,-456,401,-107,68,436
-749,-989,335,-93,69,436
-900,-1416,407,-24,56,436
-601,-1082,355,-58,38,332
-766,-868,281,-66,20,303
-632,-561,214,-141,58,291
-968,-724,156,-139,61,345
-1029,-869,143,-66,48,351
-1022,-801,181,-41,87,342
-1253,-620,267,-43,70,342
-1219,-540,200,-148,42,277
-1353,-690,302,-127,0,303
-1455,-399,201,-225,-75,267
-1459,-666,-37,-215,-146,250
-1086,-647,-144,-19,-104,325
-1341,-719,-40,51,31,325
-1386,-862,71,180,20,304
-1295,-819,134,305,36,197
-1378,-591,237,424,1,166
-1197,-372,301,436,-53,260
-1161,-177,514,436,-96,300
-1128,-194,564,436,-123,176
-998,149,458,191,-94,-10
-921,135,276,202,-87,3
-761,483,280,192,-4,29
-893,437,356,-17,23,-38
-817,84,230,66,-8,-24
-860,303,243,154,-8,-3
-877,447,271,72,-18,-13
-798,248,183,56,-33,-4
-854,351,227,62,-6,1
-875,266,232,3,3,-5
-891,204,249,16,16,-14
-891,278,265,38,21,-8
-895,288,291,17,13,3
-891,237,305,0,8,0
