xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-723,-31,6,-15,12,-48
-737,0,48,-4,37,-35
-788,25,84,10,56,-15
-853,54,115,20,70,10
-957,64,137,34,80,41
-1034,115,172,18,77,64
-1087,51,139,-22,77,73
-1132,-29,124,-26,82,77
-1203,-46,99,-4,98,72
-1321,-66,192,1,95,70
-1012,-257,284,51,62,60
-804,-289,476,139,71,13
-765,-64,620,178,44,-21
-869,213,653,93,-11,-35
-893,279,474,-24,-76,-29
-897,312,288,-86,-73,0
-979,317,212,-158,-49,50
-1043,206,179,-255,-38,65
-1029,66,118,-366,-54,48
-917,-160,-17,-436,-68,3
-812,-376,-93,-381,-47,-43
-786,-479,-92,-198,-4,-66
-892,-331,1,16,18,-64
-924,-96,41,138,1,-42
-856,84,51,145,-3,-17
-775,66,32,104,23,-2
-747,103,88,87,73,6
-804,90,175,30,113,14
-877,85,257,-8,132,14
-928,117,315,-105,130,6
-1073,-104,236,-140,143,18
-1384,-69,274,-69,158,35
-1493,-188,454,-71,52,83
-980,-523,388,1,-56,88
-711,-489,288,137,-41,22
-793,-91,223,238,-37,-13
-972,83,178,191,-90,9
-994,-113,-59,155,-109,-2
-1109,72,-71,284,-113,37
-1029,144,-118,181,-157,33
-911,32,-166,140,-148,22
-816,-4,-212,118,-125,6
-804,55,-216,110,-109,-11
-726,60,-254,75,-97,-19
-663,2,-289,87,-38,-12
-721,46,-177,122,17,0
-771,63,-81,122,41,17
-862,69,-9,122,47,36
-966,63,7,102,27,55
-1110,82,-51,97,29,63
-1056,41,-74,26,-17,64
-941,-101,-109,-18,35,30
-761,-276,-93,-25,61,-25
-802,-294,-58,95,185,-61
-1068,-120,84,216,204,-67
-1179,134,217,254,182,-64
-1163,235,315,185,99,-45
-1046,123,284,158,47,-27
-1138,14,414,194,3,-1
-1103,68,360,332,-144,107
-852,-142,-20,328,-130,25
-874,299,55,341,-82,-9
-849,277,125,124,-29,-5
-962,107,197,81,-12,-5
-923,121,194,56,-31,4
-924,110,204,10,-44,13
-876,11,140,-30,-50,19
-863,-37,103,-11,-42,24
-859,-31,98,-6,-29,28
-884,-63,111,2,-18,33
-905,-66,131,23,-12,36
-929,-47,146,25,-14,36
-933,-45,136,18,-14,26
-903,-53,123,-7,-14,10
-870,-94,111,-14,2,-7
-894,-75,151,4,11,-16
-883,-33,166,12,9,-17
-870,-5,167,16,11,-14
-862,10,167,15,17,-9
-869,13,182,11,24,-1
-882,0,203,12,31,7
-909,-13,225,14,31,14
-921,-32,244,19,31,16
-940,-31,262,22,28,14
-947,-27,271,18,23,10
-950,-10,282,10,16,4
