xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-800,317,-1,263,-105,29
-691,383,-2,296,-49,80
-840,478,196,226,21,89
-939,409,255,79,21,48
-922,310,221,-16,17,7
-884,294,215,-63,8,-18
-839,300,179,-119,18,-29
-826,232,147,-173,45,-31
-861,130,145,-195,62,-31
-897,65,172,-178,61,-26
-957,40,177,-148,50,-23
-951,18,134,-110,29,-18
-917,18,123,-71,26,-8
-920,25,130,-42,20,0
-921,29,116,-27,9,0
-903,34,112,-16,1,-4
-903,58,126,-12,-3,-10
-897,62,114,-9,-9,-11
-899,70,130,2,-6,-5
-922,86,177,10,-7,-1
-927,98,185,10,-10,0
-915,91,178,9,-10,-1
-907,99,166,14,-7,0
-910,114,166,19,-5,2
-897,119,159,15,-5,2
-901,131,147,4,-1,1
-887,113,134,-6,-1,0
-891,99,132,-7,3,2
-913,103,152,-10,2,2
-911,90,159,-14,0,1
-911,79,169,-14,0,-1
-919,93,173,-10,-1,-2
-898,107,168,-11,-4,-2
-897,101,166,-13,0,0
-903,101,157,-12,0,0
-908,99,165,-14,1,1
-905,82,158,-13,1,2
-903,85,159,-9,0,0
-899,102,168,-8,1,0
-910,105,172,-12,0,1
-908,98,159,-12,0,2
-903,100,165,-16,1,0
-914,97,165,-15,1,0
-905,106,167,-12,0,1
-905,105,167,-17,1,1
-910,98,165,-18,1,0
-901,100,166,-19,2,0
-907,93,161,-18,2,0
-898,98,156,-14,2,2
-908,95,165,-17,3,1
-910,90,172,-17,2,1
-907,91,168,-15,0,1
-898,89,161,-13,0,0
-905,102,168,-13,2,0
-904,100,165,-14,0,0
-900,97,164,-13,2,1
-901,99,166,-11,2,2
-909,110,171,-15,3,1
-907,91,162,-16,2,0
-902,88,164,-13,1,0
-904,99,163,-12,2,0
-902,106,164,-11,3,2
-903,92,167,-15,1,1
-908,88,163,-13,4,0
-907,95,164,-8,1,1
-907,98,160,-9,0,0
-894,102,153,-9,1,0
-908,109,159,-13,1,0
-902,100,167,-16,2,0
-908,98,162,-14,2,0
-899,89,150,-8,8,0
-918,98,166,-5,6,0
-902,112,166,-6,1,0
-906,106,156,-13,1,1
-901,98,151,-12,2,2
-918,95,162,-16,0,0
-902,88,145,-13,-2,0
-907,105,158,-10,0,0
-902,107,165,-14,-1,0
-898,107,155,-15,0,0
-901,102,158,-16,1,1
-909,96,161,-15,3,1
-914,90,164,-14,0,1
-896,93,153,-13,0,0
-902,100,153,-11,1,0
-907,104,157,-14,1,0
