xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1519,-697,-294,-9,-436,-300
-997,-452,-474,-24,-436,-331
-681,-243,-459,-42,-436,-375
-542,-247,-497,18,-436,-394
-496,-262,-583,130,-436,-383
-318,-269,-789,272,-436,-417
-157,-35,-814,356,-436,-390
-166,68,-843,342,-436,-388
-250,289,-976,305,-436,-291
-375,541,-1101,121,-436,-89
-331,147,-1505,-210,-436,-19
109,-259,-1712,-313,-302,-124
115,-155,-1328,-109,-6,-162
-311,366,-827,71,25,-190
-422,794,-768,140,-88,-225
-376,1379,-1011,118,-231,-76
32,1279,-1505,-37,-285,235
-35,707,-1703,-121,-15,436
-662,274,-1397,-91,111,436
-730,274,-1419,-119,-3,436
-496,-173,-1669,-142,-53,390
-2,-70,-1659,-28,55,348
-22,193,-1411,-49,259,436
-149,-96,-1323,-135,349,436
-144,-665,-1327,-81,424,436
-237,-861,-1329,34,436,436
-576,-1129,-1386,149,436,188
-582,-595,-1542,357,436,87
-1446,-162,-1666,429,436,73
-1961,-311,-1481,409,436,-24
-1961,-23,-1152,436,436,-221
-1961,794,-639,436,436,-34
-1961,1961,667,436,436,-276
-1808,1676,1303,-149,221,-402
-1278,507,1037,-154,83,-378
-1088,797,780,209,161,-252
-1407,1184,726,225,174,-145
-1377,1454,669,124,120,-218
-1200,966,817,157,191,-90
-1278,1115,946,261,231,-113
-1466,945,1081,144,82,-84
-1069,436,674,145,-63,-149
-1115,1033,677,104,29,-163
-1005,666,497,-106,-95,-157
-709,407,264,-78,-15,-187
-697,771,426,-38,174,-113
-854,571,432,-164,206,-73
-949,324,393,-266,208,-106
-956,277,340,-283,203,-82
-960,154,324,-266,221,-54
-1035,-9,395,-229,235,-55
-1249,34,625,-178,247,-90
-1341,145,681,-199,146,-106
-1114,107,557,-215,63,-94
-1079,398,763,-265,91,-51
-1158,33,548,-341,32,-18
-972,-204,315,-280,-5,-8
-909,-81,273,-191,16,9
-928,-38,206,-182,10,26
-877,-108,143,-176,18,26
-896,-162,146,-137,35,16
-947,-147,135,-84,15,8
-916,-115,118,-37,-2,2
-911,-46,128,-10,2,-5
-915,-3,132,-16,-9,-18
-877,9,111,-29,-4,-31
-891,30,127,-35,12,-39
-899,22,142,-33,12,-37
-901,13,149,-16,14,-32
-916,46,169,-1,14,-28
-932,69,173,0,3,-22
-912,81,174,13,-5,-8
-928,128,205,31,-13,9
-906,153,189,12,-15,14
-882,114,160,-18,4,10
-906,79,165,-38,17,4
-914,62,150,-49,21,2
-907,34,127,-54,27,0
-909,8,122,-42,29,4
-903,0,113,-16,26,16
-924,21,130,0,19,24
-914,31,127,-3,7,22
-901,16,111,-13,2,16
-903,-2,95,-18,3,8
-905,0,95,-15,7,0
-919,23,113,-16,5,-4
