xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-821,-77,73,50,-37,-88
-770,51,72,101,-33,-61
-709,122,90,84,-9,-32
-683,53,110,76,24,-9
-679,14,141,77,52,5
-855,39,134,114,101,23
-991,50,196,146,101,64
-960,-17,254,199,109,91
-968,12,350,219,97,92
-1006,60,418,189,63,70
-1018,135,413,120,17,48
-991,120,332,40,-10,35
-951,41,271,-13,-18,24
-931,-49,227,-17,-6,16
-1012,-33,249,-1,0,7
-984,-47,256,3,-23,4
-916,-34,247,10,-28,-3
-903,9,232,-2,-36,-12
-918,40,193,-27,-38,-17
-931,25,153,-46,-35,-15
-921,-11,136,-54,-28,-12
-888,-70,135,-49,-14,-14
-889,-114,149,-16,0,-18
-906,-68,184,27,3,-18
-906,9,203,42,2,-15
-901,42,206,27,5,-11
-910,29,207,17,13,-7
-921,7,221,21,20,0
-924,-6,252,38,23,8
-924,-15,287,54,22,13
-920,11,308,59,17,10
-916,54,317,42,8,5
-911,66,310,12,4,2
-905,45,301,-3,5,2
-918,35,304,-10,5,3
-927,29,307,-15,0,5
-926,29,290,-22,-4,3
-924,15,265,-31,-6,2
-918,11,261,-30,-5,1
-897,1,257,-24,-4,4
-890,14,259,-22,-2,6
-883,8,246,-24,0,9
-890,-7,241,-21,3,12
-900,-17,251,-17,7,14
-914,-20,252,-13,9,13
-927,-27,255,-14,6,10
-933,-31,257,-13,7,5
-937,-36,259,-12,5,0
-938,-22,268,-7,6,-3
-933,-11,274,-6,2,-6
-925,-3,269,-8,1,-10
-930,4,274,-6,0,-11
-930,13,277,-5,-2,-10
-918,18,283,-7,-4,-10
-926,7,289,-4,-5,-9
-918,25,288,-8,-5,-8
-924,22,293,-8,-5,-5
-908,18,278,-14,-8,-4
-911,8,284,-14,-4,-1
-904,30,268,-5,-9,5
-897,19,256,-16,-1,7
-907,5,268,-17,-2,7
-910,-2,265,-20,0,6
-919,4,271,-20,0,5
-917,14,274,-29,0,1
-917,15,274,-41,-4,-3
-905,46,258,-56,-6,-5
-917,41,240,-73,-6,-8
-933,67,226,-98,0,-14
-972,93,250,-138,-2,-25
-974,57,222,-173,-6,-32
-995,34,227,-170,-10,-26
-958,23,214,-153,-16,-14
-942,43,228,-136,-16,-6
-919,103,231,-132,-26,9
-864,139,214,-156,-9,26
-877,42,234,-187,4,35
-850,-48,263,-168,19,40
-879,-80,322,-127,29,43
-895,-47,365,-93,24,41
-891,20,392,-81,17,39
-864,77,377,-107,6,37
-829,24,315,-136,6,38
-826,-39,274,-122,14,43
-837,-39,273,-97,26,48
-842,-44,279,-88,33,49
