xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-927,-1113,222,-12,-436
-1961,-609,-859,253,48,-436
-1959,-448,-520,315,20,-436
-1456,-53,-205,349,-98,-436
-1005,270,82,284,-165,-436
-532,299,150,146,-218,-436
-47,293,145,23,-166,-436
197,178,195,-17,-101,-436
410,315,257,-47,-38,-365
471,240,290,-54,-8,-293
544,253,340,-37,-8,-258
724,309,314,-14,-3,-218
730,385,348,-10,13,-140
830,284,301,-22,-3,-113
953,334,193,32,-13,-77
953,620,59,31,-34,-26
1231,578,-502,-6,-9,47
1310,382,-702,81,205,134
896,401,-392,76,393,171
524,143,-60,2,436,173
341,-206,107,-34,436,159
253,-524,118,31,436,150
22,-712,388,73,436,70
-53,-453,503,-105,436,-60
74,-1266,329,-49,436,-68
-1170,-1284,1366,171,436,-156
-1409,-340,1961,37,351,-192
-568,-165,1675,-83,260,-310
-861,574,1961,34,171,-107
-696,442,1836,-194,63,-142
-385,106,1512,-90,45,-24
-424,168,1527,-48,19,80
-410,-13,1414,2,0,117
-399,303,1501,-6,0,152
-387,366,1405,-10,-16,214
-438,444,1185,103,-36,321
-513,715,1173,25,14,399
-714,536,1130,-10,29,436
-851,544,1017,9,25,436
-1084,518,1076,-81,44,436
-1241,281,928,-132,-4,436
-1195,351,767,-148,-10,436
-1391,123,728,-269,-2,436
-1258,74,687,-301,-43,436
-1069,-121,448,-427,-11,436
-991,-962,612,-374,40,393
-889,-1923,1043,-104,-54,354
-485,-832,1317,-7,-108,86
-250,2,1025,-242,-63,2
-127,-316,829,-229,4,98
-249,-540,822,-300,67,13
-298,-628,803,-205,76,-34
-261,-262,935,-153,78,-52
-429,-308,976,-113,45,-31
-355,-145,944,-173,-3,-45
-356,-246,709,-261,5,-35
-379,-245,497,-306,45,-19
-260,-268,223,-351,65,-24
-229,-321,152,-271,169,61
-321,-203,246,-279,202,149
-465,-295,29,-333,275,229
-834,-431,172,-356,356,301
-1025,-445,71,-436,299,308
-1399,-833,-148,-436,253,343
-1402,-1031,-182,-276,59,312
-1298,-878,-236,-94,29,301
-1426,-687,-128,18,19,327
-1429,-476,72,-43,10,262
-1213,-453,-50,-173,-47,149
-1157,-600,-214,-139,-30,159
-1130,-592,-192,-11,-25,154
-1034,-404,-95,46,-24,123
-979,-288,-71,54,-11,93
-942,-180,-71,73,0,84
-921,-109,-29,86,5,82
-930,-91,10,93,-8,75
-889,-4,-49,91,-21,72
-846,24,-83,87,-13,63
-829,69,-67,89,2,56
-863,118,-63,84,0,52
-844,147,-68,71,10,51
-838,167,-55,33,20,40
-843,122,-70,28,30,34
-860,136,-42,32,42,22
-855,172,-22,6,54,0
-906,161,-12,-44,68,-19
