xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1803,-343,28,-85,436,-257
-1267,13,-62,-11,373,-218
-1098,45,-50,-51,365,-182
-913,-107,11,-36,320,-140
-801,-3,74,22,273,-107
-609,29,31,31,212,-68
-627,48,275,51,165,-32
-221,214,216,138,50,-1
-195,104,198,-20,109,-10
-715,-51,783,-23,-29,37
-507,-99,304,-11,-259,53
-440,-14,-94,31,-256,79
-856,239,-200,-110,-256,130
-808,-453,-421,-78,-255,131
-1051,54,-392,-21,-251,142
-1066,-148,-699,-126,-265,151
-964,-417,-705,-67,-201,133
-1081,-143,-552,-83,-183,122
-906,-404,-683,-88,-173,103
-921,-339,-671,-37,-142,96
-967,-449,-786,-59,-130,90
-817,-727,-968,-28,-67,49
-901,-584,-817,-28,28,-9
-907,-593,-770,-47,68,-51
-912,-564,-723,-3,104,-78
-967,-396,-630,21,144,-98
-979,-342,-606,20,162,-116
-968,-389,-664,47,190,-125
-1008,-249,-632,76,219,-142
-963,-220,-621,68,228,-141
-898,-195,-550,80,244,-131
-857,-123,-425,88,240,-108
-708,-171,-324,89,229,-87
-712,-79,-187,73,206,-93
-519,-127,-154,51,189,-75
-481,-58,7,49,181,-54
-439,-138,113,15,137,-40
-430,-19,428,208,2,0
-167,279,123,-38,63,1
-577,-172,473,-124,4,49
-474,-298,236,-21,-168,63
-453,104,-99,-38,-192,93
-655,-184,-209,-144,-184,119
-819,-319,-184,-79,-211,128
-1005,-46,-215,-86,-276,146
-1021,-267,-452,-112,-315,157
-1165,-135,-457,-80,-303,170
-1286,-218,-553,-100,-315,176
-1114,-470,-936,-75,-299,159
-1045,-486,-987,-28,-200,143
-1031,-652,-985,-59,-131,109
-870,-870,-1062,-26,-47,42
-854,-725,-939,-19,32,-8
-892,-779,-844,-7,81,-50
-965,-720,-805,43,117,-96
-1047,-581,-786,93,145,-127
-1113,-458,-804,106,179,-154
-1146,-370,-825,78,249,-187
-1215,-353,-720,56,315,-214
-1227,-178,-523,55,349,-215
-1051,-83,-335,32,366,-192
-913,-138,-73,60,363,-159
-806,26,254,86,295,-128
-561,-64,513,55,232,-99
-11,13,739,173,1,-19
-513,504,768,-70,4,1
-669,-310,754,-73,-204,80
-564,181,194,-3,-309,86
-664,59,-166,-172,-271,103
-948,-292,-128,-149,-291,106
-1168,-186,-165,-37,-362,130
-1144,-61,-544,-37,-383,166
-1162,-420,-537,5,-301,195
-1368,-369,-325,110,-300,209
-1142,-401,-538,136,-302,218
-1152,-431,-302,145,-201,206
-1212,-369,-52,162,-185,191
-1116,-401,-15,195,-186,183
-1053,-333,17,246,-161,167
-1002,-275,82,267,-119,152
-970,-194,162,284,-76,133
-943,-100,237,288,-32,134
-993,-113,338,287,10,147
-1006,-166,391,266,25,144
-1005,-156,456,219,32,98
-981,-19,496,120,25,14
