xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1044,319,314,-96,16,2
-1057,332,464,-83,-13,-5
-1027,661,762,-96,1,-31
-994,1041,770,-139,-69,-4
-1034,1239,844,-237,-82,99
-1238,872,710,-369,-116,99
-1296,431,506,-406,-138,85
-1253,74,388,-359,-148,100
-1139,-156,266,-401,-125,50
-1034,-520,107,-436,-125,-70
-736,-914,-232,-321,-179,-142
-224,-1560,-1028,210,-182,-73
334,-599,-1095,407,-51,-21
102,-1070,-955,95,233,-108
-791,-1399,-791,176,281,-228
-1040,-757,-757,319,240,-305
-1497,-240,-734,279,298,-338
-1961,407,39,369,436,-283
-1961,1961,1508,370,209,-228
-1961,1961,1738,87,20,-295
-1961,1961,1961,147,0,-39
-1690,1833,1752,-46,-240,112
-1567,813,543,-267,-274,220
-1324,-859,-554,-425,-234,205
-630,-1961,-1634,-221,-283,195
86,-1961,-1961,-81,-174,-50
104,-1961,-1961,-69,175,-224
-726,-1195,-1146,144,280,-240
-1308,133,-99,156,436,-189
-1961,1127,1961,210,436,49
-1961,1683,1961,-109,-44,-159
-1549,1040,1609,-155,-205,-15
-1271,507,839,-136,-233,133
-1033,-477,192,-183,-216,167
-706,-1575,-656,-143,-210,147
158,-1961,-1440,42,-195,111
126,-1961,-1678,101,29,23
-149,-1588,-1398,115,165,-103
-696,-1015,-966,190,274,-142
-1297,-285,-362,283,369,-111
-1961,608,1094,292,434,27
-1961,894,1835,79,-14,-82
-1641,813,1010,-31,-198,-36
-1435,545,835,18,-182,130
-1259,301,655,-16,-225,214
-1046,-119,265,-60,-231,221
-704,-209,62,-52,-201,237
-584,-210,-21,-47,-127,225
-557,-272,-69,-82,-83,213
-544,-268,-28,-34,-35,203
-666,-127,155,-28,-11,160
-636,38,323,-67,-7,107
-609,214,431,-93,23,94
-750,280,463,-126,55,110
-731,143,395,-104,108,149
-932,-68,543,-83,157,122
-993,28,686,-57,88,65
-886,97,662,-75,66,36
-892,29,634,-91,81,25
-968,-96,612,-42,84,4
-973,-20,593,52,70,-5
-961,129,585,93,64,-21
-973,271,618,87,51,-33
-978,264,572,53,29,-37
-974,98,435,58,7,-51
-881,156,389,126,0,-64
-867,312,383,140,8,-43
-889,206,331,119,22,-28
-863,181,322,112,43,-25
-912,159,330,103,57,-23
-938,134,330,94,53,-42
-956,160,359,100,29,-42
-948,224,308,189,-8,-14
-876,462,282,177,-25,0
-913,422,265,68,-3,11
-897,303,244,-18,15,5
-915,172,262,-84,24,-16
-902,72,228,-107,22,-35
-903,50,214,-74,15,-30
-917,97,220,-61,8,-17
-934,39,192,-80,-1,-27
-891,12,180,-60,-2,-27
-901,0,157,-38,5,-21
-844,46,111,5,22,-6
-868,108,179,22,53,16
-961,132,283,21,36,22
