xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1083,-1216,-233,60,133,-395
-901,-922,-100,155,126,-331
-440,-1153,-556,264,51,-253
-367,-607,-361,436,19,-86
33,-852,-680,309,-36,-141
-5,-749,-370,366,36,-103
64,-468,-115,343,11,-63
113,-476,201,195,33,-102
65,-516,384,242,6,-62
217,-441,269,169,-9,-37
187,-434,492,190,37,-33
17,-258,738,126,-4,-33
88,-246,599,122,-39,-43
65,-14,571,46,-29,-59
101,-22,538,96,-7,-31
25,394,860,43,16,-14
28,204,773,-45,-11,6
57,273,835,-40,6,39
96,49,720,-158,-22,33
153,-300,519,-103,-18,89
114,-523,585,-156,23,64
65,-749,702,-148,9,43
91,-939,597,-130,2,41
63,-772,743,-129,18,20
50,-876,653,-183,-23,-6
194,-839,393,-147,-11,-9
188,-797,425,-189,-6,-20
200,-869,330,-165,6,-5
184,-813,439,-204,28,-20
59,-718,476,-158,-22,12
142,-723,171,-213,-49,13
98,-824,73,-206,-49,39
131,-731,-61,-230,-43,50
5,-915,20,-303,-46,57
4,-999,-139,-208,-94,123
72,-1052,-255,-342,-81,76
-154,-1099,-31,-175,-81,175
-187,-1190,-334,-256,-113,168
-466,-1734,-348,-192,-95,167
-450,-1961,-785,-145,-93,115
-628,-1961,-287,-28,-18,51
-757,-1553,171,57,-98,17
-704,-1065,244,204,-210,52
-616,-557,246,344,-339,153
-523,-366,171,383,-421,250
-490,-261,51,340,-436,296
-502,-205,-34,257,-394,300
-512,-118,13,154,-267,304
-600,-27,107,37,-100,326
-851,-72,159,-70,39,354
-1156,-436,250,-63,142,377
-1280,-473,378,23,162,345
-1267,-274,404,29,154,282
-1249,-162,432,-31,161,237
-1267,-173,460,-117,155,206
-1245,-302,454,-169,121,173
-1179,-378,441,-164,85,133
-1103,-372,420,-134,53,91
-1039,-333,404,-102,37,56
-1003,-273,404,-78,28,26
-972,-223,394,-69,16,1
-942,-189,390,-64,10,-18
-944,-129,389,-64,2,-35
-899,-91,361,-69,-3,-43
-910,-105,358,-57,0,-40
-930,-112,376,-33,1,-36
-936,-104,375,-9,-2,-38
-962,-57,396,1,-4,-44
-968,-26,393,-8,-12,-48
-953,-41,381,-15,-14,-52
-942,-38,371,-9,-18,-56
-914,-27,359,1,-21,-55
-903,-18,351,11,-20,-51
-906,-2,356,13,-19,-45
-898,5,346,7,-24,-39
-887,7,328,2,-22,-31
-881,1,324,-2,-17,-21
-876,-16,317,-7,-14,-12
-882,-26,312,-8,-7,-5
-885,-34,324,-9,-1,2
-874,-58,322,-9,3,7
-880,-62,336,-4,9,10
-890,-64,351,0,12,15
-908,-77,366,4,13,20
-916,-73,377,0,12,19
-919,-73,379,-10,12,18
