xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1036,204,11,-436,-436
-1877,-564,63,34,-436,-436
-1258,-200,45,-35,-381,-436
-913,-60,168,-166,-301,-436
-531,134,35,-304,-216,-436
-217,57,-48,-367,-29,-436
-335,138,-10,-359,123,-436
-522,138,-30,-324,221,-436
-703,169,-22,-245,316,-436
-888,52,-24,-153,386,-421
-1272,519,216,-84,436,-436
-1531,1133,1092,-54,436,-436
-1409,1350,1395,50,294,-413
-936,1961,1961,36,153,-147
-863,1961,1961,-71,-91,116
-1051,1750,1961,-4,-367,322
-862,1218,1334,99,-436,421
-877,1199,1004,104,-405,436
-792,1289,800,98,-391,436
-804,1040,408,104,-372,436
-540,907,144,87,-271,436
-520,604,47,117,-190,436
-381,272,-162,143,-133,436
-333,158,-379,148,-47,436
-467,-398,-654,130,21,436
-626,-1232,-782,169,116,436
-843,-1841,-621,169,235,436
-814,-1961,-572,181,292,300
-512,-1961,-236,203,405,94
-486,-1961,399,181,436,-74
-745,-1961,903,174,412,-230
-733,-1961,1078,145,411,-363
-1323,-1898,1800,169,436,-436
-1476,-1227,1961,224,285,-436
-1577,-236,1961,245,252,-436
-1443,619,1961,74,50,-436
-1146,833,1954,159,-53,-436
-747,1736,1695,71,-109,-436
-364,1589,1183,-2,-97,-338
120,1961,958,-19,-36,-156
248,1961,749,-51,50,33
236,1961,903,-45,96,259
-260,1961,1313,12,113,436
-1074,1961,1961,139,-4,436
-1328,1565,1961,173,-144,436
-1544,562,1803,278,-8,436
-1961,902,1731,254,390,436
-1961,800,1961,117,193,436
-1961,-49,1354,-202,-36,436
-1961,-1918,468,-120,-82,436
-969,-1961,345,88,-10,427
-918,-1462,1173,421,5,-60
-416,209,1072,301,-141,-67
207,-134,632,21,-65,-3
-145,-625,658,-56,73,-71
-240,-446,662,19,131,-158
-330,-20,674,-22,173,-191
-395,14,629,-105,193,-171
-470,-76,617,-108,250,-168
-486,-50,669,-66,294,-167
-496,30,672,-23,325,-156
-612,193,845,-44,379,-135
-596,276,977,-160,394,-87
-784,54,918,-233,374,9
-958,-103,1010,-214,431,56
-1196,30,1155,-220,406,96
-1289,-68,1079,-279,279,146
-1333,-294,915,-296,190,174
-1240,-67,800,-300,148,153
-1297,46,668,-398,128,171
-1535,-358,598,-376,72,246
-1443,-570,539,-223,28,256
-1266,-486,553,-127,62,195
-1156,-361,603,-100,124,133
-1168,-350,706,-87,163,97
-1213,-394,839,-66,111,56
-1206,-372,778,-35,10,3
-1129,-259,605,-8,-84,-40
-1044,-189,466,10,-125,-74
-998,-58,428,11,-126,-103
-975,32,389,-15,-130,-115
-891,6,320,-27,-115,-107
-861,36,356,-21,-72,-100
-872,68,350,-26,-54,-85
-858,20,338,-18,-32,-67
-865,-14,357,7,-14,-57
