xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-709,-485,-130,-428,103,34
-854,-495,71,-164,110,72
-831,-398,184,41,87,101
-848,-295,238,168,77,100
-911,-180,271,220,97,103
-1014,-120,390,214,125,80
-1128,-113,499,173,132,43
-1303,-144,502,158,132,37
-1595,-236,546,183,51,37
-1609,-225,452,199,-66,-12
-1380,-160,307,190,-177,-75
-1087,131,335,120,-203,-163
-877,393,258,-129,-192,-226
-1032,163,68,-294,-169,-203
-1238,-291,-150,-291,-178,-181
-1304,-580,-258,-115,-196,-195
-1167,-393,-297,66,-170,-280
-1132,-82,-220,128,-92,-348
-1071,126,-91,105,-16,-377
-981,209,33,54,37,-349
-864,175,126,26,64,-287
-814,140,200,24,66,-226
-753,157,235,31,26,-164
-621,134,182,40,-4,-82
-570,107,149,51,33,-5
-732,186,173,49,79,63
-741,117,186,41,76,147
-923,86,235,53,129,209
-1038,109,206,48,135,270
-1134,68,246,64,204,321
-1196,85,313,80,247,361
-1329,100,369,72,274,388
-1498,74,404,34,229,368
-1515,41,368,-29,164,302
-1456,0,352,-132,91,213
-1279,-72,258,-179,23,138
-1036,-87,182,-211,-13,71
-911,-41,147,-236,12,30
-906,-29,164,-250,27,25
-874,-105,156,-237,28,40
-876,-210,164,-176,17,61
-837,-305,152,-77,15,84
-857,-364,173,31,38,95
-915,-387,221,134,61,81
-1031,-315,293,207,70,34
-1169,-163,366,226,31,-23
-1182,-45,322,186,-43,-75
-1478,-8,261,147,-101,-124
-1534,56,104,134,-161,-162
-1448,75,94,136,-209,-168
-1033,37,82,116,-212,-179
-1101,59,93,89,-172,-218
-1301,183,71,52,-201,-255
-1266,275,31,20,-238,-241
-1037,230,-51,-10,-252,-175
-989,94,-51,-31,-206,-120
-884,22,-47,-47,-169,-123
-780,35,-5,-80,-113,-160
-713,48,-1,-102,-52,-174
-695,15,34,-78,-2,-156
-706,47,87,-18,22,-116
-653,115,118,40,32,-55
-586,184,148,63,50,11
-578,233,150,58,109,78
-756,265,194,34,159,146
-1028,309,137,1,221,218
-1232,219,127,-16,206,286
-1360,155,60,-5,262,331
-1542,120,94,36,310,365
-1543,134,226,45,324,361
-1409,101,362,-32,291,305
-1270,-33,437,-168,203,194
-1255,-114,392,-293,86,42
-1214,-57,230,-388,-25,-89
-1039,-16,93,-436,-82,-151
-884,-90,25,-433,-79,-139
-757,-243,13,-333,-50,-88
-688,-344,48,-166,2,-45
-774,-297,125,0,41,-18
-854,-183,183,110,39,3
-895,-128,209,158,32,13
-949,-159,254,174,20,-11
-984,-77,288,169,9,-61
-1082,-47,308,153,-2,-76
-1133,-43,325,215,-12,-58
-1216,79,367,280,-53,-34
