xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-904,62,-54,-23,-8,-12
-895,173,-3,3,-34,0
-922,498,265,-5,-9,3
-1497,712,812,-99,11,39
-1961,919,1197,-278,-148,-45
-1961,556,1117,-401,-400,-116
-1961,1059,1264,-436,-436,-218
-1961,802,645,-436,-436,-226
-1961,585,215,-361,-436,-194
-1961,269,-107,-359,-436,-245
-1961,-138,-123,-315,-436,-311
-1961,-220,-192,-214,-436,-320
-1718,-1,-358,-214,-436,-367
-1153,13,-399,-257,-436,-430
-855,60,-281,-242,-436,-436
-645,78,-283,-131,-436,-436
-395,191,-398,-40,-436,-409
-28,199,-505,25,-436,-328
101,168,-466,29,-436,-288
-92,179,-412,13,-436,-285
-12,185,-741,-3,-436,-286
154,100,-1047,102,-433,-262
-189,400,-1161,130,-377,-282
-471,858,-1520,71,-436,-359
111,1416,-1961,73,-436,-261
1149,1136,-1778,50,-54,62
-32,300,-866,-60,235,185
-458,-436,-458,-110,65,76
218,-403,-662,2,-90,-24
379,191,-709,14,-13,-107
121,553,-661,-18,-30,-77
174,622,-808,-25,-56,32
197,502,-942,-59,-45,126
13,302,-1020,-84,-25,161
-118,339,-1190,-53,-36,136
39,543,-1505,-57,-34,219
7,549,-1621,-87,80,291
-23,404,-1653,-128,165,352
-106,238,-1623,-143,279,385
-52,27,-1613,-130,368,401
-61,-87,-1451,-63,436,404
-429,-184,-1240,-10,436,391
-600,-187,-1166,3,436,306
-482,-200,-1203,45,436,323
-1271,-198,-1131,87,436,297
-1961,-177,-994,101,436,258
-1961,-276,-981,231,436,103
-1961,-165,-1167,436,436,38
-1961,1877,-818,436,436,73
-1961,1720,740,219,436,48
-1961,-500,1472,105,436,-35
-1961,211,915,418,89,-109
-1561,1685,116,242,-117,-249
-898,1186,-426,-190,23,-349
-1096,314,-344,147,436,-4
-1961,798,701,166,436,9
-1807,249,544,76,93,-83
-1220,655,223,98,144,-92
-1266,438,142,-106,149,-152
-1108,121,-1,16,217,-49
-1311,391,191,70,259,-3
-1438,410,221,-61,168,-57
-1284,408,140,-174,55,-80
-955,242,-87,-277,89,-65
-1083,-30,-51,-289,224,-64
-1238,-10,141,-262,191,-97
-1125,16,135,-275,126,-118
-1131,13,123,-295,69,-152
-983,81,40,-298,17,-157
-899,0,-54,-300,5,-123
-882,-122,-86,-246,9,-87
-863,-150,-96,-176,2,-54
-839,-231,-125,-88,11,-12
-932,-155,-29,-18,18,9
-945,-117,-17,1,-13,7
-916,-100,-22,-6,-28,-15
-903,-84,-42,-17,-39,-44
-918,-30,-58,-10,-49,-62
-874,135,-104,77,-78,-14
-810,212,-164,159,-85,59
-775,267,-164,216,-65,125
-824,274,-86,147,-27,109
-903,220,-8,37,-21,45
-918,196,-9,-56,-39,-24
-856,191,-41,-130,-41,-65
-843,132,-59,-179,-25,-82
