xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1383,-758,-909,119,298,-436
-1196,-803,-775,199,198,-424
-867,-500,-762,264,91,-383
-658,-255,-684,229,-27,-319
-324,-661,-702,307,-126,-305
-130,-288,-438,436,-113,-222
15,-172,10,427,-122,-195
333,-252,108,344,-102,-199
269,-105,464,226,-3,-125
40,-634,356,168,-100,-125
126,-321,305,202,-66,-77
-148,-756,386,67,-175,-125
614,-464,252,241,-158,-70
255,-121,367,-37,-125,-100
654,-732,165,73,-83,-35
126,-264,531,30,-58,-26
635,-689,113,-10,-92,-80
383,-138,639,57,48,10
359,-698,528,-38,-24,-14
573,-283,629,62,-7,13
220,-446,827,-66,-12,9
787,-560,500,36,-50,34
494,-426,655,-18,-33,76
491,-732,262,-5,-40,67
571,-503,476,-7,114,88
73,-792,774,-74,61,85
243,-970,325,-11,-82,52
296,-639,458,19,61,73
168,-818,560,-113,37,47
68,-957,354,27,-64,62
700,-580,234,35,-34,46
178,-371,469,-11,82,101
122,-727,412,-68,61,95
193,-818,351,-34,89,92
126,-621,331,-130,116,79
206,-1346,260,-87,124,88
127,-694,349,-11,132,97
19,-967,390,-161,176,120
-21,-1387,369,-78,162,88
-87,-659,440,-67,94,56
-21,-1003,320,-178,101,97
-256,-1017,396,-129,92,76
-36,-766,264,-143,8,65
-210,-836,223,-159,57,152
-497,-957,175,-204,24,133
-132,-786,78,-168,-42,137
-354,-485,142,-149,-30,213
-613,-693,-104,-230,-52,229
-691,-727,64,-80,-79,325
-856,-605,-158,-165,-48,325
-1071,-1011,-308,-152,-49,234
-829,-395,-104,-67,-109,275
-1101,-703,-368,-262,18,180
-1199,-796,-366,-123,-49,150
-957,-401,-409,-95,-108,187
-846,-448,-379,-113,-40,179
-867,-263,-273,-74,-16,191
-945,-232,-210,-153,11,186
-1016,-339,-207,-115,0,181
-1015,-186,-187,-50,-22,195
-1020,-169,-181,-28,-22,194
-1003,-115,-189,-23,-8,156
-945,-99,-264,-33,41,110
-988,-62,-139,-55,101,69
-1071,-67,11,-90,87,7
-1004,-24,-31,-108,30,-30
-924,2,-108,-70,-9,-23
-870,77,-154,-30,-38,-1
-786,107,-193,-25,-42,16
-779,87,-182,-28,-21,22
-810,83,-141,-25,-20,23
-826,78,-131,-14,-24,23
-836,88,-157,-3,-27,18
-852,108,-132,-7,-22,6
-867,103,-128,-3,-31,-1
-829,144,-155,9,-26,-3
-809,184,-120,1,-3,-4
-833,169,-74,-13,8,-5
-864,145,-35,-9,1,-5
-867,152,-32,-5,-16,-8
-830,169,-74,-1,-23,-4
-831,161,-84,4,-10,5
-857,180,-75,8,-10,13
-855,159,-68,6,-5,16
-862,159,-58,8,-7,15
-857,176,-57,-2,-2,2
