xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1778,9,710,150,-436,37
-1784,134,936,281,-436,203
-1192,71,600,252,-436,258
-509,179,104,143,-436,215
75,5,-112,-118,-436,162
694,-130,-237,-220,-395,79
76,-422,955,-61,108,107
-647,-257,1098,185,85,93
-515,-20,1227,431,46,100
-469,497,1493,267,119,43
-459,574,1247,-12,17,-39
-75,401,1006,-87,-9,-46
-185,441,1057,14,21,-31
-158,596,1033,18,2,-12
-181,548,1049,-70,24,5
-309,350,1105,-71,26,2
-251,414,1067,-3,24,-20
-290,514,1092,-10,23,-21
-236,447,1023,-38,5,-22
-103,404,859,-46,42,-24
-26,357,677,-125,189,-28
-326,323,883,-251,300,-2
-201,115,565,-436,436,26
-309,-364,190,-346,436,-6
-1376,-322,246,-111,436,-61
-1961,-563,677,-362,436,-291
-1961,-1114,347,-399,66,-386
-1961,-1424,-79,-167,-53,-436
-1735,-1560,-104,-161,21,-436
-1460,-1614,-25,-106,57,-436
-1392,-1721,218,28,82,-436
-1216,-1413,318,255,-86,-436
-844,-730,422,384,-219,-436
-458,-207,471,436,-284,-436
-149,289,551,379,-378,-436
110,143,262,176,-436,-436
700,56,-236,51,-436,-432
973,-44,-502,105,-303,-348
857,-40,-110,190,-153,-214
712,-120,198,292,2,-142
500,35,302,436,75,-147
407,602,775,436,55,-40
551,709,817,230,208,1
230,643,1058,-8,204,46
492,90,994,-185,130,96
612,-255,930,-165,124,40
725,-346,917,-4,32,-24
859,-178,778,150,-33,-35
949,36,630,163,-56,-51
941,262,702,72,-51,-40
1054,291,661,-65,-30,-8
989,309,853,-237,2,32
1126,96,714,-415,86,57
558,-29,1318,-436,140,52
545,-127,909,-345,61,58
766,-117,452,-250,259,80
142,-133,648,-227,436,34
-298,-117,1178,-230,145,60
616,-87,443,-297,-95,60
1039,-170,182,-311,230,107
529,-356,252,-237,346,118
382,-163,339,-66,241,158
280,110,573,-96,151,295
313,-217,426,-123,47,436
248,-174,435,-12,115,436
-221,-408,750,-217,214,436
-828,-1123,538,-267,306,436
-1191,-904,670,-145,70,436
-1103,-1271,330,-360,-85,436
-835,-1397,166,-175,-66,429
-1024,-1217,191,-134,-19,381
-816,-1010,188,-17,-32,331
-961,-848,211,32,99,322
-1384,-785,288,103,202,335
-1506,-530,390,9,136,244
-1447,-512,267,-80,46,221
-1251,-486,156,-21,11,211
-1168,-461,136,20,29,168
-1073,-434,123,90,31,110
-986,-295,128,190,68,53
-1008,-138,179,242,82,22
-1008,-4,194,259,63,5
-992,147,230,236,37,-7
-964,280,249,139,22,-18
-999,227,258,35,5,-18
-916,111,200,4,-25,-15
