xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1029,-701,164,89,-436
-1961,-1016,-547,205,80,-436
-1829,-770,-438,217,43,-436
-1495,-615,-441,242,6,-436
-1095,-303,-298,213,-19,-436
-872,-268,-36,160,-52,-436
-457,-60,71,141,-97,-436
-130,167,139,74,-94,-436
196,278,184,-16,-92,-436
486,285,159,-110,-26,-355
517,155,126,-112,32,-285
580,164,195,-35,61,-231
508,277,363,8,47,-189
684,326,353,-4,8,-156
812,346,302,12,3,-97
880,360,288,-1,5,-65
937,395,208,-27,9,-42
917,487,38,-69,2,-14
1022,531,-487,-102,21,10
1017,415,-895,-23,158,93
866,307,-916,20,388,238
454,81,-542,-62,436,264
120,-159,-261,-154,436,227
-299,-570,148,-86,436,182
-493,-827,416,-48,436,118
-948,-1450,877,106,436,0
-1071,-335,1931,106,436,-163
-665,-176,1961,-188,436,-162
-901,-212,1961,-183,272,-77
-707,-411,1947,-78,125,-42
-480,-281,1519,-14,11,3
-355,-336,1336,23,61,53
-575,-169,1573,92,-2,107
-438,350,1498,103,-18,144
-518,709,1500,100,-10,295
-850,627,1555,83,-70,375
-708,755,1303,47,-93,423
-871,659,1186,13,-58,436
-1039,520,1047,-18,-54,436
-1143,290,961,-56,-44,436
-1217,159,952,-83,-53,436
-1183,312,695,-181,-77,436
-1102,60,537,-340,-14,436
-1077,-435,391,-345,-7,436
-742,-653,463,-302,47,396
-709,-1385,894,-172,106,364
-551,-1423,1131,-38,12,157
-393,-689,1219,4,-22,33
-275,-246,1256,-101,-23,14
-252,-494,1139,-113,-12,37
-198,-417,1109,-117,0,-16
-248,-375,1090,-64,6,1
-308,-136,1153,-162,2,-46
-247,-168,943,-328,10,-107
-377,-382,764,-280,23,-70
-234,-285,556,-249,1,-79
-18,-39,419,-215,64,-61
-42,359,341,-285,133,-30
68,289,170,-374,180,121
-422,-101,131,-379,312,303
-962,-577,277,-251,310,347
-1086,-420,207,-140,251,332
-1231,-514,196,-116,242,341
-1366,-518,191,-71,246,356
-1572,-641,235,-5,194,365
-1721,-561,427,65,138,350
-1581,-418,410,-29,82,272
-1344,-538,198,-110,70,204
-1404,-567,189,-72,111,186
-1361,-431,278,-68,95,132
-1175,-395,260,-94,55,94
-1133,-401,150,-67,33,86
-1046,-311,126,-32,24,64
-984,-225,131,-14,38,56
-972,-166,111,-14,46,47
-950,-85,86,-41,61,22
-910,-61,47,-55,63,5
-924,-26,0,-18,54,16
-894,27,0,13,33,20
-894,44,-45,36,32,16
-864,141,-50,44,31,15
-856,206,-18,27,44,15
-882,227,39,-20,43,7
-894,216,33,-44,24,-1
-872,198,-29,-42,6,3
-894,209,-9,-6,-3,34
