xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-871,-88,449,-38,22,14
-949,-33,524,-53,6,-11
-1125,126,914,-185,-36,-46
-844,-340,1370,-160,-73,-85
-620,-7,1492,-59,17,-96
-816,175,1525,-52,96,-57
-1080,-130,1659,14,92,-44
-1365,49,1275,-96,-3,-23
-1026,-356,632,-176,-60,-7
-895,-299,309,-137,-54,17
-820,-632,162,-104,-41,41
-681,-541,26,-25,-61,23
-482,-455,-165,-24,-49,8
-340,-393,-200,-67,8,-16
-206,-590,-219,7,36,-32
-186,-311,-185,83,28,-33
64,-340,-556,108,84,-21
-64,-114,-491,117,134,-30
-244,-186,-654,-55,138,-63
-330,-207,-1325,-87,219,-52
-674,-633,-1535,-162,288,-75
-935,-386,-1728,-90,395,-78
-1792,-34,-676,-44,436,0
-1961,-618,-77,-32,339,6
-1961,-130,483,-208,250,-71
-1961,-715,1169,-185,119,-91
-1875,-345,1360,-109,63,-49
-1961,-514,1961,-36,7,5
-1961,-305,1800,-52,-162,-2
-1872,-647,535,9,-292,65
-1596,-877,-425,48,-300,62
-1391,-707,-718,115,-274,70
-1081,-510,-1114,140,-291,93
-515,-589,-1531,147,-235,102
-125,-460,-1581,102,-170,94
405,-671,-1961,40,-107,19
610,-457,-1961,35,73,-13
88,-884,-1961,-84,222,-98
-310,-261,-1961,-68,342,-111
-1227,-743,-1360,-98,436,-130
-1834,-151,-18,-141,397,-122
-1961,-940,889,-217,299,-96
-1961,-853,1343,-253,184,-190
-1961,-174,1961,194,104,44
-1961,-172,1961,-35,-125,14
-1961,-380,1509,-33,-319,46
-1741,-883,-210,16,-356,78
-1352,-818,-949,31,-336,39
-1125,-548,-1126,131,-313,70
-801,-393,-1322,110,-267,83
-380,-419,-1486,46,-196,60
-54,-424,-1708,60,-149,55
282,-354,-1806,-8,-19,-8
261,-202,-1792,-25,73,-25
224,-326,-1961,-105,205,-59
-127,-89,-1865,-44,301,-21
-624,-332,-1877,-150,382,-36
-1335,-567,-1205,-100,436,-7
-1961,-351,-16,-35,404,38
-1961,-922,1291,-143,255,-38
-1961,-483,1295,-20,83,-38
-1961,-539,1325,-76,9,-45
-1718,-334,958,121,-91,58
-1431,-260,412,217,-160,106
-1322,-227,64,170,-209,93
-1388,-322,-26,192,-289,119
-1367,-362,-105,288,-436,165
-1188,29,-212,193,-436,152
-1018,-72,-274,-7,-436,120
-928,-105,-227,-116,-436,100
-696,-174,-258,-143,-362,86
-612,-169,-161,-143,-236,64
-626,-88,-120,-148,-150,55
-583,-154,-64,-145,-63,83
-611,-304,13,-113,-12,95
-634,-369,83,-69,18,83
-621,-400,108,-4,56,52
-716,-317,193,55,93,31
-811,-240,300,101,125,24
-826,-178,373,113,134,20
-794,-251,463,116,165,8
-1034,-212,726,142,162,-34
-1139,89,788,113,116,-56
-1121,222,1082,33,93,-2
-1383,191,1742,-60,-179,138
-436,144,943,-179,-133,130
