xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1590,366,-85,-143,-436
-1897,-1154,302,-26,-140,-436
-1442,-680,145,12,-154,-436
-1136,-264,142,-30,-154,-436
-692,-80,-15,-72,-130,-436
-448,159,-36,-140,-57,-436
-224,147,12,-287,50,-436
-235,55,2,-331,152,-436
-385,41,132,-259,232,-436
-446,117,227,-186,258,-417
-555,154,308,-92,333,-436
-837,645,536,-81,353,-436
-760,669,587,-136,351,-436
-768,968,706,-22,432,-412
-920,1487,1233,-41,436,-337
-1020,1670,1937,-47,323,-259
-789,1961,1961,10,34,-61
-640,1961,1961,-33,-197,199
-879,1807,1747,64,-379,400
-920,1614,1247,90,-406,436
-970,1356,996,36,-396,436
-929,1101,617,62,-384,436
-627,812,134,127,-301,436
-456,715,-75,88,-212,436
-340,172,-468,96,-120,436
-163,-122,-811,173,-11,436
-415,-419,-798,28,146,436
-630,-1877,-783,66,201,436
-495,-1532,-529,218,321,382
-656,-1961,-153,147,380,235
-589,-1961,324,295,408,41
-469,-1770,893,241,432,-119
-641,-1674,1448,171,404,-255
-836,-1433,1870,140,317,-369
-829,-1299,1825,78,232,-436
-1211,-1159,1961,165,228,-436
-1526,-488,1961,230,16,-436
-1306,208,1954,259,-79,-436
-1194,1276,1937,209,-153,-436
-843,1630,1415,47,-237,-436
-302,1961,1049,-91,-147,-378
-201,1602,875,-79,-100,-235
64,1961,407,133,-100,-79
374,1961,205,-144,2,73
13,1961,214,-86,150,352
-488,1961,884,148,225,436
-1267,1961,1487,-51,221,436
-1961,934,1755,107,131,436
-1879,518,1589,269,292,436
-1961,671,1961,71,157,436
-1961,682,1589,64,77,436
-1961,118,1308,-133,88,436
-1961,-1961,1057,-136,48,436
-958,-1961,862,128,59,388
-938,-862,1298,412,-79,-118
-73,414,1008,258,-180,-23
261,-197,625,-77,-5,44
-122,-820,854,-84,110,-22
-294,-507,1026,-33,89,-129
-270,-254,868,-105,74,-177
-374,-245,708,-167,111,-206
-392,-263,642,-143,194,-224
-514,-159,658,-74,298,-217
-601,25,747,-29,365,-206
-530,182,816,-55,370,-173
-512,234,807,-114,364,-93
-450,213,828,-195,432,-52
-762,242,948,-325,436,3
-1004,-137,889,-436,395,72
-1290,-352,949,-378,309,134
-1305,-316,867,-319,174,215
-1206,-278,688,-332,119,231
-1399,-387,652,-288,104,273
-1394,-333,600,-254,75,276
-1422,-290,565,-259,62,243
-1561,-659,679,-114,107,276
-1642,-963,1007,36,78,230
-1145,-80,867,80,41,183
-1219,-555,708,-132,27,54
-1079,-396,536,-93,-2,-49
-1003,-185,511,-75,-35,-76
-1026,-147,475,-65,-65,-73
-1019,-157,424,-27,-105,-80
-965,-87,359,10,-118,-92
-927,30,355,7,-104,-93
-905,62,330,-26,-86,-84
