xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1348,-973,469,55,-436,-408
-1282,-1193,423,184,-436,-436
-1037,-836,340,252,-436,-429
-861,-702,319,184,-436,-399
-662,-1027,167,160,-436,-414
-539,-638,11,182,-436,-436
-511,-371,-104,148,-436,-436
-466,-53,-299,136,-436,-436
-341,122,-424,72,-436,-389
-165,54,-499,4,-406,-370
-233,145,-432,-28,-321,-387
-303,284,-305,-58,-272,-385
-383,477,-350,-45,-303,-332
-196,547,-600,-51,-286,-298
-223,704,-850,-66,-215,-278
-363,851,-1073,-47,-150,-221
-212,1030,-1373,-80,-114,-110
-135,875,-1414,-88,-2,-65
-109,937,-1285,-17,15,2
133,701,-1117,-15,22,43
171,625,-794,5,-8,83
195,424,-661,-24,-106,130
257,321,-659,-19,-167,130
91,292,-598,-34,-226,136
-14,211,-553,-37,-286,104
-165,442,-558,-11,-351,88
-254,652,-625,-48,-387,95
-399,779,-674,-21,-390,126
-465,1042,-716,15,-351,188
-755,1151,-768,89,-297,318
-729,1057,-1049,169,-198,436
-952,967,-1229,267,-29,436
-954,849,-1585,338,204,436
-1195,818,-1433,362,436,436
-1334,292,-1117,319,436,436
-1150,59,-766,436,436,427
-1164,-27,-860,376,436,291
-1408,-190,-1038,322,436,129
-1961,-26,-870,236,436,-44
-1961,99,-1046,178,436,-168
-1961,522,-768,180,436,-177
-1961,573,-231,327,436,-177
-1961,1716,758,311,436,-36
-1961,717,1961,60,436,246
-1961,21,1551,165,72,38
-1961,579,721,84,-39,-174
-1775,926,968,-5,157,-176
-1841,753,1520,-50,268,-100
-1961,750,1961,-45,195,-66
-1656,412,1961,-78,10,-18
-1679,307,1961,-97,-119,-54
-1424,219,1639,-139,-260,-46
-1248,-57,1287,-157,-338,-74
-1227,-186,1067,-69,-368,-77
-1262,-174,830,-16,-421,-43
-992,-43,588,-61,-416,-65
-692,1,446,-101,-348,-71
-333,-24,301,-102,-268,-36
-37,-2,213,-103,-158,10
143,71,259,-143,-10,39
215,199,255,-234,95,70
135,29,244,-312,167,148
-84,-282,364,-273,216,233
-254,-283,508,-272,280,253
-578,-333,592,-319,274,268
-1018,-777,692,-241,258,355
-976,-879,809,-103,207,340
-1057,-369,657,-144,186,259
-1202,-482,584,-154,209,306
-1326,-479,622,-68,242,291
-1466,-268,683,-31,242,260
-1522,-345,729,3,226,269
-1506,-540,843,98,196,244
-1393,-403,907,107,121,154
-1207,-314,841,21,30,52
-1089,-204,741,-48,-18,-30
-1027,-114,644,-75,-55,-66
-969,-89,563,-54,-81,-63
-927,-77,492,-24,-97,-52
-901,-63,451,-5,-94,-47
-902,-54,433,8,-78,-50
-909,-45,428,12,-64,-55
-924,-36,439,13,-51,-62
-933,-27,440,23,-45,-66
-935,4,444,28,-44,-66
-920,31,444,22,-45,-65
