xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1231,-1157,-866,-254,299,-436
-989,-1244,-978,-1,410,-319
-1097,-806,-594,118,418,-262
-807,-838,-185,223,191,-250
-467,-647,-4,436,-40,-22
-236,-651,10,436,-279,-12
91,-688,-188,398,-320,-120
51,-366,-145,319,-265,-120
104,-683,-184,214,-199,-109
-15,-426,74,254,-157,-132
-119,-447,100,168,-220,-115
122,-221,139,210,-229,-98
88,-334,53,83,-196,-88
436,-410,147,116,-82,-65
43,-564,385,4,-51,-110
514,-476,390,46,-19,-147
368,-126,758,-8,50,-92
516,-294,688,-4,-46,-61
627,-201,479,34,-74,16
647,-307,377,43,-11,65
575,-374,486,17,66,78
339,-419,598,29,73,95
396,-455,490,40,47,100
477,-304,507,46,131,128
106,-384,805,-47,195,137
-26,-650,665,-50,104,114
76,-497,439,-77,99,70
13,-747,309,-93,164,88
-243,-627,407,-73,175,78
-278,-859,448,-78,179,100
-336,-667,558,-69,168,81
-173,-727,557,-233,159,38
-193,-1060,462,-112,152,97
-96,-487,565,-202,148,52
9,-1114,143,-359,135,26
-330,-1120,184,-20,84,195
-136,-540,124,-228,52,91
-262,-967,-220,-260,117,123
-403,-478,75,-100,92,250
-469,-153,81,-276,98,280
-1121,-581,-343,-254,112,433
-1298,-762,-436,-160,-80,393
-867,-267,-531,-264,9,326
-1746,-599,-624,-256,89,358
-1362,-706,-717,-272,-42,179
-1141,-393,-460,-288,44,103
-1083,-250,-496,-188,-50,121
-1101,-100,-396,-78,-65,207
-1065,-33,-251,-130,-43,156
-1039,26,-260,-248,-10,55
-1093,-57,-284,-221,-32,76
-1022,-62,-249,-136,-86,80
-944,44,-220,-130,-78,60
-928,-2,-166,-119,-79,48
-915,-5,-177,-57,-75,44
-962,124,-88,-30,-71,31
-823,193,-129,-98,-72,4
-789,70,-164,-142,-7,-23
-837,111,-91,-148,22,-65
-839,147,-99,-172,40,-81
-887,73,-65,-151,47,-71
-865,49,-37,-108,15,-70
-860,83,-60,-63,3,-64
-857,174,-42,-40,6,-46
-843,178,-48,-52,12,-37
-858,109,-40,-34,16,-27
-878,156,9,-23,21,-27
-892,144,4,-15,9,-21
-889,138,5,20,5,-8
-879,203,28,20,-1,-7
-867,183,-2,8,-4,-6
-870,201,17,9,0,-6
-873,200,25,-10,-3,-8
-852,148,-14,-7,-11,-2
-838,182,-14,10,-6,6
-854,221,-9,1,-6,14
-842,147,-31,1,-2,34
-885,105,0,8,-2,37
-887,85,-17,10,-10,26
-883,103,-43,14,-9,14
-884,112,-21,20,-1,0
-869,158,-5,11,-1,-16
-845,192,0,-1,1,-23
-850,196,0,-12,14,-19
-879,195,29,-23,14,-18
-875,150,14,-26,6,-15
