xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1068,-782,356,128,-231,-215
-949,-632,338,145,-202,-255
-948,-551,334,148,-155,-278
-1022,-518,431,172,-135,-266
-938,-567,429,246,-136,-247
-768,-354,424,271,-96,-244
-727,-357,537,241,-78,-259
-569,-202,467,271,-51,-299
-479,149,546,201,-24,-282
-362,-21,537,162,12,-248
-313,137,541,207,53,-237
-310,381,598,163,94,-215
-365,327,663,161,122,-145
-471,421,810,122,137,-110
-525,365,804,104,126,-69
-506,564,722,79,137,-15
-537,544,609,-59,217,25
-1571,286,1961,-84,-52,-41
728,-499,550,-125,188,14
-1219,225,1556,-137,198,43
-419,-371,1156,-105,175,-22
-626,-272,1540,-110,164,-15
-688,-375,1624,-8,94,-32
-1000,-472,1961,-53,20,-62
-1146,-1035,1961,197,-208,-141
-962,-465,1961,329,-300,-198
-1069,-315,1946,345,-386,-221
-854,-389,1552,420,-436,-220
-802,-91,1429,436,-436,-233
-594,-14,1188,436,-436,-194
-192,134,994,422,-408,-193
-115,216,967,395,-340,-189
164,491,819,362,-289,-149
174,568,973,286,-200,-105
235,397,809,275,-199,-66
297,706,760,287,-132,-56
254,910,697,227,-115,32
220,587,621,178,-86,73
290,734,524,200,-58,91
275,959,460,142,-10,148
125,778,578,89,-10,208
240,734,500,59,-24,215
333,741,339,69,-21,233
249,749,489,75,0,238
428,818,342,22,-42,260
534,652,249,9,7,279
361,703,429,-9,2,306
474,513,325,-19,-32,330
575,421,207,-29,-2,340
476,293,302,-28,14,348
454,224,287,-46,-22,362
587,35,130,-84,4,355
517,-149,183,-71,30,338
496,-153,214,-30,8,333
526,-229,96,-43,24,330
473,-303,102,-46,62,331
312,-389,250,-54,56,337
357,-521,247,-68,62,337
198,-577,250,-59,70,343
52,-672,304,-91,56,341
51,-821,217,-54,53,313
-21,-700,190,-49,61,312
-210,-800,266,-60,89,323
-282,-785,322,-132,60,308
-378,-1007,218,-59,45,305
-525,-723,245,-31,39,297
-409,-928,253,-37,52,294
-697,-771,392,65,52,312
-858,-653,338,-164,8,309
-851,-1278,122,39,43,317
-1041,-605,238,150,48,268
-1015,-855,394,98,93,289
-1228,-1086,319,167,62,243
-820,-634,368,160,102,240
-1305,-865,551,82,124,257
-1409,-1041,410,185,43,228
-867,-910,353,294,113,200
-1234,-565,646,280,146,177
-1184,-668,508,291,88,166
-874,-683,597,408,171,139
-1154,-101,799,375,160,132
-1146,-205,735,228,122,165
-990,-579,661,289,138,172
-1018,-262,658,357,150,128
-876,-144,792,285,228,87
-1584,-558,1787,195,289,50
