xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1907,-1155,662,-109,-227,-436
-1582,-963,550,-208,-181,-436
-1487,-1417,488,-142,-110,-436
-1506,-603,626,9,-160,-436
-1083,-410,521,-140,-166,-436
-1202,-424,633,-95,-141,-436
-1032,-121,598,-95,-197,-436
-726,291,441,-99,-168,-436
-671,1161,381,-58,-180,-436
-27,1961,-279,28,-213,-403
432,1961,-925,94,-128,-206
700,1961,-1203,81,21,41
509,1554,-943,34,193,239
263,479,-632,-28,250,330
427,-498,-557,-17,319,300
389,-667,-304,24,372,226
368,-842,58,-39,410,135
475,-1348,157,-22,436,31
314,-891,567,14,436,-73
141,-665,726,-25,436,-131
30,-557,744,-57,436,-181
-309,-421,917,-54,436,-217
-429,-162,1078,-152,436,-236
-542,-446,1540,-122,436,-241
-741,367,1961,-110,426,-251
-440,676,1961,-108,284,-176
-171,1292,1961,6,215,-77
-364,1800,1961,-9,115,42
-253,1549,1961,11,-14,187
-244,1211,1956,72,-36,293
-525,774,1909,33,-91,358
-301,153,1462,150,-119,379
-383,492,1385,199,-71,394
-532,317,1365,125,-121,408
-210,110,975,146,-56,416
-514,308,1178,145,12,429
-577,274,1123,75,-48,436
-338,459,806,82,22,436
-698,625,737,47,96,436
-1032,82,843,-25,165,436
-1027,-832,990,-85,168,436
-302,-1485,1207,11,145,359
-337,-1784,1425,-29,78,124
-102,-1059,1091,116,-11,-95
107,18,942,97,-3,-123
170,90,954,10,59,-110
115,107,922,-30,105,-99
55,226,861,-85,171,-89
-96,170,897,-203,230,-87
-312,-93,799,-292,245,-86
-386,-246,674,-271,305,-82
-634,-158,725,-312,389,-73
-735,-316,703,-369,360,-84
-736,-570,638,-238,331,-61
-748,-256,664,-64,336,3
-759,51,631,-121,316,73
-842,-243,579,-244,332,122
-1066,-286,640,-215,379,170
-1243,-380,704,-228,326,217
-1375,-453,753,-186,274,233
-1477,-196,703,-194,202,239
-1621,-99,582,-276,116,277
-1673,-312,431,-313,42,320
-1515,-645,409,-226,32,319
-1404,-740,461,-76,70,261
-1316,-723,533,44,81,166
-1243,-541,624,103,74,67
-1120,-328,628,89,14,-19
-1013,-156,558,52,-50,-66
-978,-42,480,13,-96,-76
-970,-29,399,-19,-121,-67
-983,-102,328,-16,-130,-59
-988,-99,292,11,-120,-65
-972,10,288,8,-97,-76
-940,71,289,-35,-70,-76
-916,-4,298,-61,-46,-70
-901,-75,327,-40,-31,-66
-913,-60,352,-5,-32,-64
-904,-16,354,3,-35,-62
-884,0,340,-3,-33,-59
-857,-4,336,-5,-25,-52
-850,-8,341,0,-15,-42
-864,-27,358,5,-8,-30
-875,-21,366,9,-7,-23
-858,-14,350,4,-4,-14
-850,-38,353,3,5,-5
