xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-354,304,62,-436,-436
-1815,-195,44,76,-436,-436
-1501,-24,-170,32,-436,-436
-1165,59,-322,-9,-436,-436
-926,179,-437,-59,-436,-436
-439,151,-531,-85,-436,-436
-90,123,-608,-41,-436,-436
61,181,-656,-12,-436,-372
344,34,-813,-66,-306,-309
121,-80,-739,-39,-164,-326
-179,95,-684,48,-214,-365
-175,480,-913,104,-290,-403
-165,1071,-1284,84,-294,-427
46,1570,-1344,63,-228,-340
260,1700,-1133,128,-142,14
87,1218,-677,-3,-66,256
-305,481,-582,-112,-153,382
-214,-196,-1028,-93,-234,346
6,-164,-1338,-5,-183,191
-45,271,-1423,-18,-95,93
-179,779,-1398,-65,-78,199
-321,758,-1462,-254,-97,436
-373,135,-1691,-331,-101,436
57,-84,-1858,-137,-22,436
201,357,-1740,93,240,436
-91,508,-1527,102,436,436
-561,170,-1337,57,436,436
-883,-17,-1160,122,436,436
-1510,-55,-827,295,436,436
-1802,60,-391,417,436,413
-1792,362,-185,355,436,211
-1908,395,-361,261,436,106
-1961,285,-326,312,436,-6
-1961,1156,879,436,436,145
-1961,779,1961,436,436,308
-1856,572,1923,385,294,95
-1293,889,1220,45,131,-200
-1058,1457,728,-249,238,-263
-1012,430,688,-181,340,-18
-1417,512,766,23,436,52
-1645,404,926,38,335,104
-1318,282,794,73,227,98
-1179,126,488,89,145,81
-1064,16,114,119,124,-12
-1146,352,322,77,143,-105
-907,272,37,-24,96,-136
-1138,370,141,-32,259,-115
-1274,434,627,-159,97,-107
-810,68,59,-219,13,-69
-1099,28,45,-139,101,-14
-975,191,127,-161,114,0
-851,123,57,-270,141,10
-1088,-62,5,-284,210,32
-1254,-142,65,-234,226,32
-1230,-82,115,-227,165,-26
-1086,-9,123,-259,161,-76
-1097,-53,147,-283,155,-88
-1137,-123,207,-235,122,-90
-1148,-44,278,-178,62,-88
-1069,94,244,-173,-15,-85
-982,122,138,-217,-63,-82
-892,22,14,-236,-70,-73
-856,-60,-23,-207,-40,-61
-884,-71,9,-160,-12,-43
-901,-83,45,-122,-9,-30
-932,-102,63,-90,-12,-29
-922,-96,53,-58,-26,-35
-900,-72,51,-27,-27,-37
-896,-40,57,-6,-25,-39
-901,-9,62,5,-19,-39
-912,4,78,11,-15,-40
-907,7,84,18,-15,-39
-902,13,83,32,-17,-35
-901,22,78,44,-14,-32
-896,43,80,57,-15,-24
-891,60,87,72,-12,-9
-879,79,102,86,-10,5
-903,122,117,94,-10,20
-886,152,108,73,-12,22
-865,128,94,34,2,16
-894,94,99,6,14,12
-892,46,93,-7,16,12
-893,15,100,-11,16,9
-911,-1,97,-4,10,9
-906,0,85,6,2,11
-907,10,76,12,4,12
