xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1326,-654,-1300,302,436,-76
-1799,-424,-1152,436,436,-166
-1657,-41,-905,277,436,-331
-1171,66,-635,-126,436,-426
-849,-28,-551,-363,436,-364
-908,-40,-199,-349,436,-211
-1033,-196,375,-229,263,-52
-1113,-678,1456,85,0,0
-600,42,905,147,-7,61
-839,-4,586,127,-154,-8
-757,80,216,135,-309,48
-895,111,-44,-21,-397,134
-1289,-127,-554,-167,-436,199
-1445,-809,-1740,-34,-436,217
-626,-830,-1961,278,-436,260
-226,-704,-1946,93,-330,289
-532,-992,-1961,-271,9,104
-563,-1070,-1861,-436,115,-115
-410,-984,-1767,-333,162,-224
-391,-784,-1629,-2,361,-30
-662,-600,-1437,399,436,18
-911,-351,-1211,436,436,2
-886,-42,-949,389,436,-153
-615,116,-545,-110,436,-276
-667,4,-273,-403,436,-231
-750,-241,8,-436,346,-171
-800,-161,557,-414,87,-118
-568,-327,542,-127,-26,26
-440,-379,248,139,-156,-51
-618,-115,225,175,-226,22
-707,-72,-42,245,-344,84
-960,-102,-491,180,-436,190
-1160,-489,-1378,-21,-436,219
-587,-703,-1632,209,-436,242
-402,-631,-1667,97,-421,250
-596,-793,-1586,18,-245,183
-538,-910,-1805,-232,-87,51
-331,-1024,-1947,-338,61,-108
-263,-859,-1787,-278,275,-160
-651,-818,-1552,7,436,-73
-778,-595,-1313,288,436,-4
-857,-404,-1194,436,436,-42
-780,-88,-970,377,436,-151
-616,105,-554,-68,436,-278
-658,15,-276,-406,436,-236
-1331,-344,1064,-436,307,-151
-732,169,800,-205,165,-8
-588,-613,258,-77,-214,-9
-332,-266,22,165,-283,-5
-392,-55,-110,224,-278,38
-706,-198,-405,161,-373,126
-673,-305,-955,70,-436,128
-570,-462,-1123,46,-436,191
-613,-633,-1069,136,-436,192
-751,-457,-697,227,-423,204
-979,-551,-648,143,-358,225
-787,-482,-532,56,-309,140
-1003,-623,-382,-31,-253,118
-864,-570,-369,79,-253,110
-820,-444,-267,103,-144,152
-898,-461,-182,87,-96,142
-860,-364,-100,59,-54,110
-907,-344,8,52,-14,110
-1019,-325,151,60,-18,95
-927,-258,97,57,-42,63
-863,-173,83,40,-23,65
-865,-133,94,5,19,64
-929,-109,141,-69,35,46
-968,-140,165,-129,19,33
-959,-214,163,-116,1,34
-903,-205,133,-72,4,23
-924,-157,117,-44,15,12
-917,-105,121,-41,16,6
-937,-125,149,-50,13,2
-929,-120,143,-32,9,-9
-916,-83,139,1,5,-4
-900,-52,161,20,2,5
-878,-30,155,12,4,9
-911,-18,162,-22,6,7
-910,-54,154,-42,0,3
-927,-102,146,-28,3,4
-932,-72,161,-3,2,4
-927,-55,158,-10,-1,0
-905,-49,145,-17,-3,-5
-909,-47,156,-15,-1,-1
-905,-46,144,-14,0,-2
