xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1360,-483,-971,315,436,-178
-1442,-167,-799,133,436,-313
-1080,-148,-754,-235,436,-335
-825,-333,-861,-287,436,-305
-906,-282,-705,-214,436,-186
-1027,-218,-299,-33,436,-87
-864,-118,-34,194,308,8
-697,42,182,312,216,23
-961,279,660,335,-36,34
-528,348,526,-14,-69,31
-795,207,534,-222,-166,21
-859,101,147,-352,-307,33
-1130,-144,-320,-408,-436,74
-1435,-483,-1035,-164,-436,119
-1291,-709,-1738,151,-436,244
-753,-730,-1931,362,-436,358
-610,-667,-1715,203,-355,390
-877,-918,-1684,-276,-101,144
-712,-1174,-1910,-436,-9,-194
-396,-918,-1731,-350,122,-298
-640,-1044,-1572,34,420,-33
-850,-533,-1404,436,436,-11
-1154,-404,-1165,436,436,-67
-1122,49,-970,377,436,-239
-809,103,-603,-113,436,-320
-750,-20,-363,-390,436,-253
-832,-200,-17,-412,436,-185
-1080,-498,1173,-315,183,-120
-748,-259,692,-39,-50,89
-305,-236,-2,146,-199,-64
-485,-16,120,90,-162,25
-676,-100,-193,83,-310,62
-747,-132,-592,-4,-436,101
-605,-393,-1178,-132,-436,113
-420,-604,-1295,134,-436,169
-520,-548,-1426,160,-406,230
-509,-712,-1601,39,-300,166
-335,-790,-1840,-262,-98,12
-228,-963,-1904,-283,84,-94
-274,-745,-1665,-148,304,-117
-648,-704,-1385,105,436,-45
-766,-482,-1111,293,436,-80
-705,-221,-973,280,410,-105
-524,-106,-769,148,417,-160
-492,51,-446,-80,436,-140
-637,-71,-186,-255,436,-66
-999,415,419,34,290,-123
-745,-411,415,-115,-134,48
-327,-12,313,24,-253,-3
-470,-206,71,-20,-259,68
-728,-289,-209,16,-413,106
-709,-405,-606,66,-436,134
-599,-450,-923,164,-436,182
-757,-400,-705,225,-435,271
-857,-453,-740,131,-373,241
-854,-363,-640,-30,-286,207
-1060,-582,-537,-146,-267,174
-1089,-689,-536,-70,-292,162
-814,-730,-541,0,-263,97
-807,-642,-336,107,-152,101
-865,-562,-243,248,-100,133
-827,-334,-106,243,-34,121
-956,-243,17,142,1,102
-940,-210,45,6,-26,53
-861,-226,50,-85,-7,20
-919,-242,73,-98,19,23
-935,-286,81,-89,0,18
-896,-294,86,-17,3,18
-899,-216,107,50,17,25
-905,-127,145,75,15,24
-913,-79,147,49,18,30
-944,-73,149,9,10,21
-916,-79,157,-35,-4,10
-905,-138,141,-35,-4,10
-908,-126,145,-6,3,13
-929,-110,158,2,1,12
-916,-79,164,-11,-6,10
-910,-98,151,-24,-8,8
-902,-106,140,-19,-2,7
-914,-106,132,-10,0,7
-926,-91,148,-11,-2,6
-900,-86,141,-14,-2,0
-898,-78,135,-16,4,-1
-909,-71,145,-22,2,0
-908,-91,142,-21,0,1
-910,-82,138,-8,1,2
