t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_75_q_x_acc,f_mean_x_acc,f_max_x_acc,f_spectral_centroid_x_acc,f_average_E_per_coeff_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_75_q_y_acc,f_mean_y_acc,f_max_y_acc,f_spectral_centroid_y_acc,f_average_E_per_coeff_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_75_q_z_acc,f_mean_z_acc,f_max_z_acc,f_spectral_centroid_z_acc,f_average_E_per_coeff_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_75_q_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_spectral_centroid_x_gyro,f_average_E_per_coeff_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_75_q_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_spectral_centroid_y_gyro,f_average_E_per_coeff_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_75_q_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_spectral_centroid_z_gyro,f_average_E_per_coeff_z_gyro
0.2656466129289092,0.3563152388299744,0.654249401880793,0.016560705496308448,0.4695177891127277,0.1881248736633559,0.23493777865650867,0.6125083658071675,0.8204604471089445,0.7320053223695839,0.5937391440761098,0.7485267588695129,0.5249820606107936,0.7494567886773413,0.6081374397329768,0.22766087910159669,0.398110632483579,0.49971183577453787,0.48768298038723973,0.3135651280294596,0.23289604722694052,0.3804973940704733,0.24933817137361458,0.21337315044965943,0.3081219889853103,0.47160270307182894,0.4721296311308274,0.10113935144609994,0.37922637137419335,0.4207150226071107,0.22824667844064028,0.17705082113027687,0.5473214260694316,0.4670127268236102,0.4489414507405793,0.40247236765561367,0.18469739073542818,0.40508023776337254,0.19959704258537836,0.1836216087215345,0.5046640585677125,0.6480796768693937,0.6259576715433771,0.1059466705766532,0.29901888206188176,0.604462431087823,0.18539304515051924,0.40395971524032614
0.23882197069549443,0.4158434309689738,0.6946120743177135,0.002819934372436439,0.5410319336218052,0.21725717868362512,0.2653878358537654,0.6526259531166109,0.8619328309958386,0.7238613269927436,0.5755729843709048,0.7302465423932651,0.41862912235450833,0.650698232706767,0.5690334598251864,0.21232990289817621,0.4161291356172052,0.5749573644151427,0.5440393197805151,0.27237304102081017,0.1876918155484799,0.4401837127581771,0.24890036470771854,0.2469776319603229,0.30380875235368376,0.5071021050477768,0.507067203985891,0.08904469763365466,0.37279851237295925,0.3438511111248042,0.2522187823724173,0.2032831124155508,0.5438169825628023,0.4521548357719768,0.43452750581143756,0.21966259453170445,0.2522290247684016,0.2951976748312265,0.18912760061277764,0.17209122339898375,0.4645816813600129,0.7043561145413101,0.6814017102005117,0.0767893424938732,0.2219904334688389,0.6680912517905484,0.16281521155123302,0.4798901526030358
0.3704678965388619,0.3337080288127433,0.5637956869821646,0.04332444626743229,0.43245194635864054,0.18308870247243478,0.22664226235523477,0.5198790178732391,0.6885040075317654,0.7242775783535295,0.6311292893850015,0.6486470234515935,0.6127216440731349,0.40608483909756254,0.5923385258796163,0.2821969677083395,0.42827687114768,0.5555839058654836,0.52171264794882,0.40104478890125894,0.2365838517325691,0.3847543661993575,0.2365660916416346,0.2329173033578464,0.3313229590981621,0.43819748161562,0.43743476285049393,0.06605316973415135,0.34517772612608133,0.399208827268125,0.2690206856945705,0.15554624213970647,0.48164777454773294,0.43148885355136307,0.41212855069184257,0.20104712041884815,0.16846510487497945,0.19292653315373273,0.19559973938081443,0.15719836431426645,0.4838580287975901,0.534252871048615,0.5170428669432172,0.026580926247879194,0.29633741344687525,0.2854355253061001,0.18143833271904164,0.28436375062906594
0.23408354049968533,0.38962401133231767,0.6897117273510481,0.008767432321575008,0.6364656870076935,0.2660164490752132,0.3335610684716316,0.6517746238789615,0.7983711370178574,0.8479632803407104,0.7199960503488716,0.7419122068550812,0.6163499320886819,0.3723796771368062,0.661580579142347,0.3068071939125642,0.3783435522549068,0.5037909938088022,0.5019144705859384,0.22933972766977825,0.3114681775052895,0.28307358183104225,0.2788085764136017,0.23032782747183259,0.29964584874290245,0.40438302177205454,0.40796864055617255,0.06099912357581069,0.2963600557356331,0.33323437834857905,0.2504411228071178,0.13479774849546172,0.5905672044773449,0.43640451262707003,0.4241663948523057,0.3943571844095404,0.07928273310783826,0.26172307870931744,0.18400181617860417,0.16764085315255595,0.4697869084654277,0.7023486087357036,0.6792787169545766,0.041934605475377584,0.6818169468654366,0.6934440038972682,0.24922899396767467,0.47660602270212715
0.23415419602429505,0.3976172407342474,0.6922332364284658,0.008818703855619336,0.6689743608358573,0.19718038069643357,0.3497182990117739,0.6359217661023898,0.827720978989483,0.7834007046457014,0.6455233257363261,0.7260974143114853,0.4777318024391841,0.3011712086554126,0.6289507360643817,0.24943341971958302,0.42722387592242933,0.5213461564994125,0.49204657425583287,0.31382204333304786,0.24962904727871693,0.25289995237250507,0.27930812846701447,0.20129963031223175,0.25279852953028525,0.3999285184798641,0.41005808384965986,0.05211802512416008,0.19296629983548444,0.29789768402308053,0.23662109896617373,0.13642275746295257,0.5810989041750405,0.45088342021304895,0.43673075446629095,0.49392088423502034,0.17949929683096014,0.23617804008911136,0.1807803005027701,0.1718625528822225,0.5097804203397145,0.7091689361689417,0.684713498924213,0.2416581135711443,0.5739814671238712,0.6428595279519854,0.21609129372523195,0.4701524841914655
0.238425542594355,0.39790661067649014,0.6889507523494667,0.0041529942575881384,0.6787079257867992,0.17614173304418881,0.3597831144522402,0.6315480571636852,0.8162567487342335,0.7970795330697784,0.6625456784372679,0.7623571858087793,0.5399960568521204,0.7950120000715608,0.6241548697030501,0.2609096466692088,0.4075902617200101,0.5092453721627187,0.49091681305526175,0.23970197824783765,0.17284773518736662,0.3743302230890393,0.29121442289304195,0.20667152132621147,0.2719335779006542,0.47097285127490274,0.47545902697431935,0.11130587204206835,0.18557413306401752,0.3065571079419175,0.2764204440572068,0.17751438154165808,0.5738868333400642,0.4491439252990743,0.43431577758457834,0.26125654450261776,0.21493028335211867,0.3982834898869533,0.25617438480752713,0.16943508375629307,0.5039229968090375,0.750860759883392,0.7250226838179935,0.13309314844682768,0.5556849303027334,0.694226679484292,0.2090571123103031,0.5269178819016437
0.09429148007527377,0.5219011096597739,0.845201066077776,0.004870795734208344,0.6346883941022194,0.44995725708358847,0.2719128164680586,0.8056376035054365,0.9254877040386704,0.85983630949758,0.7102287249137035,0.7505712567648828,0.42112455326482234,0.736241054590397,0.5372821757315573,0.2746497683518817,0.40857939120647463,0.5323009497172664,0.5102789645474483,0.27755416630983987,0.13756585831027668,0.4636613962433722,0.34843247486929757,0.21632116968366935,0.25094543320115426,0.5510636505222929,0.5551948930050146,0.11428571428571428,0.4901394055895086,0.40129231704592383,0.28550213037072636,0.23676225646016982,0.48262162996204966,0.7207310272699441,0.6893931100207862,0.20558464223385686,0.3248439369489635,0.6580057874744055,0.5203001345110305,0.4076564403978505,0.46136303927608197,0.797780839376705,0.771414367362476,0.09283425148195472,0.23343553098592215,0.8016487332684601,0.21343303878371692,0.5899510138907788
0.1489178740275836,0.4812782414193186,0.7878775882939981,0.002819934372436439,0.6044184840054008,0.2722723376615345,0.24512341299266582,0.7452059721601725,0.9249457291638843,0.8043337576127858,0.6510882629713372,0.7788334335538184,0.42378521888215764,0.8228432291028329,0.5449383349952053,0.24303619536927512,0.4100903082410505,0.5036985976909618,0.4849084446255421,0.3058148497045474,0.12909809275292916,0.4383744114655038,0.32814206472552443,0.2019361295252478,0.25250115381549393,0.4617637368726005,0.4690626253767207,0.06660823838737948,0.4274365639657254,0.3480501507091936,0.2708146555865701,0.17476430913221289,0.5203436762477067,0.6019377793859426,0.5763824941652016,0.34345549738219894,0.2563140262163712,0.6448971300354731,0.19547579716533256,0.2905574914514997,0.4949929039564561,0.7430312616425444,0.7176868830655808,0.03573448398651055,0.23775723673307592,0.7641365628277177,0.2039927762915267,0.5166662305706315
0.13264542798703888,0.501971169020277,0.8080923244012905,0.03599261689909758,0.5328682478670614,0.24975328832363,0.2162427921691013,0.7579959693614171,0.7833607497870483,0.8182807744462729,0.693139838087424,0.7110643415514131,0.5081106480740571,0.27733877242741883,0.5593322630164147,0.2804548072817043,0.4243926577135024,0.7211398019453324,0.671690501522211,0.32332790956581314,0.2210340924800868,0.5848963119944462,0.2769225380619135,0.33534412701882155,0.18825567530001153,0.5981448636806797,0.6082441089627676,0.05170902716914985,0.7398236241971342,0.44456813706269327,0.30343721021585573,0.28821523631150014,0.47116539529190615,0.626558200727579,0.5990760112277291,0.22102966841186733,0.29647122142654864,0.26055808469636477,0.22205049113082742,0.3085862664833363,0.5888140301680754,0.6651828905635463,0.6417872488027765,0.11918476780963955,0.25438220159484237,0.7325094381881927,0.2518321785958092,0.407158246183949
0.1484136524651158,0.5155306483318989,0.8010311079057331,0.019585726004922005,0.6486775369551885,0.26561790679537095,0.2863223434411081,0.7444923825651983,0.645556243635466,0.9815951787705439,0.9042963111186462,0.7554419723391461,0.6241477023199494,0.5096119725795617,0.5404678816014159,0.45199571662560556,0.23646092937425064,0.48166876669963643,0.5830257114793173,0.2075447460820417,0.17404333421211807,0.32215252091000646,0.3112234324764177,0.3482195438228408,0.1007309687710155,0.44350464925637606,0.4790855269582769,0.043382997370727455,0.0876465226605278,0.17875622032147373,0.21622239549785605,0.19802163587079297,0.41525113476572456,0.5287422681919994,0.5066805465745331,0.18757998836532866,0.3210556326135854,0.211523203256855,0.2051478029731889,0.22262890472336985,0.5165579469021659,0.6972243707335926,0.673065321639167,0.38388387340022206,0.5490533839253984,0.66081199804642,0.2049438177306428,0.4481397545592767
