xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1688,-1459,-416,-13,404,-436
-1486,-949,-207,79,435,-436
-1157,-724,-328,181,330,-367
-751,-381,-135,153,342,-314
-449,-916,-440,165,202,-214
64,-760,-733,266,246,-149
-89,-977,-342,325,200,-55
264,-839,-319,382,200,-54
-33,-535,335,300,147,-31
191,-829,49,398,61,26
97,-565,141,350,52,42
111,-806,-35,255,41,-30
-68,-465,239,250,66,-57
83,-189,-25,194,35,-110
-96,455,346,178,100,-90
-159,685,627,93,40,-73
-153,737,708,54,67,-20
-249,641,884,-49,21,3
-149,398,795,-90,6,38
-195,0,828,-145,-18,62
9,-264,587,-179,-39,45
-15,-461,724,-173,-15,63
-18,-722,565,-192,-92,58
310,-704,144,-213,-61,9
248,-889,245,-243,-5,9
91,-846,291,-175,-41,36
325,-819,56,-301,-3,-66
84,-803,345,-169,4,33
-37,-420,410,-188,-91,63
126,-437,-38,-347,-112,-5
-95,-604,-296,-356,-131,78
-50,-935,-514,-382,-154,102
-153,-1369,-681,-436,-168,93
-195,-1961,-857,-399,-163,95
-428,-1961,-631,-182,-154,186
-396,-1961,-545,-154,-127,76
-548,-1726,-122,-70,-148,21
-498,-1089,45,20,-245,32
-461,-703,-12,80,-339,66
-429,-387,-24,70,-419,97
-493,-226,-64,13,-436,149
-645,-237,-133,6,-436,222
-740,-602,-340,120,-436,286
-642,-571,-207,338,-300,358
-767,-227,-47,408,-149,403
-951,-100,102,345,5,410
-1132,-50,255,226,127,358
-1279,-24,371,95,200,268
-1408,-18,458,-20,213,212
-1413,-98,486,-105,165,189
-1290,-261,454,-162,93,148
-1126,-316,366,-185,43,81
-1047,-247,309,-190,30,21
-959,-153,292,-183,34,-1
-882,-147,283,-171,47,9
-891,-227,319,-139,49,22
-927,-294,350,-83,37,17
-987,-237,377,-30,20,3
-1026,-145,372,-22,4,-9
-1050,-138,361,-34,-3,-18
-1033,-167,355,-47,-4,-36
-998,-198,359,-54,-6,-64
-984,-161,359,-58,-12,-98
-992,-127,338,-50,-21,-118
-1003,-79,327,-19,-28,-126
-984,-3,314,3,-39,-121
-939,37,289,13,-42,-102
-899,49,281,12,-38,-85
-882,59,268,1,-34,-71
-869,50,258,-5,-27,-56
-861,35,249,-2,-18,-38
-850,5,261,10,-6,-19
-854,8,283,18,3,-5
-864,-4,320,20,8,7
-868,-10,336,18,8,18
-880,-38,344,18,8,32
-902,-70,357,26,9,42
-912,-77,366,29,7,47
-920,-75,373,19,4,49
-921,-99,366,4,6,48
-931,-127,375,-2,9,43
-928,-138,378,-12,5,33
-925,-150,369,-19,3,20
-932,-137,369,-20,1,12
-932,-136,370,-18,0,6
-916,-120,365,-24,-1,0
