xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-926,-1358,79,385,-15,-200
-876,-1024,33,436,-79,-164
-494,-284,-236,436,-75,-155
-80,997,27,436,61,-180
-470,-68,494,6,259,-90
-1156,-1025,1076,-20,185,-103
-1055,-1232,791,-22,103,-144
-1163,-1386,718,-71,102,-215
-1202,-1187,758,-92,71,-287
-1182,-1092,538,-183,29,-346
-1092,-1303,305,-259,72,-407
-1077,-1190,315,-187,78,-432
-793,-1227,74,-166,115,-416
-829,-1075,197,-77,138,-383
-474,-851,56,-13,122,-340
-363,-814,89,35,171,-270
-185,-668,97,78,120,-231
-93,-587,237,147,125,-143
-15,-688,243,129,95,-110
31,-781,356,180,77,-47
-38,-954,449,137,36,-50
131,-1020,354,169,19,-50
90,-1081,424,189,13,-31
163,-924,325,232,-14,-64
108,-364,374,234,-35,-80
379,130,140,157,-32,-91
227,388,533,177,15,-35
197,568,683,46,-14,0
173,355,705,69,6,58
53,282,886,-54,8,79
44,-138,895,-59,-19,107
117,-334,792,-87,-24,123
127,-638,725,-128,-18,109
107,-744,671,-82,-20,113
113,-556,556,-109,-18,103
109,-772,429,-130,-7,88
167,-673,370,-86,6,89
142,-490,333,-158,23,83
180,-954,274,-184,44,67
171,-887,314,-91,53,92
96,-1180,377,-172,49,50
68,-1062,529,-135,54,48
45,-1170,440,-104,6,47
34,-964,417,-125,8,27
-35,-987,386,-32,-15,98
-85,-574,296,-189,-11,69
-105,-1092,158,-186,-28,68
-119,-530,219,-43,-21,155
-338,-646,117,-329,-67,95
-359,-963,17,-248,-67,135
-570,-872,114,-123,-92,226
-736,-1496,12,-292,-98,152
-877,-1961,111,-132,-132,168
-941,-1943,120,-142,-126,91
-897,-1961,227,-122,-135,-8
-796,-1466,236,30,-215,-8
-588,-834,255,143,-220,16
-569,-565,413,174,-287,55
-598,-267,382,178,-417,129
-551,-131,187,88,-436,161
-539,-37,107,-14,-417,186
-557,-8,76,-95,-324,258
-647,-147,59,-117,-187,362
-809,-254,114,-86,-33,436
-1076,-365,227,-19,87,436
-1279,-406,361,52,161,436
-1406,-341,462,118,176,378
-1432,-297,529,166,157,332
-1504,-576,749,61,43,222
-1123,-128,442,123,8,220
-1060,-349,377,48,37,160
-958,-243,427,-5,67,40
-948,-109,463,-63,94,-30
-956,-38,479,-112,91,-45
-958,-76,480,-128,67,-34
-964,-151,485,-92,31,-17
-943,-142,458,-44,-6,-8
-909,-135,421,-24,-20,-13
-946,-96,455,-25,-15,-33
-990,-27,509,-61,-37,-51
-991,-93,499,-75,-58,-62
-965,-41,462,-25,-62,-59
-961,5,482,11,-72,-47
-904,2,446,38,-74,-67
-867,120,424,33,-47,-86
-850,117,425,7,-23,-84
