xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1530,-931,240,-158,234,-436
-1230,-980,187,-77,209,-436
-944,-744,66,111,206,-396
-614,-777,126,75,169,-351
-324,-645,148,150,147,-267
-67,-853,-91,251,18,-125
240,-637,-355,298,67,-86
78,-694,91,201,66,-64
265,-742,-32,229,4,-41
181,-598,161,248,37,-18
205,-704,237,207,17,-21
36,-742,435,210,25,-16
118,-555,381,176,2,-60
60,-356,458,159,27,-72
114,164,440,111,14,-79
105,345,608,111,53,-20
-31,721,926,29,17,23
8,390,787,-7,4,83
-184,315,1012,-80,-37,111
36,-155,567,-108,-59,111
-23,-533,630,-133,-28,101
96,-546,567,-140,-19,59
78,-616,567,-170,-22,49
257,-767,379,-165,-23,35
162,-666,509,-155,14,37
121,-898,366,-222,-29,3
310,-881,199,-197,9,0
87,-953,377,-182,17,20
85,-889,350,-191,-17,3
175,-960,144,-268,-29,-22
117,-1028,7,-218,-46,26
101,-840,-66,-218,-50,34
128,-915,-238,-358,-23,-13
-73,-592,21,-255,-25,84
6,-1007,-415,-434,-88,33
-240,-1310,-368,-394,-64,67
-276,-1961,-586,-257,-125,126
-205,-1961,-757,-150,-96,104
-315,-1961,-469,-47,-52,24
-394,-1794,-112,44,-77,-35
-454,-1099,118,186,-167,-5
-467,-595,201,320,-310,113
-475,-353,97,387,-436,241
-460,-239,-9,377,-436,323
-516,-264,-130,342,-436,379
-557,-244,-173,291,-436,434
-623,-182,-100,202,-342,436
-769,-110,0,55,-182,436
-879,-163,66,-93,9,419
-1077,-169,142,-189,173,358
-1298,-207,200,-236,267,309
-1483,-319,313,-224,309,296
-1556,-440,447,-155,283,275
-1495,-496,545,-58,203,227
-1370,-438,557,25,108,174
-1225,-327,519,55,29,128
-1105,-257,453,41,-8,84
-1015,-208,401,13,-10,37
-960,-172,380,-11,3,-3
-946,-134,386,-21,19,-31
-959,-54,428,-30,23,-49
-943,-20,427,-47,14,-50
-953,-15,435,-64,3,-41
-975,-59,410,-77,-25,-35
-972,-134,360,-57,-46,-42
-971,-131,322,-18,-55,-56
-959,-67,306,10,-54,-68
-939,4,301,14,-48,-72
-902,20,305,4,-32,-73
-907,63,336,-13,-19,-72
-902,71,346,-42,-20,-63
-907,21,347,-51,-20,-50
-899,-15,328,-43,-25,-42
-882,-17,309,-28,-24,-35
-865,-28,297,-8,-15,-25
-869,-18,325,9,-1,-16
-874,7,351,13,4,-6
-879,-8,370,10,5,5
-880,-44,377,13,3,14
-877,-69,374,20,4,19
-901,-74,397,27,10,22
-925,-88,413,18,5,22
-913,-129,405,8,4,13
-929,-109,424,4,5,5
-928,-116,411,-7,-3,1
-905,-134,393,-8,-2,-4
