xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1119,-598,280,139,-90,-280
-1183,-405,414,169,-120,-270
-961,-292,448,193,-150,-250
-1005,-18,595,116,-138,-230
-784,-161,314,60,-179,-202
-570,1,316,50,-116,-176
-497,29,427,-33,-45,-175
-526,-83,504,-1,-36,-107
-574,263,1443,64,-131,81
-309,-846,1011,-261,-164,-168
-611,-927,320,21,-166,-95
-69,-479,973,58,-1,-84
-334,-557,1714,84,77,-18
-523,-347,1961,98,-53,5
-1058,-358,1961,12,-223,2
-713,-799,1961,25,-342,-20
-855,-545,1911,189,-364,-19
-890,-501,1800,247,-402,14
-822,-287,1591,247,-387,65
-916,-613,1644,198,-379,95
-903,-686,1385,265,-436,125
-489,-656,1050,285,-436,113
-351,-680,938,304,-414,130
-231,-683,941,321,-389,136
-3,-601,939,306,-381,118
90,-436,813,270,-382,129
299,-526,470,225,-349,118
566,-499,471,219,-239,59
395,-342,587,229,-230,48
596,-331,400,222,-219,7
627,-93,367,195,-147,-8
667,-98,271,179,-86,11
625,54,272,142,-28,45
725,-50,362,81,-66,84
664,-228,130,169,-169,127
1102,-54,39,221,-120,126
780,-28,99,102,-137,127
1074,-503,-348,78,-113,120
937,-523,-327,123,-72,101
1076,-468,-349,87,-45,58
1087,-458,-259,85,3,40
997,-363,-231,45,14,42
1123,-452,-148,44,7,49
1046,-342,-90,36,0,37
1098,-217,-35,-18,-7,23
1010,-215,-93,-87,-20,30
1035,-328,-214,-103,12,19
886,-274,-153,-100,46,9
822,-196,-136,-131,64,9
767,-232,-121,-158,86,6
704,-201,-127,-114,106,18
713,-82,-161,-114,132,42
734,-18,-133,-179,188,71
567,-20,-93,-245,249,96
552,-106,-18,-267,263,125
452,-230,25,-197,282,200
457,-409,59,-107,273,261
373,-485,44,-10,324,290
168,-434,207,-32,365,282
23,-805,334,-43,436,310
-465,-763,616,-1,436,248
-299,-751,832,-43,436,247
-846,-860,923,-27,436,283
-711,-926,935,-53,436,250
-851,-1004,957,88,436,271
-1340,-597,1069,129,436,232
-1141,-716,1102,149,415,238
-1269,-508,1012,125,380,205
-1371,-445,803,51,320,159
-1220,-563,493,69,296,146
-1196,-551,506,242,407,133
-1471,30,829,312,364,139
-1319,-42,690,243,209,154
-1138,-141,607,239,233,136
-1252,-393,432,298,234,139
-1316,-253,496,436,242,92
-1324,-108,457,436,91,61
-1124,213,280,436,-9,13
-838,508,102,224,-23,-50
-590,376,16,66,91,-28
-992,189,467,58,114,61
-1038,42,620,54,-32,77
-924,-18,271,32,-40,43
-922,-38,92,15,-20,20
-912,-28,153,37,14,17
-944,10,201,37,24,18
