xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1254,-474,449,101,-296,-219
-1046,-438,347,79,-316,-210
-899,-375,269,73,-293,-209
-706,-264,272,61,-283,-190
-476,-139,308,32,-260,-182
-284,51,325,-27,-228,-165
-275,8,413,-59,-149,-80
-270,-214,542,-72,-96,-62
-171,-253,676,-48,-63,-107
-120,-163,720,-6,-59,-86
-228,-404,959,76,-53,-58
-27,-111,1118,180,-78,-49
146,34,1244,-123,-14,-46
125,-494,842,-78,11,-36
188,-321,838,-36,62,-51
-24,-521,1204,-38,106,-11
-225,-524,1773,9,6,-33
-274,-443,1889,43,-167,-55
129,-415,1961,108,-189,-22
-79,-178,1961,62,-224,-16
20,-263,1914,0,-258,6
4,-452,1878,25,-232,32
-293,-450,1891,70,-267,57
-169,-565,1583,73,-291,44
-257,-579,1467,117,-273,59
-310,-573,1359,100,-299,79
-193,-738,1173,65,-318,54
-84,-784,938,130,-339,67
89,-703,842,180,-318,68
83,-595,746,168,-319,71
205,-691,590,188,-314,67
297,-615,556,221,-302,64
275,-481,505,169,-319,52
557,-482,333,124,-291,73
550,-425,373,63,-227,96
402,-755,379,64,-260,82
524,-770,232,143,-284,52
557,-573,170,161,-278,50
462,-465,113,109,-280,80
347,-545,-79,56,-306,103
658,-657,-341,46,-302,57
482,-395,-579,9,-303,27
726,-551,-964,-22,-274,16
836,-615,-1053,148,-151,47
811,-322,-896,174,-82,84
856,-493,-789,56,-16,127
772,-747,-641,-1,38,103
674,-778,-512,-22,17,70
677,-686,-553,-25,-20,31
764,-526,-543,-22,-9,19
670,-375,-449,-33,12,41
662,-332,-391,-50,20,61
619,-300,-315,-34,45,83
546,-219,-205,-2,65,112
535,-180,-92,37,80,152
449,-81,-44,53,93,214
249,-233,-19,21,78,253
336,-562,-162,92,74,279
158,-531,-60,188,97,299
-11,-645,-125,236,94,285
-101,-649,-138,311,162,358
-355,-648,-113,286,261,424
-617,-932,10,248,310,369
-658,-869,224,264,341,256
-825,-492,441,288,344,247
-751,-398,535,303,376,283
-1182,-186,664,324,436,301
-1599,5,882,253,386,322
-1458,-163,702,222,283,362
-1614,-542,740,263,277,330
-1499,-812,828,353,220,245
-1149,-562,710,436,198,117
-1341,-25,749,436,184,53
-1224,-165,515,436,162,62
-1356,-16,607,436,225,50
-1370,-49,497,436,169,48
-1314,528,621,436,124,-22
-1123,394,376,436,-12,-47
-868,714,367,412,-8,-53
-842,534,266,194,-5,-13
-848,110,118,64,26,-12
-825,33,76,68,59,-47
-893,177,109,84,84,-36
-962,84,103,97,55,5
-911,45,113,120,37,7
-850,81,151,109,37,-6
